,time,t,fricv,gflux,u10,v10
488,2020-10-21 08:00:00,288.08923,0.12,-10.0,-1.1447124,1.0912132
489,2020-10-21 09:00:00,288.23523,0.11,-10.0,-1.3605595,0.5125847
490,2020-10-21 10:00:00,288.27133,0.08,-5.0,-0.9126253,0.7194958
491,2020-10-21 11:00:00,288.30524,0.04,-10.0,-0.16508675,0.8999882
492,2020-10-21 12:00:00,288.4803,0.11,-20.0,-1.2703009,0.60536766
493,2020-10-21 13:00:00,289.12476,0.17,-40.0,-1.603715,0.5606346
494,2020-10-21 14:00:00,290.07532,0.23,-50.0,-1.8097553,1.564415
495,2020-10-21 15:00:00,291.97342,0.31,-40.0,-1.8949766,2.5835457
496,2020-10-21 16:00:00,294.2779,0.36,-50.0,-1.7485685,3.2256508
497,2020-10-21 17:00:00,294.1636,0.32,-20.0,-1.6157656,2.6826572
498,2020-10-21 18:00:00,294.32617,0.3,-30.0,-1.7810869,2.5723782
499,2020-10-21 19:00:00,295.17374,0.34,-10.0,-1.4621563,3.0914917
500,2020-10-21 20:00:00,294.2945,0.3,0.0,-1.4080706,2.7673988
501,2020-10-21 21:00:00,293.49295,0.24,20.0,-1.2511292,2.3621292
502,2020-10-21 22:00:00,292.44864,0.1,30.0,-1.5747128,1.2386608
503,2020-10-21 23:00:00,292.42184,0.2,40.0,-2.008709,1.1590405
504,2020-10-22 00:00:00,290.70538,0.16,50.0,-2.266057,0.5251541
505,2020-10-22 01:00:00,291.372,0.24,50.0,-2.5776005,0.30352402
506,2020-10-22 02:00:00,291.6529,0.15,10.0,-1.5674887,0.725523
507,2020-10-22 03:00:00,291.44098,0.12,-1.8305779,-1.5439119,-0.04891205
508,2020-10-22 04:00:00,290.18484,0.09,30.0,-1.764018,0.046628952
509,2020-10-22 05:00:00,289.02887,0.05,30.0,-1.3401756,-1.0662766
510,2020-10-22 06:00:00,289.688,0.04,20.0,-0.6553364,-1.3882561
511,2020-10-22 07:00:00,288.8638,0.04,40.0,0.54996586,-1.3121433
512,2020-10-22 08:00:00,288.31628,0.05,30.0,1.0165873,-1.5084782
513,2020-10-22 09:00:00,288.64612,0.04,20.0,0.92200184,-1.0981102
514,2020-10-22 10:00:00,288.63962,0.04,20.0,0.7574692,-1.2784157
515,2020-10-22 11:00:00,288.29633,0.04,30.0,1.2520046,-0.7799854
516,2020-10-22 12:00:00,288.97638,0.03,-10.0,0.94950294,-0.22740936
517,2020-10-22 13:00:00,290.89978,0.12,-60.0,0.4540615,-1.1622944
518,2020-10-22 14:00:00,293.89648,0.15,-90.0,-0.15067482,-1.1063881
519,2020-10-22 15:00:00,297.11414,0.15,-80.0,0.30212784,-0.8635464
520,2020-10-22 16:00:00,299.09418,0.17,-80.0,0.9125576,-0.6811962
521,2020-10-22 17:00:00,300.7918,0.09,-100.0,0.27093315,0.3089466
522,2020-10-22 18:00:00,300.95267,0.17,-50.0,-0.32105446,0.979969
523,2020-10-22 19:00:00,300.61908,0.23,-10.0,-0.7180939,1.6492023
524,2020-10-22 20:00:00,299.39624,0.23,20.0,-0.6482439,1.9079475
525,2020-10-22 21:00:00,296.79608,0.21,50.0,-1.0046263,1.9997406
526,2020-10-22 22:00:00,294.90607,0.2,20.0,-0.82859135,2.395811
527,2020-10-22 23:00:00,292.90155,0.05,20.0,-0.81063366,1.1513176
528,2020-10-23 00:00:00,291.59366,0.02,40.0,-0.38826752,0.6887417
529,2020-10-23 01:00:00,290.86664,0.03,40.0,-1.1042948,0.42942524
530,2020-10-23 02:00:00,290.32156,0.11,40.0,-1.6904325,-0.3810959
531,2020-10-23 03:00:00,289.14175,0.06,40.0,-1.6952696,0.30105972
532,2020-10-23 04:00:00,288.65997,0.06,40.0,-1.146472,1.3384075
533,2020-10-23 05:00:00,289.48743,0.13,50.0,-1.1307344,1.2377357
534,2020-10-23 06:00:00,290.20343,0.08,10.0,-0.9976692,0.9996519
535,2020-10-23 07:00:00,290.32675,0.08,10.0,-1.0048904,0.6849823
536,2020-10-23 08:00:00,290.30438,0.03,10.0,-0.8918772,0.30484295
537,2020-10-23 09:00:00,290.3869,0.02,10.0,-0.651001,0.2560749
538,2020-10-23 10:00:00,290.2488,0.05,20.0,-0.6723528,0.85825634
539,2020-10-23 11:00:00,290.39575,0.03,20.0,-0.67829037,0.4352436
540,2020-10-23 12:00:00,290.71307,0.14,20.0,-1.2198639,0.74634933
541,2020-10-23 13:00:00,292.00784,0.2,0.0,-1.3541374,1.1404381
542,2020-10-23 14:00:00,293.15936,0.24,-20.0,-1.7961044,1.4854336
543,2020-10-23 15:00:00,295.16885,0.31,-30.0,-2.0862875,2.0628204
544,2020-10-23 16:00:00,295.37045,0.36,-1.0,-2.5163221,2.4669666
545,2020-10-23 17:00:00,295.87115,0.35,-20.0,-2.2139244,2.6344004
546,2020-10-23 18:00:00,295.9177,0.36,-10.0,-2.4292755,2.6524687
547,2020-10-23 19:00:00,296.05637,0.38,0.0,-2.6450644,2.7817736
548,2020-10-23 20:00:00,294.67776,0.33,10.0,-2.1921892,2.6989937
549,2020-10-23 21:00:00,292.9335,0.31,40.0,-2.2788038,2.5455475
550,2020-10-23 22:00:00,291.31567,0.31,40.0,-2.5579195,2.5849285
551,2020-10-23 23:00:00,290.42993,0.24,60.0,-2.1896496,1.7678642
552,2020-10-24 00:00:00,290.6479,0.23,40.0,-1.6864996,1.8831196
553,2020-10-24 01:00:00,290.68677,0.27,30.0,-1.9551239,2.1405563
554,2020-10-24 02:00:00,290.13748,0.25,40.0,-2.2126694,1.754015
555,2020-10-24 03:00:00,289.008,0.16,60.0,-1.6255703,0.8842964
556,2020-10-24 04:00:00,288.64624,0.17,50.0,-1.8169613,0.6903858
557,2020-10-24 05:00:00,288.18732,0.12,50.0,-1.5570469,0.5801678
558,2020-10-24 06:00:00,289.0609,0.19,30.0,-1.9403324,0.88118553
559,2020-10-24 07:00:00,288.39313,0.14,50.0,-1.8643093,0.61397743
560,2020-10-24 08:00:00,288.44608,0.15,40.0,-1.9091988,1.0041351
561,2020-10-24 09:00:00,288.9993,0.18,30.0,-1.7503529,1.0945454
562,2020-10-24 10:00:00,289.24323,0.21,30.0,-2.033125,1.4944496
563,2020-10-24 11:00:00,289.35364,0.17,30.0,-1.983633,0.55934906
564,2020-10-24 12:00:00,289.47803,0.21,20.0,-2.1351738,0.98550415
565,2020-10-24 13:00:00,290.28052,0.16,10.0,-1.4159222,0.858016
566,2020-10-24 14:00:00,291.9112,0.21,0.0,-0.110126495,1.8246136
567,2020-10-24 15:00:00,292.64734,0.21,0.0,1.3299751,1.4451294
568,2020-10-24 16:00:00,292.136,0.18,10.0,1.5909328,0.3454666
569,2020-10-24 17:00:00,290.3069,0.46,25.0,1.9302158,-4.6966534
570,2020-10-24 18:00:00,290.6789,0.4,0.0,2.521513,-3.49201
571,2020-10-24 19:00:00,289.73785,0.36,-10.0,1.4053936,-3.6228962
572,2020-10-24 20:00:00,290.30994,0.34,0.0,1.9404202,-3.027502
573,2020-10-24 21:00:00,288.70996,0.39,16.0,2.8949852,-3.2948322
574,2020-10-24 22:00:00,285.883,0.39,50.0,2.8145905,-3.7049065
575,2020-10-24 23:00:00,283.70966,0.37,67.0,3.184147,-3.117466
576,2020-10-25 00:00:00,282.16937,0.42,70.0,3.3677864,-3.6693916
577,2020-10-25 01:00:00,281.03528,0.41,70.0,3.0875406,-3.6655102
578,2020-10-25 02:00:00,280.36578,0.4,70.0,3.05645,-3.5332718
579,2020-10-25 03:00:00,279.50555,0.41,70.0,3.297676,-3.409893
580,2020-10-25 04:00:00,279.02216,0.31,60.0,2.553873,-2.801403
581,2020-10-25 05:00:00,278.3932,0.22,60.0,1.9940891,-2.1554108
582,2020-10-25 06:00:00,277.7546,0.19,60.0,1.9827404,-1.9983692
583,2020-10-25 07:00:00,277.4544,0.24,50.0,1.7167225,-2.8788357
584,2020-10-25 08:00:00,277.0727,0.19,60.0,1.5007515,-2.296795
585,2020-10-25 09:00:00,276.52374,0.12,60.0,1.0359936,-1.9602661
586,2020-10-25 10:00:00,276.14865,0.1,60.0,1.1254005,-1.798912
587,2020-10-25 11:00:00,275.95786,0.12,60.0,1.636755,-1.6128426
588,2020-10-25 12:00:00,276.47357,0.18,40.0,1.3934822,-1.9636841
589,2020-10-25 13:00:00,279.3681,0.24,-10.0,1.009697,-2.191887
590,2020-10-25 14:00:00,283.0807,0.32,-20.0,0.3826084,-2.9575863
591,2020-10-25 15:00:00,285.32867,0.31,-30.0,-0.5054531,-2.6248703
592,2020-10-25 16:00:00,288.057,0.27,-50.0,-0.67228127,-1.9467812
593,2020-10-25 17:00:00,288.46375,0.23,10.0,-0.24707603,-1.4424362
594,2020-10-25 18:00:00,288.80872,0.22,20.0,-0.8792343,-1.1113625
595,2020-10-25 19:00:00,287.852,0.23,40.0,-1.6642704,-0.2914772
596,2020-10-25 20:00:00,285.6837,0.21,60.0,-1.6175747,-0.56534004
597,2020-10-25 21:00:00,283.3695,0.19,70.0,-2.0462265,-0.17213249
598,2020-10-25 22:00:00,281.45642,0.06,60.0,-1.9515705,-0.038690567
599,2020-10-25 23:00:00,280.09622,0.03,70.0,-1.0200577,-0.389719
600,2020-10-26 00:00:00,280.61514,0.01,50.0,-0.39547348,-0.07763672
601,2020-10-26 01:00:00,280.31482,0.03,70.0,-0.30760384,-0.948143
602,2020-10-26 02:00:00,280.75366,0.02,40.0,-0.6643181,-0.4351368
603,2020-10-26 03:00:00,281.1502,0.18,30.0,-2.3487492,0.051937103
604,2020-10-26 04:00:00,281.0821,0.26,30.0,-3.0582752,0.3395996
605,2020-10-26 05:00:00,280.63937,0.25,30.0,-2.8951588,0.54699326
606,2020-10-26 06:00:00,280.65942,0.32,30.0,-3.6226234,0.19151688
607,2020-10-26 07:00:00,280.39108,0.38,30.0,-4.2401657,0.8149948
608,2020-10-26 08:00:00,280.2784,0.32,20.0,-3.5665207,0.5569172
609,2020-10-26 09:00:00,280.39493,0.22,20.0,-2.5674686,0.5862808
610,2020-10-26 10:00:00,280.35397,0.26,10.0,-3.027235,0.43711662
611,2020-10-26 11:00:00,280.40942,0.19,10.0,-2.1843433,0.50183105
612,2020-10-26 12:00:00,280.66046,0.21,10.0,-2.389351,0.47742844
613,2020-10-26 13:00:00,281.54425,0.27,0.0,-2.7556858,0.5540371
614,2020-10-26 14:00:00,282.52292,0.29,-50.0,-2.9922504,0.7544365
615,2020-10-26 15:00:00,284.0263,0.26,-40.0,-2.3544807,0.77285767
616,2020-10-26 16:00:00,283.28146,0.21,-40.0,-1.529583,1.2092075
617,2020-10-26 17:00:00,285.80832,0.27,-60.0,-2.1805267,0.9817219
618,2020-10-26 18:00:00,285.72125,0.25,-60.0,-2.2879791,0.7954006
619,2020-10-26 19:00:00,285.8375,0.26,-30.0,-2.021721,1.2985821
620,2020-10-26 20:00:00,284.57376,0.21,-20.0,-1.7939777,1.1388454
621,2020-10-26 21:00:00,283.89258,0.18,-10.0,-1.3662453,1.4739418
622,2020-10-26 22:00:00,283.36874,0.14,-10.0,-1.0783215,1.667244
623,2020-10-26 23:00:00,283.4328,0.15,-10.0,-0.9147568,1.7662201
624,2020-10-27 00:00:00,283.54932,0.12,-10.0,-1.2940922,1.387928
625,2020-10-27 01:00:00,283.7234,0.11,0.0,-1.4242382,0.7481346
626,2020-10-27 02:00:00,283.85107,0.16,0.0,-1.7270069,0.88718796
627,2020-10-27 03:00:00,284.0036,0.2,-10.0,-2.5654259,-0.25162125
628,2020-10-27 04:00:00,284.2491,0.12,-10.0,-1.9535713,-0.97208405
629,2020-10-27 05:00:00,284.3286,0.04,-10.0,-1.113945,-1.018034
630,2020-10-27 06:00:00,284.1608,0.05,0.0,-0.014699936,-1.6049614
631,2020-10-27 07:00:00,284.70068,0.22,-10.0,2.1151104,-1.8316021
632,2020-10-27 08:00:00,283.8582,0.3,0.0,1.5134315,-3.2499676
633,2020-10-27 09:00:00,282.9641,0.3,0.0,1.5541172,-3.336893
634,2020-10-27 10:00:00,282.35703,0.23,30.0,1.4468231,-2.3619633
635,2020-10-27 11:00:00,281.9013,0.23,20.0,1.8904324,-2.1508026
636,2020-10-27 12:00:00,281.872,0.26,10.0,1.536499,-2.6337013
637,2020-10-27 13:00:00,283.20947,0.26,-20.0,1.4417992,-2.249155
638,2020-10-27 14:00:00,285.4024,0.29,-60.0,1.6096821,-2.258831
639,2020-10-27 15:00:00,287.55243,0.33,-70.0,2.0463543,-2.453024
640,2020-10-27 16:00:00,288.859,0.35,-70.0,1.6576633,-2.875618
641,2020-10-27 17:00:00,289.95416,0.34,-50.0,1.7286205,-2.557005
642,2020-10-27 18:00:00,290.06247,0.33,-50.0,1.588131,-2.6367416
643,2020-10-27 19:00:00,289.4593,0.27,-10.0,0.9802513,-2.1391392
644,2020-10-27 20:00:00,287.7819,0.2,10.0,0.288023,-1.6492367
645,2020-10-27 21:00:00,284.84717,0.16,50.0,0.0475502,-1.75453
646,2020-10-27 22:00:00,283.41776,0.07,50.0,-0.08965683,-1.6611195
647,2020-10-27 23:00:00,282.3236,0.04,50.0,0.46899033,-1.2794113
648,2020-10-28 00:00:00,282.74277,0.05,40.0,0.64432335,-1.4194794
649,2020-10-28 01:00:00,282.18945,0.04,30.0,0.8827553,-1.3175545
650,2020-10-28 02:00:00,282.35236,0.02,30.0,0.28038025,-0.75377846
651,2020-10-28 03:00:00,281.89227,0.02,30.0,-0.56040955,0.7180157
652,2020-10-28 04:00:00,282.0456,0.03,20.0,-0.23332977,1.0636787
653,2020-10-28 05:00:00,280.42902,0.03,50.0,-0.889061,0.608057
654,2020-10-28 06:00:00,281.11472,0.02,20.0,-0.5886669,0.61756897
655,2020-10-28 07:00:00,281.953,0.02,10.0,-0.71679497,0.3779583
656,2020-10-28 08:00:00,282.0927,0.07,10.0,0.88602257,-0.88949394
657,2020-10-28 09:00:00,281.6551,0.07,20.0,-0.44728088,0.32411957
658,2020-10-28 10:00:00,281.50165,0.14,20.0,-1.1637497,0.92136765
659,2020-10-28 11:00:00,281.26892,0.11,10.0,-1.1743984,0.11063194
660,2020-10-28 12:00:00,281.33597,0.11,10.0,-0.973053,0.41950607
661,2020-10-28 13:00:00,281.61096,0.17,0.0,-1.5150223,0.6034584
662,2020-10-28 14:00:00,281.9535,0.1,0.0,-0.79877853,0.28795242
663,2020-10-28 15:00:00,282.6996,0.1,-10.0,-0.6630783,0.35502625
664,2020-10-28 16:00:00,283.87418,0.14,-50.0,-0.97823334,0.6308651
665,2020-10-28 17:00:00,286.02493,0.21,-60.0,-1.2265816,1.1683922
666,2020-10-28 18:00:00,286.68582,0.16,-40.0,-0.09707451,1.1328983
667,2020-10-28 19:00:00,287.70132,0.17,-20.0,1.0511551,0.5302353
668,2020-10-28 20:00:00,286.80615,0.18,-20.0,1.4851418,0.57154083
669,2020-10-28 21:00:00,285.4733,0.14,0.0,1.4007168,0.40002823
670,2020-10-28 22:00:00,283.62112,0.08,40.0,-1.4802208,-1.5234928
671,2020-10-28 23:00:00,282.65558,0.08,39.741287,-1.7807407,-1.3684826
672,2020-10-29 00:00:00,281.7645,0.1,30.0,-2.2535572,-1.1068668
673,2020-10-29 01:00:00,281.31348,0.08,30.0,-1.5130138,-1.9143639
674,2020-10-29 02:00:00,280.59747,0.05,30.0,-1.0333633,-1.5256348
675,2020-10-29 03:00:00,280.15717,0.05,30.0,-0.45151424,-2.0105286
676,2020-10-29 04:00:00,279.29376,0.05,30.0,1.007988,-1.6085148
677,2020-10-29 05:00:00,279.61578,0.04,30.0,0.89077187,-1.4140587
678,2020-10-29 06:00:00,279.4845,0.04,30.0,1.1402016,-1.1546497
679,2020-10-29 07:00:00,279.68942,0.04,30.0,0.9662876,-1.2115288
680,2020-10-29 08:00:00,279.60342,0.02,30.0,0.63459015,-0.63360786
681,2020-10-29 09:00:00,279.8045,0.04,20.0,1.3071499,-0.82533836
682,2020-10-29 10:00:00,280.23425,0.01,20.0,0.17525482,-0.5235596
683,2020-10-29 11:00:00,280.0952,0.02,20.0,0.8636284,-0.184021
684,2020-10-29 12:00:00,280.3419,0.04,10.0,1.5960732,-0.3119316
685,2020-10-29 13:00:00,282.18927,0.1,-40.0,0.69280434,0.45384598
686,2020-10-29 14:00:00,283.25125,0.09,-40.0,-0.56858635,0.01830101
687,2020-10-29 15:00:00,283.75616,0.18,-20.0,-1.3973999,-0.5831928
688,2020-10-29 16:00:00,283.85553,0.17,-20.0,-1.3760777,-0.09700966
689,2020-10-29 17:00:00,283.95364,0.19,-20.0,-0.92027664,-1.1770992
690,2020-10-29 18:00:00,283.91437,0.21,0.0,-1.5486879,-0.7427969
691,2020-10-29 19:00:00,283.50415,0.21,0.0,-1.6553726,-0.879076
692,2020-10-29 20:00:00,282.8236,0.21,10.0,-1.2641506,-1.5302324
693,2020-10-29 21:00:00,281.8722,0.21,30.0,-1.2630215,-1.7874203
694,2020-10-29 22:00:00,281.2118,0.2,30.0,-0.36354637,-2.3173065
695,2020-10-29 23:00:00,281.0374,0.22,30.0,-0.49998093,-2.4120255
696,2020-10-30 00:00:00,280.8075,0.21,30.0,-0.64168644,-2.3826466
697,2020-10-30 01:00:00,280.89456,0.24,30.0,-0.2564001,-2.7338839
698,2020-10-30 02:00:00,280.59064,0.23,20.0,0.7263403,-2.6548882
699,2020-10-30 03:00:00,280.25952,0.27,20.0,0.7860956,-3.0446072
700,2020-10-30 04:00:00,279.91858,0.26,30.0,0.64905167,-2.9778662
701,2020-10-30 05:00:00,279.64227,0.23,30.0,0.15777302,-2.6599264
702,2020-10-30 06:00:00,279.33444,0.26,40.0,0.23089981,-3.0397415
703,2020-10-30 07:00:00,278.75635,0.27,50.0,0.10488701,-2.9980946
704,2020-10-30 08:00:00,278.30005,0.26,50.0,-0.30374336,-2.9552689
705,2020-10-30 09:00:00,278.04388,0.24,50.0,-0.38442993,-2.618246
706,2020-10-30 10:00:00,277.58136,0.31,60.0,0.048312187,-3.4740028
707,2020-10-30 11:00:00,276.62695,0.28,50.0,0.99865437,-2.8415632
708,2020-10-30 12:00:00,275.74936,0.29,40.0,1.0297432,-2.8969736
709,2020-10-30 13:00:00,276.10797,0.29,20.0,1.4366512,-2.513918
710,2020-10-30 14:00:00,275.6713,0.32,10.0,1.6949921,-3.1036797
711,2020-10-30 15:00:00,275.84552,0.32,20.0,1.9004402,-2.8133583
712,2020-10-30 16:00:00,276.30096,0.34,8.0,1.8448715,-3.110155
713,2020-10-30 17:00:00,276.6131,0.35,10.0,2.0112762,-3.0228615
714,2020-10-30 18:00:00,278.9881,0.4,-20.0,1.8288841,-3.5558357
715,2020-10-30 19:00:00,278.58456,0.35,20.0,1.7655382,-3.0593185
716,2020-10-30 20:00:00,277.74738,0.35,20.0,1.885601,-3.0248718
717,2020-10-30 21:00:00,276.18497,0.33,50.0,2.227705,-2.9295654
718,2020-10-30 22:00:00,274.10193,0.05,80.0,1.3059416,-0.8151283
719,2020-10-30 23:00:00,273.2919,0.07,70.0,1.278101,-1.2681828
720,2020-10-31 00:00:00,272.03177,0.04,60.0,1.163558,-1.0211143
721,2020-10-31 01:00:00,272.57367,0.04,70.0,1.0602064,-1.1257973
722,2020-10-31 02:00:00,272.64328,0.04,80.0,1.0971832,-0.9099579
723,2020-10-31 03:00:00,272.48663,0.03,80.0,0.9464693,-0.68120575
724,2020-10-31 04:00:00,272.31543,0.04,90.0,1.1228542,-0.8777046
725,2020-10-31 05:00:00,272.22714,0.08,90.0,1.1561232,-1.057909
726,2020-10-31 06:00:00,272.31207,0.11,90.0,1.408968,-0.95546913
727,2020-10-31 07:00:00,272.15698,0.18,100.0,1.5593729,-1.5002251
728,2020-10-31 08:00:00,271.94586,0.21,130.0,1.4357138,-1.9813309
729,2020-10-31 09:00:00,271.55032,0.21,190.0,1.4119558,-1.8767128
730,2020-10-31 10:00:00,271.5242,0.23,160.0,1.2673264,-2.169775
731,2020-10-31 11:00:00,270.2785,0.12,60.0,1.2629728,-1.5977421
732,2020-10-31 12:00:00,269.66656,0.07,40.0,1.2125292,-0.97138786
733,2020-10-31 13:00:00,272.1303,0.14,-50.0,1.0369749,-1.2584763
734,2020-10-31 14:00:00,275.15778,0.17,-110.0,0.8191395,-1.2945309
735,2020-10-31 15:00:00,279.28424,0.22,-80.0,0.37791252,-1.7002716
736,2020-10-31 16:00:00,282.2555,0.02,-142.0,-0.04434967,-0.233572
737,2020-10-31 17:00:00,282.75226,0.19,-60.0,-0.5816097,1.1758318
738,2020-10-31 18:00:00,282.90482,0.24,-41.0,-0.72927666,1.7802868
739,2020-10-31 19:00:00,282.27618,0.23,-20.0,-0.66615105,1.9278183
740,2020-10-31 20:00:00,280.9243,0.21,20.0,-0.43787384,2.0137672
741,2020-10-31 21:00:00,278.71835,0.16,60.0,-0.95920944,2.3269367
742,2020-10-31 22:00:00,276.24664,0.05,71.0,-1.1975651,1.3168411
743,2020-10-31 23:00:00,274.5088,0.04,74.0,-1.3010759,0.66536903
