time,t,fricv,shtfl,sp,u10,v10
2021-03-05 16:00:00,272.04285,0.37,117.0,97300.0,4.633953,-0.857954
2021-03-05 17:00:00,274.07977,0.39,168.0,97260.0,4.603137,-1.3347187
2021-03-05 18:00:00,273.92538,0.38,126.0,97220.0,4.537673,-1.4882936
2021-03-05 19:00:00,274.0703,0.43,91.0,97120.0,5.0937147,-2.0771894
2021-03-05 20:00:00,276.1474,0.49,135.0,97030.0,5.984931,-2.0209904
2021-03-05 21:00:00,275.58197,0.49,77.0,96990.0,6.091692,-2.13476
2021-03-05 22:00:00,274.05176,0.44,22.0,96980.0,5.486926,-2.1632814
2021-03-05 23:00:00,272.14282,0.32,-33.0,96970.0,4.3890047,-0.8593645
2021-03-06 00:00:00,271.0933,0.24,-31.0,97020.0,3.4622898,-0.9493885
2021-03-06 01:00:00,271.64722,0.3,-12.0,97110.0,3.8834085,-1.2823381
2021-03-06 02:00:00,271.38965,0.4,-11.0,97170.0,5.191675,-1.4851131
2021-03-06 03:00:00,271.0952,0.27,-5.0,97220.0,3.6422768,-0.14016247
2021-03-06 04:00:00,271.1707,0.21,-3.0,97190.0,2.8839016,0.3532524
2021-03-06 05:00:00,270.83765,0.14,-7.0,97140.0,0.24292946,2.1405544
2021-03-06 06:00:00,269.2724,0.06,-4.0,97120.0,-0.6417694,1.5839596
2021-03-06 07:00:00,270.01324,0.02,-1.0,97130.0,0.5263481,0.53069687
2021-03-06 08:00:00,268.85278,0.08,-7.0,97100.0,-1.4122467,1.5274315
2021-03-06 09:00:00,268.20087,0.08,-7.0,97120.0,-0.8679085,1.9487705
2021-03-06 10:00:00,268.0207,0.06,-6.0,97170.0,-0.71170807,1.8470936
2021-03-06 11:00:00,267.23392,0.14,-20.0,97210.0,-0.22169685,2.6986828
2021-03-06 12:00:00,266.22012,0.06,-6.0,97240.0,-0.06319046,2.0343952
2021-03-06 13:00:00,269.44952,0.12,-2.0,97320.0,1.3276424,1.1595116
2021-03-06 14:00:00,271.75052,0.32,31.0,97340.0,4.139059,0.014342308
2021-03-06 15:00:00,274.64142,0.45,143.0,97310.0,5.6179886,-1.4127216
2021-03-06 16:00:00,276.30576,0.43,200.0,97350.0,5.1294794,-1.7178669
2021-03-06 17:00:00,278.23108,0.41,255.0,97330.0,4.886923,-1.2305231
2021-03-06 18:00:00,278.058,0.42,229.0,97300.0,5.0561104,-1.1923122
2021-03-06 19:00:00,276.5926,0.41,150.0,97290.0,4.7389917,-1.808279
2021-03-06 20:00:00,277.73083,0.4,170.0,97300.0,4.645176,-1.8231106
2021-03-06 21:00:00,277.2525,0.41,110.0,97260.0,5.057598,-1.4638338
2021-03-06 22:00:00,275.78635,0.35,22.0,97260.0,4.4358673,-1.250946
2021-03-06 23:00:00,273.8121,0.14,-9.0,97310.0,2.1712646,-0.5859785
