,time,t,fricv,shtfl,sp,u10,v10
0,2021-01-01 00:00:00,273.55746,0.1,-9.0,100620.0,1.9041862,-1.2674541
1,2021-01-01 01:00:00,273.25,0.12,-11.0,100710.0,1.823103,-1.7122078
2,2021-01-01 02:00:00,273.1494,0.22,-26.0,100760.0,1.973156,-1.9060764
3,2021-01-01 03:00:00,272.95193,0.21,-19.0,100820.0,1.8642349,-1.8908997
4,2021-01-01 04:00:00,272.4074,0.08,-3.0,100930.0,1.1616478,-1.1268425
5,2021-01-01 05:00:00,271.6673,0.06,-3.0,101000.0,0.9759674,-1.1246338
6,2021-01-01 06:00:00,270.1482,0.1,-12.0,101040.0,1.5690956,-1.4718685
7,2021-01-01 07:00:00,269.54694,0.06,-4.0,101110.0,1.1266956,-1.2880001
8,2021-01-01 08:00:00,268.61682,0.02,-1.0,101170.0,0.47616768,-0.43476868
9,2021-01-01 09:00:00,267.87213,0.03,-3.0,101230.0,0.5502262,-0.8671875
10,2021-01-01 10:00:00,267.05304,0.04,-4.0,101230.0,1.00531,-0.9732723
11,2021-01-01 11:00:00,267.22836,0.06,-10.0,101230.0,1.45578,-1.1130695
12,2021-01-01 12:00:00,267.69824,0.06,-7.0,101250.0,1.4331627,-1.1068516
13,2021-01-01 13:00:00,267.90216,0.01,-1.0,101330.0,0.42445374,0.15702248
14,2021-01-01 14:00:00,272.15265,0.03,2.0,101300.0,0.18406868,0.034970284
15,2021-01-01 15:00:00,276.17007,0.09,41.0,101300.0,-0.63038826,-0.010055542
16,2021-01-01 16:00:00,277.79773,0.21,96.0,101290.0,-1.705904,0.55532265
17,2021-01-01 17:00:00,278.3438,0.25,133.0,101190.0,-1.4162579,1.6938334
18,2021-01-01 18:00:00,277.79193,0.2,95.0,101140.0,-1.3795986,0.9869728
19,2021-01-01 19:00:00,277.4024,0.26,79.0,100970.0,-2.1904955,1.1076088
20,2021-01-01 20:00:00,276.1011,0.2,33.0,100970.0,-1.3921938,1.3712091
21,2021-01-01 21:00:00,274.58167,0.17,-3.0,100840.0,-1.9325294,0.36828136
22,2021-01-01 22:00:00,273.62073,0.06,-2.0,100850.0,-1.1540909,0.7783413
23,2021-01-01 23:00:00,273.3515,0.16,-8.0,100750.0,-1.9172802,0.53323936
24,2021-01-02 00:00:00,273.252,0.24,-10.0,100660.0,-2.552825,1.0670242
25,2021-01-02 01:00:00,273.30634,0.39,-5.0,100440.0,-4.1678123,-0.11050129
26,2021-01-02 02:00:00,273.12842,0.3,1.0,100260.0,-2.9650068,1.2596426
27,2021-01-02 03:00:00,272.84824,0.3,-1.0,100260.0,-3.1857977,-0.58539104
28,2021-01-02 04:00:00,273.22202,0.34,-4.0,100070.0,-3.6419563,0.41427422
29,2021-01-02 05:00:00,273.36896,0.27,2.0,99770.0,-2.8780136,-0.30373478
30,2021-01-02 06:00:00,273.51266,0.12,-1.0,99670.0,-1.3962946,0.43237686
31,2021-01-02 07:00:00,273.93555,0.1,-1.0,99480.0,-0.45156765,1.2082577
32,2021-01-02 08:00:00,274.1316,0.12,-3.0,99240.0,0.3009119,1.5289812
33,2021-01-02 09:00:00,274.4323,0.16,-5.0,99030.0,-0.94114876,1.7032957
34,2021-01-02 10:00:00,274.3742,0.19,-5.0,98840.0,-0.26923943,2.1434402
35,2021-01-02 11:00:00,274.50906,0.16,-3.0,98770.0,0.81852055,1.6352005
36,2021-01-02 12:00:00,274.47586,0.02,-1.0,98750.0,-0.73670197,-0.04670143
37,2021-01-02 13:00:00,274.7497,0.2,-20.0,98790.0,-2.4711323,-0.598279
38,2021-01-02 14:00:00,276.06287,0.1,0.0,98820.0,-0.37744904,-1.1793737
39,2021-01-02 15:00:00,278.3675,0.3,59.0,98790.0,2.6781483,1.1473045
40,2021-01-02 16:00:00,279.03873,0.34,33.0,98880.0,3.1170177,1.5786247
41,2021-01-02 17:00:00,281.21262,0.42,-4.0,98840.0,4.427704,-0.26168442
42,2021-01-02 18:00:00,281.682,0.63,-9.0,98830.0,5.402397,-3.8421497
43,2021-01-02 19:00:00,280.99316,0.62,-5.0,99020.0,5.463312,-3.6568508
44,2021-01-02 20:00:00,279.57178,0.67,-18.0,99190.0,5.298424,-4.7893314
45,2021-01-02 21:00:00,277.43646,0.61,-65.0,99350.0,4.6215134,-4.654833
46,2021-01-02 22:00:00,275.60956,0.54,-80.0,99530.0,3.6994114,-4.6476994
47,2021-01-02 23:00:00,274.82736,0.28,-40.0,99650.0,2.427781,-2.3346405
48,2021-01-03 00:00:00,274.12177,0.06,-5.0,99740.0,1.7060013,-0.045454025
49,2021-01-03 01:00:00,273.76382,0.19,-16.0,99830.0,1.5693264,-1.788805
50,2021-01-03 02:00:00,273.09433,0.32,-28.0,99900.0,2.762148,-2.3258648
51,2021-01-03 03:00:00,272.7411,0.01,0.0,99950.0,-0.041622162,-0.29660797
52,2021-01-03 04:00:00,272.60913,0.2,-14.0,100020.0,1.2551031,-2.0396347
53,2021-01-03 05:00:00,272.40723,0.27,-14.0,100030.0,2.0506268,-2.24086
54,2021-01-03 06:00:00,272.0776,0.18,-11.0,100080.0,1.6528883,-1.4200745
55,2021-01-03 07:00:00,271.62845,0.13,-7.0,100110.0,1.1290216,-1.3798695
56,2021-01-03 08:00:00,270.12494,0.05,-4.0,100130.0,1.270319,-1.0306101
57,2021-01-03 09:00:00,271.39752,0.16,-8.0,100070.0,0.98367596,-1.7626514
58,2021-01-03 10:00:00,270.1651,0.02,-1.0,100110.0,-0.080168724,-0.60983944
59,2021-01-03 11:00:00,270.1428,0.05,-4.0,99930.0,-0.72140884,-1.3657932
60,2021-01-03 12:00:00,269.91852,0.04,-3.0,99990.0,-1.1231432,0.9098625
61,2021-01-03 13:00:00,270.32883,0.07,-5.0,100170.0,-0.29499245,1.7115097
62,2021-01-03 14:00:00,272.04227,0.22,5.0,100220.0,-2.2228956,0.119846344
63,2021-01-03 15:00:00,272.73944,0.26,17.0,100170.0,-2.681426,0.050621033
64,2021-01-03 16:00:00,274.47742,0.3,54.0,100040.0,-2.9959745,0.11225891
65,2021-01-03 17:00:00,274.95288,0.26,71.0,99850.0,-2.2392006,-1.1210785
66,2021-01-03 18:00:00,275.19916,0.27,44.0,99680.0,-2.6632442,-0.544384
67,2021-01-03 19:00:00,275.18158,0.23,37.0,99620.0,-2.1850214,-0.41719818
68,2021-01-03 20:00:00,274.4772,0.25,22.0,99660.0,-2.497282,-0.5918131
69,2021-01-03 21:00:00,273.78906,0.25,5.0,99650.0,-2.556899,-0.75134945
70,2021-01-03 22:00:00,273.4256,0.17,0.0,99640.0,-1.812047,-0.4191122
71,2021-01-03 23:00:00,273.1691,0.11,0.0,99650.0,-1.1252928,-0.60478115
72,2021-01-04 00:00:00,273.2486,0.04,0.0,99670.0,0.77461815,-0.45160103
73,2021-01-04 01:00:00,273.38318,0.04,0.0,99650.0,0.8674526,0.25588608
74,2021-01-04 02:00:00,273.3572,0.03,0.0,99610.0,0.69263077,0.47161102
75,2021-01-04 03:00:00,273.3487,0.01,0.0,99580.0,0.31435966,-0.17136574
76,2021-01-04 04:00:00,273.32385,0.12,0.0,99570.0,0.12569714,1.4088993
77,2021-01-04 05:00:00,272.87537,0.01,0.0,99540.0,0.15766239,-0.040122986
78,2021-01-04 06:00:00,273.27618,0.1,-1.0,99530.0,1.1918688,-0.3477974
79,2021-01-04 07:00:00,273.3238,0.16,4.0,99550.0,1.3195629,-1.1124268
80,2021-01-04 08:00:00,273.31866,0.18,3.0,99560.0,1.1885033,-1.5314732
81,2021-01-04 09:00:00,273.23993,0.16,6.0,99540.0,0.9914379,-1.366188
82,2021-01-04 10:00:00,273.2033,0.15,4.0,99550.0,0.8395786,-1.3394184
83,2021-01-04 11:00:00,270.54758,0.07,-7.0,99570.0,1.5085526,-1.190422
84,2021-01-04 12:00:00,272.0705,0.14,-4.0,99620.0,1.2657242,-1.2443523
85,2021-01-04 13:00:00,273.02045,0.12,1.0,99670.0,1.0923729,-0.7427921
86,2021-01-04 14:00:00,274.19458,0.18,22.0,99710.0,1.0107403,-1.4404488
87,2021-01-04 15:00:00,275.49554,0.21,29.0,99750.0,1.3442478,-1.5880432
88,2021-01-04 16:00:00,276.57947,0.21,47.0,99670.0,0.902874,-1.6969681
89,2021-01-04 17:00:00,277.9391,0.23,66.0,99610.0,1.0721588,-1.740036
90,2021-01-04 18:00:00,277.83447,0.31,63.0,99530.0,0.66487885,-3.0189629
91,2021-01-04 19:00:00,277.53027,0.31,47.0,99450.0,0.90818596,-3.0025063
92,2021-01-04 20:00:00,276.95938,0.31,18.0,99470.0,1.766222,-2.6193676
93,2021-01-04 21:00:00,275.83374,0.29,-3.0,99510.0,2.169775,-2.1762333
94,2021-01-04 22:00:00,273.5428,0.09,-6.0,99530.0,1.7036076,-1.1736927
95,2021-01-04 23:00:00,274.42252,0.14,3.0,99520.0,1.0610847,-0.9194164
96,2021-01-05 00:00:00,272.06195,0.06,-5.0,99530.0,1.4485703,-1.0300064
97,2021-01-05 01:00:00,273.4148,0.04,-1.0,99550.0,0.8820324,-0.38973808
98,2021-01-05 02:00:00,273.75333,0.03,0.0,99530.0,0.59092903,-0.30545044
99,2021-01-05 03:00:00,273.8632,0.14,5.0,99540.0,0.73371696,-1.2033081
100,2021-01-05 04:00:00,272.7069,0.03,-1.0,99500.0,0.26696587,-0.9438057
101,2021-01-05 05:00:00,272.56845,0.03,-1.0,99460.0,0.69911003,-0.55753326
102,2021-01-05 06:00:00,273.11908,0.12,-5.0,99430.0,1.1110573,-1.117466
103,2021-01-05 07:00:00,273.1333,0.11,-2.0,99420.0,0.9421902,-0.99939156
104,2021-01-05 08:00:00,273.26593,0.15,-3.0,99450.0,1.3175869,-1.0796947
105,2021-01-05 09:00:00,273.38837,0.15,-1.0,99420.0,1.4130745,-0.9339409
106,2021-01-05 10:00:00,273.43875,0.11,0.0,99390.0,0.9752922,-0.8026886
107,2021-01-05 11:00:00,272.56213,0.08,-3.0,99440.0,1.4316473,-0.9170704
108,2021-01-05 12:00:00,272.77747,0.08,-3.0,99430.0,0.7979975,-1.5156803
109,2021-01-05 13:00:00,273.3902,0.12,-4.0,99450.0,0.7869787,-1.3667603
110,2021-01-05 14:00:00,274.83676,0.1,14.0,99450.0,0.5796757,-0.67765427
111,2021-01-05 15:00:00,275.14124,0.12,4.0,99460.0,0.41761875,-1.2058811
112,2021-01-05 16:00:00,276.53503,0.22,39.0,99380.0,1.1439886,-1.7873688
113,2021-01-05 17:00:00,277.01514,0.24,40.0,99340.0,1.3109283,-1.8698254
114,2021-01-05 18:00:00,276.30847,0.32,9.0,99260.0,2.3030148,-2.3800697
115,2021-01-05 19:00:00,275.63654,0.31,-4.0,99240.0,1.8360043,-2.7977562
116,2021-01-05 20:00:00,276.1557,0.29,13.0,99280.0,1.4329815,-2.7270336
117,2021-01-05 21:00:00,275.2333,0.24,-2.0,99320.0,1.4169292,-2.1852703
118,2021-01-05 22:00:00,274.76825,0.26,-2.0,99370.0,1.6081686,-2.2351189
119,2021-01-05 23:00:00,274.50494,0.19,-5.0,99400.0,1.1092167,-1.8434296
120,2021-01-06 00:00:00,274.26013,0.23,-7.0,99430.0,1.5908813,-1.9058323
121,2021-01-06 01:00:00,274.20605,0.28,-10.0,99430.0,1.8057079,-2.5347977
122,2021-01-06 02:00:00,274.06903,0.25,-10.0,99450.0,1.671237,-2.2994232
123,2021-01-06 03:00:00,274.05307,0.21,-8.0,99410.0,1.821537,-1.5638752
124,2021-01-06 04:00:00,273.82196,0.13,-3.0,99400.0,1.215272,-0.9658203
125,2021-01-06 05:00:00,273.7614,0.27,-3.0,99400.0,1.551816,-2.3780441
126,2021-01-06 06:00:00,273.04028,0.26,-20.0,99400.0,1.8194532,-2.408472
127,2021-01-06 07:00:00,273.1266,0.32,-13.0,99420.0,2.1383696,-2.8190403
128,2021-01-06 08:00:00,273.05783,0.37,-14.0,99440.0,2.3416567,-3.3552494
129,2021-01-06 09:00:00,273.04242,0.45,-15.0,99440.0,2.6609163,-4.001766
130,2021-01-06 10:00:00,272.8954,0.48,-7.0,99420.0,2.6972504,-4.329836
131,2021-01-06 11:00:00,272.86542,0.52,-9.0,99419.41,3.174057,-4.5699615
132,2021-01-06 12:00:00,272.8621,0.57,0.0,99470.0,3.6437578,-4.846117
133,2021-01-06 13:00:00,272.80365,0.59,25.0,99500.0,3.5000067,-5.2070923
134,2021-01-06 14:00:00,273.0618,0.61,38.0,99610.0,3.994649,-5.1502
135,2021-01-06 15:00:00,273.86523,0.66,77.0,99660.0,4.481282,-5.3488884
136,2021-01-06 16:00:00,274.81833,0.68,112.0,99630.0,4.297714,-5.7472553
137,2021-01-06 17:00:00,275.84247,0.75,172.0,99580.0,4.9724503,-6.0339775
138,2021-01-06 18:00:00,275.83423,0.68,138.0,99560.0,4.448472,-5.476034
139,2021-01-06 19:00:00,275.732,0.68,114.0,99530.0,3.8874006,-5.9913063
140,2021-01-06 20:00:00,274.74194,0.63,59.0,99560.0,4.1959324,-5.1791925
141,2021-01-06 21:00:00,273.09595,0.59,-18.0,99610.0,4.1824856,-4.7414303
142,2021-01-06 22:00:00,272.7062,0.62,-27.0,99630.0,4.2264156,-5.113099
143,2021-01-06 23:00:00,272.7169,0.61,-31.0,99690.0,4.039811,-5.1411533
144,2021-01-07 00:00:00,272.68127,0.56,-32.0,99710.0,4.1358023,-4.4473467
145,2021-01-07 01:00:00,272.62457,0.62,-44.0,99690.0,4.139262,-5.2914715
146,2021-01-07 02:00:00,272.6755,0.63,-33.0,99690.0,4.089179,-5.458397
147,2021-01-07 03:00:00,272.61664,0.63,-25.0,99690.0,3.827468,-5.5881424
148,2021-01-07 04:00:00,272.50812,0.66,0.0,99710.0,4.079077,-5.7901077
149,2021-01-07 05:00:00,272.39136,0.58,1.0,99710.0,3.8141193,-4.935808
150,2021-01-07 06:00:00,272.15436,0.56,2.0,99760.0,3.6654148,-4.7689695
151,2021-01-07 07:00:00,271.96515,0.54,13.0,99790.0,3.589345,-4.5630264
152,2021-01-07 08:00:00,271.82867,0.56,18.0,99840.0,3.6199875,-4.661669
153,2021-01-07 09:00:00,271.60297,0.6,28.0,99830.0,3.4535265,-5.405347
154,2021-01-07 10:00:00,271.24432,0.6,38.0,99820.0,4.003866,-4.9049864
155,2021-01-07 11:00:00,269.6109,0.5,-12.0,99880.0,3.812109,-3.8157988
