,time,t,fricv,shtfl,sp,u10,v10
0,2021-01-01 00:00:00,272.36996,0.27,-5.0,97800.0,2.4666862,-1.7674541
1,2021-01-01 01:00:00,272.5,0.28,0.0,97890.0,2.448103,-1.6497078
2,2021-01-01 02:00:00,272.9619,0.25,-6.0,97920.0,1.910656,-1.9060764
3,2021-01-01 03:00:00,272.95193,0.26,1.0,98000.0,1.8642349,-1.9533997
4,2021-01-01 04:00:00,272.7199,0.19,2.0,98060.0,1.4741478,-1.3768425
5,2021-01-01 05:00:00,272.6673,0.24,1.0,98080.0,1.7884674,-1.8746338
6,2021-01-01 06:00:00,272.7732,0.18,1.0,98120.0,1.0690956,-1.5968685
7,2021-01-01 07:00:00,272.48444,0.17,3.0,98130.0,0.31419563,-1.7880001
8,2021-01-01 08:00:00,272.42932,0.16,7.0,98190.0,0.6636677,-1.4972687
9,2021-01-01 09:00:00,272.68463,0.12,10.0,98180.0,0.3002262,-1.0546875
10,2021-01-01 10:00:00,272.67804,0.14,17.0,98180.0,0.13031006,-1.2857723
11,2021-01-01 11:00:00,272.35336,0.14,20.0,98140.0,0.08078003,-1.2380695
12,2021-01-01 12:00:00,272.01074,0.11,4.0,98210.0,-1.0668373,0.39314842
13,2021-01-01 13:00:00,271.21466,0.08,-1.0,98200.0,-1.0755463,0.21952248
14,2021-01-01 14:00:00,271.59015,0.24,6.0,98210.0,-2.3159313,1.1599703
15,2021-01-01 15:00:00,273.35757,0.33,52.0,98140.0,-2.8178883,1.7399445
16,2021-01-01 16:00:00,274.23523,0.41,91.0,98060.0,-2.893404,2.9928226
17,2021-01-01 17:00:00,274.9063,0.36,100.0,98000.0,-2.5412579,2.5688334
18,2021-01-01 18:00:00,274.97943,0.37,94.0,97790.0,-3.0670986,2.1119728
19,2021-01-01 19:00:00,274.3399,0.36,55.0,97750.0,-2.7529955,2.3576088
20,2021-01-01 20:00:00,273.3511,0.42,14.0,97620.0,-3.5796938,2.7462091
21,2021-01-01 21:00:00,272.83167,0.47,-11.0,97480.0,-4.1200294,2.8057814
22,2021-01-01 22:00:00,272.80823,0.57,4.0,97400.0,-4.529091,3.9033413
23,2021-01-01 23:00:00,272.4765,0.67,5.0,97250.0,-5.72978,4.1582394
24,2021-01-02 00:00:00,272.377,0.57,-2.0,97170.0,-4.802825,3.6920242
25,2021-01-02 01:00:00,272.43134,0.53,-9.0,97050.0,-4.7928123,3.0769987
26,2021-01-02 02:00:00,272.75342,0.59,-17.0,96890.0,-4.965007,4.0096426
27,2021-01-02 03:00:00,273.22324,0.68,-28.0,96660.0,-4.7482977,5.477109
28,2021-01-02 04:00:00,273.34702,0.69,-43.0,96500.0,-5.2669563,5.226774
29,2021-01-02 05:00:00,273.68146,0.69,-39.0,96350.0,-5.0030136,5.383765
30,2021-01-02 06:00:00,273.88766,0.68,-21.0,96170.0,-4.8962946,5.307377
31,2021-01-02 07:00:00,273.93555,0.64,-24.0,96040.0,-4.9515676,4.7707577
32,2021-01-02 08:00:00,274.1941,0.64,-29.0,95860.0,-5.324088,4.278981
33,2021-01-02 09:00:00,274.7448,0.44,-18.0,95740.0,-3.1911488,3.4532957
34,2021-01-02 10:00:00,274.9367,0.39,-24.0,95700.0,-2.3317394,3.6434402
35,2021-01-02 11:00:00,275.07156,0.18,-15.0,95730.0,-1.3064795,1.8852005
36,2021-01-02 12:00:00,274.91336,0.28,-50.0,95740.0,2.638298,2.3282986
37,2021-01-02 13:00:00,276.8747,0.57,-63.0,95830.0,6.2163677,-0.223279
38,2021-01-02 14:00:00,275.87537,0.8,-32.0,96050.0,8.185051,-2.5543737
39,2021-01-02 15:00:00,274.1175,0.76,64.0,96310.0,7.1781483,-3.5401955
40,2021-01-02 16:00:00,273.16373,0.66,19.0,96410.0,5.9295177,-3.7963753
41,2021-01-02 17:00:00,273.27512,0.64,47.0,96510.0,5.490204,-3.9491844
42,2021-01-02 18:00:00,273.2445,0.65,36.0,96540.0,5.339897,-4.2796497
43,2021-01-02 19:00:00,273.11816,0.56,54.0,96640.0,4.275812,-3.9693508
44,2021-01-02 20:00:00,273.13428,0.44,46.0,96750.0,3.6734238,-2.7268314
45,2021-01-02 21:00:00,273.18646,0.36,21.0,96920.0,3.1840134,-1.9673328
46,2021-01-02 22:00:00,273.17206,0.29,8.0,97000.0,2.6369114,-1.4601994
47,2021-01-02 23:00:00,273.13986,0.34,12.0,97050.0,2.740281,-2.2096405
48,2021-01-03 00:00:00,272.05927,0.31,-20.0,97100.0,2.2685013,-2.670454
49,2021-01-03 01:00:00,272.07632,0.25,-20.0,97100.0,1.3818264,-2.601305
50,2021-01-03 02:00:00,272.71933,0.24,-8.0,97100.0,1.3246479,-2.3883648
51,2021-01-03 03:00:00,272.8036,0.22,-2.0,97130.0,1.2083778,-2.109108
52,2021-01-03 04:00:00,272.85913,0.18,8.0,97120.0,0.6926031,-1.7271347
53,2021-01-03 05:00:00,272.78223,0.16,16.0,97080.0,0.17562675,-1.49086
54,2021-01-03 06:00:00,272.3276,0.13,6.0,97030.0,-0.4096117,-1.2325745
55,2021-01-03 07:00:00,272.31595,0.13,11.0,97060.0,-1.1834784,0.43263054
56,2021-01-03 08:00:00,271.49994,0.23,13.0,97020.0,-2.104681,1.0318899
