Unnamed: 0,time,t,fricv,shtfl,sp,u10,v10
651.0,2021-01-28 03:00:00,271.9369,0.3,22.0,99180.0,1.2140121,-3.2733345
652.0,2021-01-28 04:00:00,271.9783,0.37,30.0,99190.0,2.3352442,-3.6894035
653.0,2021-01-28 05:00:00,271.92245,0.4,33.0,99200.0,1.802494,-4.3492546
654.0,2021-01-28 06:00:00,271.52167,0.41,40.0,99200.0,2.0229206,-4.2757845
655.0,2021-01-28 07:00:00,270.71417,0.43,56.0,99260.0,2.2283478,-4.452835
656.0,2021-01-28 08:00:00,268.8301,0.35,3.0,99330.0,1.9908752,-3.679268
657.0,2021-01-28 09:00:00,267.8137,0.33,-10.0,99330.0,2.2553902,-3.3354378
658.0,2021-01-28 10:00:00,267.72202,0.26,-12.0,99410.0,2.0416346,-2.5002003
659.0,2021-01-28 11:00:00,267.79675,0.2,-10.0,99460.0,1.9932041,-1.694828
660.0,2021-01-28 12:00:00,267.5737,0.07,0.0,99520.0,1.4436569,-0.6161461
661.0,2021-01-28 13:00:00,267.5432,0.03,0.0,99600.0,0.8488083,-0.59719276
662.0,2021-01-28 14:00:00,269.06952,0.38,10.0,99650.0,3.4086485,-2.9367313
663.0,2021-01-28 15:00:00,269.9574,0.33,40.0,99690.0,3.1250477,-2.1565838
664.0,2021-01-28 16:00:00,270.69165,0.39,72.0,99790.0,3.4754314,-2.9057636
665.0,2021-01-28 17:00:00,271.14417,0.42,72.0,99800.0,4.075659,-2.6800117
666.0,2021-01-28 18:00:00,270.9771,0.37,68.0,99770.0,3.3915272,-2.548254
667.0,2021-01-28 19:00:00,270.56503,0.35,50.0,99730.0,3.5571022,-1.8092937
668.0,2021-01-28 20:00:00,270.26984,0.42,29.0,99780.0,4.6924953,-1.4787464
669.0,2021-01-28 21:00:00,269.81238,0.34,3.0,99810.0,3.6223068,-1.8611603
670.0,2021-01-28 22:00:00,268.72177,0.37,12.0,99840.0,4.217991,-1.0026798
671.0,2021-01-28 23:00:00,267.7641,0.33,3.0,99840.0,3.9011526,-0.5322361
672.0,2021-01-29 00:00:00,266.9008,0.35,-23.0,99850.0,4.301835,-0.77437973
673.0,2021-01-29 01:00:00,265.95197,0.28,-22.0,99900.0,3.336604,-1.0263729
674.0,2021-01-29 02:00:00,266.06216,0.26,-23.0,99870.0,3.3465042,-0.39419365
675.0,2021-01-29 03:00:00,265.92914,0.3,-30.0,99810.0,3.8476706,0.29081535
676.0,2021-01-29 04:00:00,265.58286,0.24,-20.0,99810.0,3.0873747,0.41620445
677.0,2021-01-29 05:00:00,265.56696,0.26,-20.0,99820.0,3.3229275,0.33293343
678.0,2021-01-29 06:00:00,265.2122,0.16,-10.0,99760.0,2.0785103,1.0326195
679.0,2021-01-29 07:00:00,265.39142,0.17,-10.0,99700.0,2.0945368,0.8531666
680.0,2021-01-29 08:00:00,265.4713,0.19,-20.0,99670.0,2.5662937,0.96074104
681.0,2021-01-29 09:00:00,265.31287,0.2,-20.0,99660.0,2.503933,1.2907228
682.0,2021-01-29 10:00:00,265.19882,0.24,-30.0,99680.0,3.0138035,1.0500565
683.0,2021-01-29 11:00:00,265.08588,0.23,-30.0,99690.0,3.107339,0.4542904
684.0,2021-01-29 12:00:00,265.11508,0.25,-30.0,99700.0,3.322297,0.35396862
685.0,2021-01-29 13:00:00,265.30734,0.21,-20.0,99730.0,2.7796173,0.42996025
686.0,2021-01-29 14:00:00,267.44983,0.32,30.0,99750.0,3.7760534,0.32732773
687.0,2021-01-29 15:00:00,269.56985,0.34,90.0,99730.0,3.7495832,-0.0017375946
688.0,2021-01-29 16:00:00,270.9821,0.37,130.0,99720.0,4.101839,0.3893814
689.0,2021-01-29 17:00:00,273.0815,0.38,206.0,99660.0,4.109708,-0.2923584
690.0,2021-01-29 18:00:00,273.18924,0.45,220.0,99610.0,4.913022,-0.776474
691.0,2021-01-29 19:00:00,272.46106,0.46,170.0,99530.0,5.1133327,-1.1061039
692.0,2021-01-29 20:00:00,271.64987,0.39,105.0,99510.0,4.487548,-0.20649147
693.0,2021-01-29 21:00:00,271.04208,0.35,60.0,99490.0,3.9880714,0.3935547
694.0,2021-01-29 22:00:00,269.45526,0.26,10.0,99510.0,3.1131945,-0.07546997
695.0,2021-01-29 23:00:00,267.60416,0.06,0.0,99550.0,1.480566,-0.23491669
696.0,2021-01-30 00:00:00,266.50745,0.03,0.0,99570.0,1.0764999,-0.15909576
697.0,2021-01-30 01:00:00,265.52057,0.04,0.0,99570.0,1.2374105,-0.4134884
698.0,2021-01-30 02:00:00,264.73065,0.04,-2.0,99590.0,1.1112385,0.44295883
699.0,2021-01-30 03:00:00,264.1986,0.01,-1.0,99600.0,0.4204874,0.26115036
700.0,2021-01-30 04:00:00,263.73645,0.04,-3.0,99550.0,0.37117958,1.3531761
701.0,2021-01-30 05:00:00,263.40326,0.04,-2.0,99590.0,0.75363255,0.9574375
702.0,2021-01-30 06:00:00,263.04926,0.04,-2.0,99600.0,0.99228096,0.80301666
703.0,2021-01-30 07:00:00,262.7226,0.03,-2.0,99540.0,0.9029341,0.71053696
704.0,2021-01-30 08:00:00,262.33966,0.02,-1.0,99560.0,0.36940765,0.4840374
705.0,2021-01-30 09:00:00,261.87546,0.03,-3.0,99560.0,-1.1795368,-0.46666527
706.0,2021-01-30 10:00:00,261.29727,0.01,0.0,99560.0,0.08338165,0.1157856
707.0,2021-01-30 11:00:00,260.748,0.01,0.0,99530.0,-0.31137943,-0.31371117
708.0,2021-01-30 12:00:00,259.99292,0.01,0.0,99560.0,0.15198135,-0.13398933
709.0,2021-01-30 13:00:00,260.2866,0.03,-2.0,99610.0,0.79563236,0.9157257
710.0,2021-01-30 14:00:00,264.76083,0.06,6.0,99670.0,-0.0082798,0.48072243
711.0,2021-01-30 15:00:00,268.93652,0.11,37.0,99650.0,-0.18595219,0.90283394
712.0,2021-01-30 16:00:00,272.26706,0.14,82.0,99690.0,-0.07686043,1.2317419
713.0,2021-01-30 17:00:00,273.01678,0.16,84.0,99600.0,-0.999773,1.1009998
714.0,2021-01-30 18:00:00,275.6395,0.18,152.0,99480.0,-1.5198517,0.10407066
715.0,2021-01-30 19:00:00,276.6322,0.22,160.0,99320.0,-2.0122795,0.07979393
716.0,2021-01-30 20:00:00,276.24277,0.2,117.0,99290.0,-1.8273706,0.56007195
717.0,2021-01-30 21:00:00,274.83618,0.18,45.0,99270.0,-1.750103,0.48575974
718.0,2021-01-30 22:00:00,272.5802,0.12,-3.0,99230.0,-1.3260441,0.9490185
719.0,2021-01-30 23:00:00,271.5157,0.05,-2.0,99230.0,-1.4047747,0.3641529
720.0,2021-01-31 00:00:00,271.74838,0.12,-9.0,99200.0,-1.94413,0.21463013
721.0,2021-01-31 01:00:00,271.87244,0.17,-9.0,99140.0,-2.1427345,-0.82325554
722.0,2021-01-31 02:00:00,271.9862,0.28,-11.0,98990.0,-3.3005219,-1.0752802
723.0,2021-01-31 03:00:00,271.9903,0.19,-4.0,98940.0,-2.2771492,-0.6285515
724.0,2021-01-31 04:00:00,272.04535,0.16,-1.0,98940.0,-0.9084673,-1.6959915
725.0,2021-01-31 05:00:00,272.33792,0.16,-3.0,98870.0,-1.5993977,-1.3118019
726.0,2021-01-31 06:00:00,272.3084,0.21,-8.0,98850.0,-1.7906733,-1.927805
727.0,2021-01-31 07:00:00,272.28644,0.14,-6.0,98760.0,-1.1018934,-1.6703377
728.0,2021-01-31 08:00:00,272.32935,0.06,-2.0,98700.0,-0.49250984,-1.3115396
729.0,2021-01-31 09:00:00,272.32367,0.11,-3.0,98620.0,-0.6530304,-1.4642706
730.0,2021-01-31 10:00:00,272.53668,0.24,9.0,98560.0,-2.83257,0.053969383
731.0,2021-01-31 11:00:00,272.30716,0.23,8.0,98510.0,-2.6949291,-0.31213856
732.0,2021-01-31 12:00:00,270.69504,0.33,-23.0,98450.0,-3.5798388,-1.9916077
733.0,2021-01-31 13:00:00,271.13425,0.29,-11.0,98390.0,-3.2266216,-1.6663294
734.0,2021-01-31 14:00:00,271.63892,0.36,-20.0,98340.0,-4.348588,-0.8620367
735.0,2021-01-31 15:00:00,272.44064,0.36,1.0,98290.0,-4.2700863,0.36298275
736.0,2021-01-31 16:00:00,272.6078,0.34,-9.0,98230.0,-4.075901,-0.9003248
737.0,2021-01-31 17:00:00,273.32605,0.31,6.0,98130.0,-3.6687622,-0.07862091
738.0,2021-01-31 18:00:00,273.37924,0.31,-4.0,98020.0,-3.6671972,-1.0929441
739.0,2021-01-31 19:00:00,273.46692,0.32,-7.0,97940.0,-3.7662458,-0.9605465
740.0,2021-01-31 20:00:00,273.55005,0.31,-10.0,97890.0,-3.5795536,-1.3291302
741.0,2021-01-31 21:00:00,273.469,0.35,-13.0,97890.0,-4.1296024,-1.0350542
742.0,2021-01-31 22:00:00,272.94263,0.36,-18.0,97890.0,-4.245434,-1.3660545
743.0,2021-01-31 23:00:00,272.81335,0.36,-19.0,97890.0,-4.225766,-1.2396545
,2021-02-01 00:00:00,272.48760986328125,0.4099999964237213,-17.0,97900.0,-4.597248077392578,-1.8908824920654297
,2021-02-01 01:00:00,272.1834716796875,0.3499999940395355,-11.0,97890.0,-3.642278671264648,-2.109394073486328
,2021-02-01 02:00:00,272.0950927734375,0.3499999940395355,-18.0,97900.0,-4.200433731079102,-1.149317741394043
,2021-02-01 03:00:00,271.8505859375,0.3799999952316284,-13.0,97880.0,-4.223474502563477,-1.810725212097168
,2021-02-01 04:00:00,271.7052001953125,0.3700000047683716,-5.0,97850.0,-4.148612976074219,-1.771501541137695
,2021-02-01 05:00:00,271.1825561523437,0.3499999940395355,-12.0,97830.0,-3.654642105102539,-2.0372419357299805
,2021-02-01 06:00:00,271.1151123046875,0.3000000119209289,-16.0,97820.0,-3.2643604278564453,-1.8460826873779297
,2021-02-01 07:00:00,271.1148986816406,0.2800000011920929,-14.0,97820.0,-2.793437957763672,-2.1515846252441406
,2021-02-01 08:00:00,270.74957275390625,0.3300000131130218,-18.0,97810.0,-3.363037109375,-2.23379898071289
,2021-02-01 09:00:00,270.6852722167969,0.2800000011920929,-9.0,97810.0,-2.799354553222656,-1.9252119064331048
,2021-02-01 10:00:00,270.6206970214844,0.25,-10.0,97830.0,-2.5136775970458984,-1.9438495635986328
,2021-02-01 11:00:00,270.7462158203125,0.2300000041723251,-5.0,97890.0,-2.1862945556640625,-1.775491714477539
,2021-02-01 12:00:00,270.57257080078125,0.2899999916553497,-17.0,97920.0,-3.060333251953125,-2.0424766540527344
,2021-02-01 13:00:00,270.2773742675781,0.2399999946355819,-10.0,97940.0,-2.793102264404297,-1.410400390625
,2021-02-01 14:00:00,270.6235656738281,0.2399999946355819,-7.0,97990.0,-2.4393672943115234,-1.8365249633789065
,2021-02-01 15:00:00,270.9579772949219,0.2300000041723251,-1.0,97990.0,-2.425983428955078,-1.3136062622070312
,2021-02-01 16:00:00,271.37115478515625,0.2199999988079071,-7.0,98040.0,-2.196392059326172,-1.6509113311767578
,2021-02-01 17:00:00,273.16632080078125,0.2800000011920929,14.0,97980.0,-2.629863739013672,-1.9445762634277344
,2021-02-01 18:00:00,273.68670654296875,0.2899999916553497,21.0,97910.0,-2.6043949127197266,-2.0553855895996094
,2021-02-01 19:00:00,273.607666015625,0.2199999988079071,0.0,97870.0,-1.575176239013672,-2.15234375
,2021-02-01 20:00:00,273.65167236328125,0.2000000029802322,-3.0,97870.0,-0.9880218505859376,-2.3325233459472656
,2021-02-01 21:00:00,274.31744384765625,0.2300000041723251,6.0,97920.0,-0.488800048828125,-2.7039947509765625
,2021-02-01 22:00:00,273.4899597167969,0.1199999973177909,-6.0,97950.0,0.3012447357177734,-1.739887237548828
,2021-02-01 23:00:00,272.8370056152344,0.050000000745058,-2.0,97970.0,0.949798583984375,-0.8817291259765625
,2021-02-02 00:00:00,272.98016357421875,0.0700000002980232,-2.0,98000.0,1.102304458618164,-1.1980457305908203
,2021-02-02 01:00:00,272.70721435546875,0.1599999964237213,-5.0,98010.0,0.6383209228515625,-2.0558910369873047
,2021-02-02 02:00:00,272.045654296875,0.1899999976158142,-5.0,98040.0,0.3648319244384765,-2.494417190551758
,2021-02-02 03:00:00,271.7089538574219,0.209999993443489,-3.0,98010.0,1.3746261596679688,-2.262018203735352
,2021-02-02 04:00:00,271.36541748046875,0.209999993443489,6.0,98030.0,1.2978401184082031,-2.190122604370117
,2021-02-02 05:00:00,270.794677734375,0.2000000029802322,-8.0,98000.0,1.2264938354492188,-2.3815746307373047
,2021-02-02 06:00:00,270.3681640625,0.2599999904632568,-9.0,97990.0,1.6880149841308594,-2.7663307189941406
,2021-02-02 07:00:00,270.0251159667969,0.270000010728836,-7.0,97980.0,1.271379470825195,-3.0212230682373047
,2021-02-02 08:00:00,269.9574584960937,0.25,-8.0,97980.0,1.846723556518555,-2.598630905151367
,2021-02-02 09:00:00,269.6219177246094,0.2000000029802322,20.0,97990.0,1.1328277587890625,-1.948263168334961
,2021-02-02 10:00:00,269.27685546875,0.2000000029802322,-10.0,98000.0,1.1683712005615234,-2.3675575256347656
,2021-02-02 11:00:00,269.44024658203125,0.2899999916553497,-16.0,98010.0,1.6189231872558594,-3.240835189819336
,2021-02-02 12:00:00,269.40838623046875,0.209999993443489,-9.0,98020.0,1.655731201171875,-2.158235549926758
,2021-02-02 13:00:00,269.58203125,0.1700000017881393,2.0,98020.0,1.4483261108398438,-1.3576374053955078
,2021-02-02 14:00:00,269.7152709960937,0.3000000119209289,10.0,98020.0,2.259262084960937,-2.6985092163085938
,2021-02-02 15:00:00,270.543701171875,0.3199999928474426,28.0,97990.0,2.3194313049316406,-2.906591415405273
,2021-02-02 16:00:00,271.4927978515625,0.3799999952316284,51.0,97960.0,3.251764297485352,-3.0506649017333984
,2021-02-02 17:00:00,271.8502502441406,0.3899999856948852,37.0,97890.0,3.848176956176758,-2.486001968383789
,2021-02-02 18:00:00,272.50244140625,0.4099999964237213,37.0,97810.0,3.499805450439453,-3.322473526000977
,2021-02-02 19:00:00,275.1253356933594,0.4099999964237213,125.0,97780.0,3.1818790435791016,-3.384408950805664
,2021-02-02 20:00:00,274.1215209960937,0.4699999988079071,76.0,97780.0,3.855892181396485,-3.973487854003906
,2021-02-02 21:00:00,273.2705383300781,0.5,41.0,97770.0,4.575216293334961,-3.6767635345458975
,2021-02-02 22:00:00,271.49383544921875,0.3600000143051147,-26.0,97770.0,3.713954925537109,-2.462247848510742
,2021-02-02 23:00:00,270.8673400878906,0.2599999904632568,-40.0,97770.0,3.4283218383789062,-1.0072574615478516
,2021-02-03 00:00:00,270.9732666015625,0.4000000059604645,-61.0,97800.0,4.339813232421875,-2.7176437377929688
,2021-02-03 01:00:00,270.51202392578125,0.3700000047683716,-42.0,97800.0,3.9045543670654297,-2.619527816772461
,2021-02-03 02:00:00,270.9171142578125,0.3300000131130218,-34.0,97780.0,3.7385120391845694,-1.939065933227539
,2021-02-03 03:00:00,271.24932861328125,0.3400000035762787,-28.0,97800.0,3.7906532287597656,-2.1016159057617188
,2021-02-03 04:00:00,271.6273498535156,0.270000010728836,-4.0,97810.0,2.4799041748046875,-2.136972427368164
,2021-02-03 05:00:00,271.5860595703125,0.3100000023841858,-2.0,97790.0,2.8538589477539062,-2.382965087890625
,2021-02-03 06:00:00,271.2769775390625,0.3799999952316284,-16.0,97790.0,3.67132568359375,-2.9865646362304688
,2021-02-03 07:00:00,270.928466796875,0.3000000119209289,-18.0,97790.0,3.384326934814453,-1.697519302368164
,2021-02-03 08:00:00,271.0295715332031,0.3300000131130218,-13.0,97800.0,3.5145092010498047,-2.034303665161133
,2021-02-03 09:00:00,271.2236633300781,0.3499999940395355,-7.0,97800.0,3.2673416137695312,-2.818058013916016
,2021-02-03 10:00:00,271.4455261230469,0.3600000143051147,-29.0,97850.0,3.9719181060791016,-2.0308494567871094
,2021-02-03 11:00:00,271.6505126953125,0.2599999904632568,8.0,97860.0,3.0030994415283203,-0.69866943359375
,2021-02-03 12:00:00,271.43658447265625,0.2800000011920929,-4.0,97920.0,3.2126331329345703,-1.3047122955322266
,2021-02-03 13:00:00,270.9710998535156,0.2899999916553497,0.0,97940.0,3.2921085357666016,-1.1543216705322266
,2021-02-03 14:00:00,270.8515625,0.3600000143051147,-2.0,98040.0,3.877094268798828,-1.975446701049805
,2021-02-03 15:00:00,272.03289794921875,0.4399999976158142,30.0,98050.0,4.546002388000488,-2.492338180541992
,2021-02-03 16:00:00,273.5210266113281,0.3899999856948852,55.0,98110.0,4.25584888458252,-1.5397186279296875
,2021-02-03 17:00:00,274.6742553710937,0.4300000071525574,50.0,98100.0,4.789374351501465,-1.6249170303344729
,2021-02-03 18:00:00,276.06011962890625,0.449999988079071,60.0,98040.0,5.070809364318848,-1.4728507995605469
,2021-02-03 19:00:00,277.4837646484375,0.4799999892711639,115.0,98000.0,5.177593231201172,-1.796308517456055
,2021-02-03 20:00:00,277.0506896972656,0.449999988079071,90.0,98030.0,5.037825584411621,-1.0544042587280271
,2021-02-03 21:00:00,275.00885009765625,0.3899999856948852,17.0,98110.0,4.512704849243164,-0.7069873809814453
,2021-02-03 22:00:00,273.1192321777344,0.4099999964237213,23.0,98210.0,4.787550926208496,0.1017799377441406
,2021-02-03 23:00:00,272.62274169921875,0.4199999868869781,27.0,98300.0,4.885377883911133,-0.005101203918457
,2021-02-04 00:00:00,272.403076171875,0.3600000143051147,31.0,98330.0,4.194454193115234,-0.0273303985595703
,2021-02-04 01:00:00,272.1263427734375,0.3499999940395355,38.0,98380.0,4.10615348815918,0.0048370361328125
,2021-02-04 02:00:00,271.6873779296875,0.3600000143051147,54.0,98400.0,4.110323905944824,0.5232143402099609
,2021-02-04 03:00:00,271.2668762207031,0.25,57.0,98440.0,2.7249317169189453,0.0592155456542968
,2021-02-04 04:00:00,270.3850402832031,0.25,46.0,98440.0,2.691141128540039,0.6805343627929688
,2021-02-04 05:00:00,268.1372375488281,0.1899999976158142,7.0,98480.0,1.2521381378173828,1.7978668212890625
,2021-02-04 06:00:00,267.1187744140625,0.1299999952316284,-1.0,98500.0,1.0965509414672852,1.169694900512695
,2021-02-04 07:00:00,266.0485534667969,0.0900000035762786,-2.0,98550.0,0.2229585647583007,1.3435211181640625
,2021-02-04 08:00:00,265.2659912109375,0.0599999986588954,-2.0,98600.0,0.5830907821655273,1.276105880737305
,2021-02-04 09:00:00,266.9390563964844,0.1400000005960464,37.0,98600.0,-1.0672645568847656,0.8896694183349609
,2021-02-04 10:00:00,264.98699951171875,0.0199999995529651,0.0,98600.0,-0.2402667999267578,0.4924449920654297
,2021-02-04 11:00:00,263.5785217285156,0.050000000745058,-1.0,98590.0,-1.0667858123779297,0.7925357818603516
,2021-02-04 12:00:00,262.7879638671875,0.0199999995529651,0.0,98640.0,-0.2254695892333984,0.6469440460205078
,2021-02-04 13:00:00,262.734375,0.0599999986588954,-2.0,98640.0,-1.047541618347168,0.9744815826416016
,2021-02-04 14:00:00,266.38433837890625,0.1700000017881393,34.0,98690.0,-0.129155158996582,1.8008747100830078
,2021-02-04 15:00:00,270.2499084472656,0.1700000017881393,60.0,98610.0,-0.1317119598388672,1.6536808013916016
,2021-02-04 16:00:00,272.62939453125,0.2199999988079071,48.0,98540.0,-1.0801925659179688,2.066488265991211
,2021-02-04 17:00:00,276.7994384765625,0.2300000041723251,118.0,98400.0,-0.3219900131225586,2.299232482910156
,2021-02-04 18:00:00,280.0069580078125,0.209999993443489,172.0,98310.0,-0.2312097549438476,1.9881439208984373
,2021-02-04 19:00:00,280.5945129394531,0.3000000119209289,142.0,98090.0,-2.841005325317383,1.474679946899414
,2021-02-04 20:00:00,280.67498779296875,0.3300000131130218,144.0,98000.0,-2.403665542602539,2.700624465942383
,2021-02-04 21:00:00,279.025390625,0.3000000119209289,87.0,97880.0,-2.4908523559570312,2.024200439453125
,2021-02-04 22:00:00,275.9539489746094,0.2000000029802322,-1.0,97790.0,-2.2930870056152344,0.8062515258789062
,2021-02-04 23:00:00,274.7349853515625,0.050000000745058,-2.0,97650.0,-1.2903366088867188,-0.6358623504638672
,2021-02-05 00:00:00,272.17755126953125,0.0399999991059303,-4.0,97540.0,-0.7035999298095703,-1.1400871276855469
,2021-02-05 01:00:00,273.2118225097656,0.0299999993294477,-2.0,97450.0,-0.7585458755493164,-0.5520095825195312
,2021-02-05 02:00:00,273.93310546875,0.050000000745058,-4.0,97340.0,0.5414161682128906,1.5258846282958984
,2021-02-05 03:00:00,274.046875,0.2399999946355819,-30.0,97140.0,-3.2171592712402344,0.8393383026123047
,2021-02-05 04:00:00,275.6179504394531,0.2899999916553497,-41.0,97000.0,-2.536243438720703,2.9273738861083984
,2021-02-05 05:00:00,275.584228515625,0.3400000035762787,-43.0,96950.0,-2.239302635192871,3.751514434814453
,2021-02-05 06:00:00,276.0941772460937,0.3499999940395355,-43.0,96820.0,-2.260566711425781,3.845804214477539
,2021-02-05 07:00:00,276.55340576171875,0.3499999940395355,-32.0,96730.0,-0.4133844375610351,4.359613418579102
,2021-02-05 08:00:00,276.70465087890625,0.3799999952316284,-33.0,96700.0,0.4835023880004883,4.659513473510742
,2021-02-05 09:00:00,276.6302795410156,0.4600000083446502,-35.0,96740.0,2.464275360107422,5.0001373291015625
,2021-02-05 10:00:00,276.4802551269531,0.5799999833106995,-50.0,96850.0,5.094747543334961,4.843528747558594
,2021-02-05 11:00:00,274.572265625,0.5,-40.0,96990.0,5.3471527099609375,2.882658004760742
,2021-02-05 12:00:00,273.66241455078125,0.4799999892711639,-30.0,97060.0,4.45905876159668,3.763456344604492
,2021-02-05 13:00:00,273.2117919921875,0.5099999904632568,-20.0,97090.0,4.067758560180664,4.600337982177734
,2021-02-05 14:00:00,273.19677734375,0.5600000023841858,0.0,97200.0,4.6641950607299805,4.742910385131836
,2021-02-05 15:00:00,274.49578857421875,0.5199999809265137,70.0,97200.0,5.250544548034668,2.982076644897461
,2021-02-05 16:00:00,275.73443603515625,0.6000000238418579,120.0,97210.0,5.564196586608887,4.364290237426758
,2021-02-05 17:00:00,275.6212158203125,0.6800000071525574,160.0,97260.0,5.882109642028809,5.455318450927734
,2021-02-05 18:00:00,276.2143249511719,0.6299999952316284,150.0,97240.0,5.792682647705078,4.489288330078125
,2021-02-05 19:00:00,275.4665222167969,0.7400000095367432,150.0,97290.0,6.812638282775879,5.29835319519043
,2021-02-05 20:00:00,273.7771301269531,0.6299999952316284,50.0,97390.0,6.505532264709473,3.804708480834961
,2021-02-05 21:00:00,272.7054443359375,0.6000000238418579,40.0,97530.0,6.467770576477051,3.121561050415039
,2021-02-05 22:00:00,271.9146423339844,0.5,0.0,97570.0,5.480266571044922,2.280345916748047
,2021-02-05 23:00:00,271.8342590332031,0.2899999916553497,-10.0,97570.0,3.194993019104004,1.6318893432617188
,2021-02-06 00:00:00,271.725341796875,0.2599999904632568,-10.0,97650.0,2.560563087463379,2.0683326721191406
,2021-02-06 01:00:00,269.95428466796875,0.1400000005960464,-20.0,97680.0,2.5206422805786133,1.8741626739501955
,2021-02-06 02:00:00,270.18084716796875,0.25,-50.0,97750.0,2.768948554992676,2.39544677734375
,2021-02-06 03:00:00,269.4310302734375,0.1099999994039535,-20.0,97760.0,1.4979972839355469,2.0055599212646484
,2021-02-06 04:00:00,269.0295104980469,0.1099999994039535,-10.0,97730.0,1.1822395324707031,2.146923065185547
,2021-02-06 05:00:00,269.0243835449219,0.0900000035762786,-10.0,97690.0,2.0557870864868164,1.1797008514404297
,2021-02-06 06:00:00,269.1648864746094,0.2800000011920929,-62.0,97750.0,2.77508544921875,2.880317687988281
,2021-02-06 07:00:00,269.7292175292969,0.270000010728836,-50.0,97780.0,3.6884632110595694,0.6507167816162109
,2021-02-06 08:00:00,269.2034912109375,0.3300000131130218,-60.0,97870.0,4.051419258117676,1.685647964477539
,2021-02-06 09:00:00,270.354248046875,0.4000000059604645,-10.0,97960.0,4.834321022033691,0.8139190673828125
,2021-02-06 10:00:00,268.70166015625,0.4399999976158142,-30.0,98070.0,5.023769378662109,1.9584274291992188
,2021-02-06 11:00:00,267.72149658203125,0.3499999940395355,-26.99745178222656,98140.0,4.027235984802246,1.4500350952148438
,2021-02-06 12:00:00,267.3385009765625,0.3000000119209289,-10.0,98220.0,3.2258071899414062,1.7943477630615234
,2021-02-06 13:00:00,267.6046142578125,0.3100000023841858,0.0,98350.0,3.236736297607422,1.8011608123779297
,2021-02-06 14:00:00,269.4354858398437,0.4399999976158142,70.0,98540.0,4.579743385314941,2.181913375854492
,2021-02-06 15:00:00,271.49432373046875,0.4799999892711639,140.0,98620.0,4.81655216217041,2.570484161376953
,2021-02-06 16:00:00,274.2311706542969,0.5,240.0,98690.0,4.731437683105469,2.9971694946289062
,2021-02-06 17:00:00,275.80426025390625,0.5,280.0,98760.0,4.641064643859863,3.164379119873047
,2021-02-06 18:00:00,276.8661499023437,0.449999988079071,270.0,98740.0,4.179110527038574,2.652994155883789
,2021-02-06 19:00:00,277.41192626953125,0.4600000083446502,260.0,98720.0,4.363579750061035,2.645846366882324
,2021-02-06 20:00:00,276.78570556640625,0.4000000059604645,200.0,98730.0,3.643288612365722,2.4593944549560547
,2021-02-06 21:00:00,275.6609802246094,0.2800000011920929,100.0,98690.0,2.220621109008789,1.986313819885254
,2021-02-06 22:00:00,273.7145690917969,0.2300000041723251,20.0,98650.0,1.081462860107422,2.5340805053710938
,2021-02-06 23:00:00,270.3756103515625,0.0399999991059303,0.0,98680.0,0.0152320861816406,1.3713912963867188
,2021-02-07 00:00:00,268.3404541015625,0.0099999997764825,0.0,98700.0,-0.4209175109863281,-0.1541728973388672
,2021-02-07 01:00:00,267.3189697265625,0.0299999993294477,0.0,98640.0,-1.087686538696289,-0.4843788146972656
,2021-02-07 02:00:00,266.5843505859375,0.050000000745058,0.0,98550.0,-1.6532745361328125,0.3693618774414062
,2021-02-07 03:00:00,265.9984436035156,0.0199999995529651,0.0,98510.0,-0.6657962799072266,0.0001354217529296
,2021-02-07 04:00:00,266.0572509765625,0.0099999997764825,0.0,98450.0,-0.4457435607910156,0.2165231704711914
,2021-02-07 05:00:00,265.2602233886719,0.0199999995529651,0.0,98300.0,-0.530609130859375,-0.6010427474975586
,2021-02-07 06:00:00,264.47637939453125,0.0099999997764825,0.0,98280.0,0.4868650436401367,0.1567640304565429
,2021-02-07 07:00:00,265.61431884765625,0.050000000745058,0.0,98200.0,1.178696632385254,-1.2058143615722656
,2021-02-07 08:00:00,266.2638854980469,0.0599999986588954,0.0,98180.0,1.137176513671875,-1.272378921508789
,2021-02-07 09:00:00,266.3207397460937,0.0299999993294477,0.0,98190.0,0.6422233581542969,-0.6353435516357422
,2021-02-07 10:00:00,266.8251037597656,0.0199999995529651,0.0,98190.0,0.1462602615356445,-0.6334342956542969
,2021-02-07 11:00:00,267.3711242675781,0.0099999997764825,0.0,98220.0,0.489506721496582,0.0855960845947265
,2021-02-07 12:00:00,267.63311767578125,0.1000000014901161,0.0,98300.0,1.4874839782714844,-0.4126358032226562
,2021-02-07 13:00:00,267.50738525390625,0.0599999986588954,0.0,98330.0,1.2127723693847656,-0.5061931610107422
,2021-02-07 14:00:00,268.09405517578125,0.2599999904632568,0.0,98460.0,2.9720993041992188,-1.3084640502929688
,2021-02-07 15:00:00,269.054931640625,0.3400000035762787,60.0,98500.0,3.73452377319336,-1.4270172119140625
,2021-02-07 16:00:00,270.0639343261719,0.3799999952316284,80.0,98570.0,3.970991134643554,-1.8590679168701167
,2021-02-07 17:00:00,271.1078796386719,0.3700000047683716,90.0,98590.0,3.9684906005859375,-1.3005447387695312
,2021-02-07 18:00:00,274.595703125,0.4399999976158142,270.0,98570.0,4.653234481811523,-1.4979820251464844
,2021-02-07 19:00:00,274.6980895996094,0.4399999976158142,270.0,98580.0,4.818246841430664,-0.4677619934082031
