time,t,fricv,shtfl,sp,u10,v10
2021-04-19 16:00:00,295.7449035644531,0.1700000017881393,229.0,99020.0,0.4664669036865234,1.4445343017578125
2021-04-19 17:00:00,293.8869323730469,0.2399999946355819,150.0,98970.0,2.081082344055176,1.6461448669433594
2021-04-19 18:00:00,290.9664001464844,0.209999993443489,70.0,98940.0,0.8502388000488281,2.181371688842773
2021-04-19 19:00:00,292.9315490722656,0.25,130.0,98890.0,1.464559555053711,2.4453201293945312
2021-04-19 20:00:00,291.8116149902344,0.3000000119209289,80.0,98840.0,3.529977798461914,0.9924354553222656
2021-04-19 21:00:00,290.7518310546875,0.2800000011920929,40.0,98850.0,3.4825668334960938,0.0292339324951171
2021-04-19 22:00:00,289.93975830078125,0.2899999916553497,30.0,98910.0,3.36297607421875,1.4659423828125
2021-04-19 23:00:00,287.17333984375,0.209999993443489,-10.0,98950.0,0.0006465911865234,2.715669631958008
2021-04-20 00:00:00,285.0761108398437,0.1099999994039535,-7.0,98980.0,0.3784236907958984,1.610612869262695
2021-04-20 01:00:00,283.14093017578125,0.1099999994039535,-11.0,99050.0,1.732102394104004,1.2847347259521484
2021-04-20 02:00:00,281.67974853515625,0.0399999991059303,-2.0,99090.0,1.1322364807128906,-0.5833549499511719
2021-04-20 03:00:00,280.5166015625,0.0599999986588954,-4.0,99100.0,1.7173662185668943,0.0367870330810546
2021-04-20 04:00:00,278.74029541015625,0.0599999986588954,-6.0,99150.0,1.8409090042114256,0.5633888244628906
2021-04-20 05:00:00,278.1273498535156,0.0199999995529651,-2.0,99130.0,0.7549057006835938,0.1596755981445312
2021-04-20 06:00:00,277.1282958984375,0.0199999995529651,-2.0,99160.0,0.0156583786010742,0.7398872375488281
2021-04-20 07:00:00,276.13543701171875,0.0199999995529651,-1.0,99150.0,0.3751649856567383,0.4759559631347656
2021-04-20 08:00:00,276.5518493652344,0.0399999991059303,-4.0,99170.0,1.0814695358276367,1.094259262084961
2021-04-20 09:00:00,275.55029296875,0.050000000745058,-6.0,99160.0,1.7311162948608398,-0.020151138305664
2021-04-20 10:00:00,275.1580505371094,0.0599999986588954,-8.0,99140.0,1.914179801940918,0.7484855651855469
2021-04-20 11:00:00,276.4213256835937,0.050000000745058,-3.0,99200.0,1.1743898391723633,0.8836259841918945
2021-04-20 12:00:00,281.5377197265625,0.1800000071525573,9.0,99240.0,1.4418821334838867,1.691326141357422
2021-04-20 13:00:00,286.5267028808594,0.2199999988079071,59.0,99230.0,0.5599966049194336,2.550283432006836
2021-04-20 14:00:00,291.3479309082031,0.270000010728836,102.0,99250.0,1.6620454788208008,2.827112197875977
2021-04-20 15:00:00,294.6221923828125,0.4199999868869781,168.0,99240.0,3.837337493896485,3.5001001358032227
2021-04-20 16:00:00,297.4742431640625,0.4600000083446502,226.0,99220.0,4.564914703369141,3.528966903686523
2021-04-20 17:00:00,298.9896850585937,0.5600000023841858,285.0,99180.0,6.161647796630859,3.439485549926758
2021-04-20 18:00:00,299.50146484375,0.5400000214576721,278.0,99120.0,5.925243377685547,3.337031364440918
2021-04-20 19:00:00,298.5710754394531,0.4699999988079071,203.0,99110.0,5.071820259094238,2.9863176345825195
2021-04-20 20:00:00,297.5038146972656,0.4000000059604645,135.0,99060.0,4.436713218688965,2.441516876220703
2021-04-20 21:00:00,293.0795593261719,0.4699999988079071,-16.0,99040.0,1.566328048706055,6.047174453735352
2021-04-20 22:00:00,293.3105773925781,0.2800000011920929,-9.0,99060.0,3.106322288513184,2.1529598236083984
2021-04-20 23:00:00,291.9772644042969,0.0599999986588954,-3.0,99010.0,0.5489387512207031,1.4504013061523438
2021-04-21 00:00:00,289.8017883300781,0.3000000119209289,-54.0,99000.0,0.2927017211914062,-4.365785598754883
2021-04-21 01:00:00,286.95819091796875,0.3700000047683716,-32.0,99120.0,-3.0524797439575195,-4.065210342407227
