time,t,fricv,shtfl,sp,u10,v10
2020-11-05 20:00:00,292.34283,0.33,-20.0,101200.0,-0.6268921,3.798338
2020-11-05 21:00:00,289.91476,0.15,-20.0,101190.0,-1.1930981,2.4431362
2020-11-05 22:00:00,287.11655,0.08,-10.0,101210.0,-2.2404518,1.0791149
2020-11-05 23:00:00,286.22183,0.07,-8.0,101250.0,-2.1959362,0.001771927
2020-11-06 00:00:00,285.8427,0.09,-10.0,101260.0,-2.1570396,-0.35416794
2020-11-06 01:00:00,285.44186,0.14,-17.0,101250.0,-2.5203085,-0.43652725
2020-11-06 02:00:00,285.14053,0.14,-19.0,101240.0,-2.6519203,-0.5683689
2020-11-06 03:00:00,284.86295,0.18,-28.0,101230.0,-2.9568558,-0.93314934
2020-11-06 04:00:00,284.40692,0.17,-23.0,101200.0,-2.753996,-0.9308262
2020-11-06 05:00:00,283.7188,0.1,-13.0,101170.0,-2.5006294,-0.47193146
2020-11-06 06:00:00,283.4705,0.1,-11.0,101150.0,-2.3435516,-1.0579224
2020-11-06 07:00:00,283.06866,0.1,-13.0,101150.0,-2.4130878,-1.1727962
2020-11-06 08:00:00,282.35162,0.12,-18.0,101100.0,-2.412838,-1.7771835
2020-11-06 09:00:00,281.8522,0.08,-10.0,101080.0,-2.4384346,-1.1317902
2020-11-06 10:00:00,281.69412,0.19,-41.0,101070.0,-3.2111244,-1.5005665
2020-11-06 11:00:00,281.69083,0.14,-24.0,101050.0,-2.7916927,-1.284483
2020-11-06 12:00:00,281.54007,0.2,-40.0,101070.0,-3.1901455,-1.5358696
2020-11-06 13:00:00,284.25226,0.26,2.0,101100.0,-2.5852804,-1.5115414
2020-11-06 14:00:00,288.16254,0.08,27.0,101090.0,0.4591999,0.047964096
2020-11-06 15:00:00,291.21124,0.17,82.0,101030.0,1.0264864,0.76758003
2020-11-06 16:00:00,293.8916,0.2,98.0,100980.0,0.97461224,1.3699589
2020-11-06 17:00:00,295.3444,0.25,80.0,100880.0,0.91940784,2.1066551
2020-11-06 18:00:00,296.02466,0.26,50.0,100800.0,1.0028753,2.3507347
2020-11-06 19:00:00,295.84113,0.26,19.0,100740.0,1.4049387,2.3554707
2020-11-06 20:00:00,294.43982,0.19,-14.0,100710.0,1.4184046,2.049982
2020-11-06 21:00:00,292.79477,0.04,0.0,100710.0,0.08414841,1.3767338
2020-11-06 22:00:00,289.14255,0.03,0.0,100740.0,-0.4173994,0.9486389
2020-11-06 23:00:00,287.4897,0.03,-4.0,100780.0,-1.1666899,0.11217499
2020-11-07 00:00:00,286.0761,0.05,-10.0,100780.0,-1.4335957,-1.0574913
2020-11-07 01:00:00,284.8523,0.04,-7.0,100800.0,-0.39286804,-1.4689922
2020-11-07 02:00:00,284.04352,0.05,-8.0,100820.0,0.012892723,-1.7444572
2020-11-07 03:00:00,283.2277,0.07,-11.0,100830.0,0.8520174,-2.3905144
2020-11-07 04:00:00,282.85815,0.07,-13.0,100830.0,0.69112873,-2.635582
2020-11-07 05:00:00,282.67505,0.09,-16.0,100840.0,0.039669037,-3.0394363
2020-11-07 06:00:00,282.12933,0.09,-18.0,100850.0,0.6201763,-3.0449238
2020-11-07 07:00:00,281.8004,0.08,-13.0,100880.0,0.61055374,-2.8064823
2020-11-07 08:00:00,281.29572,0.07,-13.0,100870.0,1.4144201,-2.1972923
2020-11-07 09:00:00,280.8722,0.07,-13.0,100860.0,1.491993,-2.1200714
2020-11-07 10:00:00,280.325,0.06,-12.0,100870.0,1.1804619,-2.012186
2020-11-07 11:00:00,279.97766,0.07,-14.0,100900.0,1.5310078,-2.2417812
2020-11-07 12:00:00,280.2154,0.07,-14.0,100970.0,1.2531452,-2.4077797
2020-11-07 13:00:00,284.36902,0.1,-11.0,101050.0,-0.13278484,-2.4188461
2020-11-07 14:00:00,289.51813,0.03,7.0,101070.0,0.17374325,-0.010231018
2020-11-07 15:00:00,293.50452,0.1,48.0,101060.0,0.64385223,-0.11391449
2020-11-07 16:00:00,295.84106,0.12,67.0,101050.0,0.73345375,-0.05107689
2020-11-07 17:00:00,297.35352,0.12,69.0,100960.0,0.6402664,0.14167786
2020-11-07 18:00:00,298.10306,0.13,67.0,100880.0,0.6327896,0.5109062
2020-11-07 19:00:00,297.73428,0.14,33.0,100840.0,0.905035,0.58205223
2020-11-07 20:00:00,296.55615,0.14,-3.0,100850.0,1.3288002,1.0703163
2020-11-07 21:00:00,294.79938,0.04,0.0,100870.0,1.3846874,0.816206
2020-11-07 22:00:00,290.6587,0.04,-6.0,100900.0,1.5040188,-0.13124275
2020-11-07 23:00:00,288.55728,0.02,-3.0,100940.0,0.43148708,-0.5663967
2020-11-08 00:00:00,287.00037,0.02,-4.0,100960.0,-0.16799355,-0.8191662
2020-11-08 01:00:00,285.4997,0.03,-7.0,100960.0,0.020112991,-1.2425251
2020-11-08 02:00:00,284.4359,0.04,-8.0,100990.0,-0.003665924,-1.4531956
2020-11-08 03:00:00,283.64905,0.06,-10.0,101010.0,0.663332,-2.0013905
2020-11-08 04:00:00,283.0664,0.07,-13.0,101010.0,0.7776642,-2.56604
2020-11-08 05:00:00,282.83148,0.07,-11.0,101040.0,1.2149544,-2.2742424
2020-11-08 06:00:00,281.997,0.06,-10.0,101030.0,1.1075077,-2.1218224
2020-11-08 07:00:00,281.05005,0.06,-11.0,101090.0,1.0179424,-1.9002342
2020-11-08 08:00:00,280.1316,0.05,-10.0,101120.0,0.9093876,-1.7342453
2020-11-08 09:00:00,279.54288,0.04,-8.0,101150.0,0.91682434,-1.2440605
2020-11-08 10:00:00,279.27963,0.05,-9.0,101190.0,1.2205181,-1.6803589
2020-11-08 11:00:00,278.91183,0.06,-10.0,101240.0,1.4731941,-1.7078438
2020-11-08 12:00:00,278.97485,0.06,-10.0,101310.0,1.5693474,-1.7207947
2020-11-08 13:00:00,283.06223,0.04,-2.0,101410.0,0.9676838,-1.1424389
2020-11-08 14:00:00,288.4041,0.05,5.0,101430.0,0.5175762,0.092020035
2020-11-08 15:00:00,292.824,0.08,29.0,101440.0,0.520668,0.106868744
2020-11-08 16:00:00,296.0489,0.12,63.0,101440.0,0.6730213,-0.20442772
2020-11-08 17:00:00,297.88074,0.11,68.0,101350.0,0.61385727,-0.004083633
2020-11-08 18:00:00,298.49054,0.14,76.0,101290.0,0.8804245,0.25766563
2020-11-08 19:00:00,298.2431,0.14,40.0,101270.0,0.97255325,0.397089
2020-11-08 20:00:00,296.8587,0.11,-4.0,101270.0,0.84249496,0.7862644
2020-11-08 21:00:00,294.77826,0.03,0.0,101270.0,1.2962399,0.13655663
2020-11-08 22:00:00,290.14008,0.02,-4.0,101280.0,0.72158813,-0.56866455
2020-11-08 23:00:00,287.31396,0.03,-6.0,101320.0,-1.144371,-0.5303097
2020-11-09 00:00:00,285.56714,0.05,-10.0,101320.0,-1.9581642,-0.45970154
2020-11-09 01:00:00,284.0766,0.05,-10.0,101340.0,-1.9806576,-0.11213875
2020-11-09 02:00:00,282.72348,0.03,-7.0,101340.0,-1.2132988,0.35408592
2020-11-09 03:00:00,281.41562,0.04,-8.0,101330.0,-1.4044533,0.17120552
2020-11-09 04:00:00,280.26636,0.03,-8.0,101300.0,-1.2573681,0.24345016
2020-11-09 05:00:00,279.32324,0.04,-9.0,101290.0,-1.320797,0.3712387
2020-11-09 06:00:00,278.51758,0.03,-8.0,101270.0,-1.0681152,0.31882858
2020-11-09 07:00:00,277.92444,0.01,-3.0,101290.0,0.11144066,-0.14143562
2020-11-09 08:00:00,277.65656,0.02,-5.0,101280.0,0.49253464,-0.3390789
2020-11-09 09:00:00,277.29483,0.02,-6.0,101270.0,0.5854225,-0.5689964
2020-11-09 10:00:00,276.86646,0.01,-4.0,101310.0,-0.5456562,-0.082071304
2020-11-09 11:00:00,276.3075,0.02,-6.0,101310.0,-0.72930527,-0.1119957
2020-11-09 12:00:00,276.18585,0.02,-8.0,101320.0,-0.3378582,-0.82954216
2020-11-09 13:00:00,281.00616,0.05,-10.0,101340.0,0.9161415,-1.7247124
2020-11-09 14:00:00,287.08215,0.02,0.0,101330.0,0.20186996,-0.82144165
2020-11-09 15:00:00,291.40533,0.15,22.0,101290.0,1.026022,-1.1261482
2020-11-09 16:00:00,294.95535,0.14,59.0,101230.0,0.7227745,-0.70731735
2020-11-09 17:00:00,297.58557,0.08,46.0,101170.0,0.4111576,0.05111122
2020-11-09 18:00:00,298.22687,0.16,70.0,101090.0,1.1002197,0.4645214
2020-11-09 19:00:00,298.06702,0.15,30.0,101040.0,1.0371265,0.6622448
2020-11-09 20:00:00,297.07098,0.08,-2.0,101020.0,0.7677765,0.7404556
2020-11-09 21:00:00,294.75262,0.03,-3.0,101000.0,0.7044506,0.8166981
2020-11-09 22:00:00,289.9721,0.02,-3.0,100990.0,-0.44436836,-0.44119453
2020-11-09 23:00:00,287.36163,0.06,-8.0,101020.0,-2.2080708,0.4752798
2020-11-10 00:00:00,285.66736,0.06,-7.0,101030.0,-2.109377,-0.2991457
2020-11-10 01:00:00,284.18744,0.13,-25.0,101050.0,-3.1089497,-0.94010544
2020-11-10 02:00:00,283.13342,0.07,-8.0,101050.0,-2.5489254,-0.23957443
2020-11-10 03:00:00,282.15695,0.06,-9.0,101030.0,-2.351324,-0.13232613
2020-11-10 04:00:00,281.2738,0.08,-15.0,100980.0,-2.7152119,-1.2833347
2020-11-10 05:00:00,280.37122,0.04,-10.0,100960.0,-1.5284214,-0.60181427
2020-11-10 06:00:00,279.3712,0.04,-10.0,100910.0,-1.4845352,-0.42819786
2020-11-10 07:00:00,279.09235,0.04,-10.0,100890.0,-1.6046696,-0.17820263
2020-11-10 08:00:00,278.90216,0.05,-11.0,100860.0,-1.717493,-0.39079094
2020-11-10 09:00:00,278.8825,0.06,-13.0,100830.0,-2.0968628,-0.63778114
2020-11-10 10:00:00,279.0963,0.08,-16.0,100810.0,-2.7568235,-0.9749832
2020-11-10 11:00:00,279.41208,0.1,-19.0,100800.0,-3.0034351,-1.12047
2020-11-10 12:00:00,279.6704,0.11,-22.0,100820.0,-3.0461073,-1.126009
2020-11-10 13:00:00,284.16675,0.21,-8.0,100850.0,-2.436719,-1.2289
2020-11-10 14:00:00,288.9516,0.06,11.0,100840.0,-0.3831854,0.026867867
