time,t,fricv,shtfl,sp,u10,v10
10/14/2020 17:00,297.58615,0.32,380,97960,1.6248226,1.9632587
10/14/2020 18:00,297.89365,0.34,310,97880,1.8004322,2.2269135
10/14/2020 19:00,297.8091,0.35,220,97820,2.295743,2.1132221
10/14/2020 20:00,297.23233,0.26,160,97730,1.6734886,1.3037891
10/14/2020 21:00,294.81113,0.24,40,97680,1.2868214,1.8056984
10/14/2020 22:00,292.20056,0.19,-20,97630,0.01517868,2.3488674
10/14/2020 23:00,289.56635,0.04,-3,97590,-0.8591404,1.3676815
10/15/2020 0:00,288.1823,0.04,-2,97580,-1.0058527,1.2158928
10/15/2020 1:00,286.93903,0.06,-5,97500,-1.434907,1.2915363
10/15/2020 2:00,285.67715,0.05,-4,97460,-1.3005972,1.1434631
10/15/2020 3:00,284.8648,0.05,-5,97410,-1.2523384,1.4571972
10/15/2020 4:00,285.20145,0.09,-13,97360,-1.1901646,2.250475
10/15/2020 5:00,286.0327,0.15,-30,97260,-0.52682114,3.0680847
10/15/2020 6:00,287.05795,0.11,-18,97260,-0.40462112,2.5936909
10/15/2020 7:00,287.46295,0.24,-47,97260,0.20761299,3.5947723
10/15/2020 8:00,287.9428,0.29,-60,97210,0.6343746,3.9911156
10/15/2020 9:00,288.15335,0.29,-53,97210,0.7083664,3.8310947
10/15/2020 10:00,288.0099,0.29,-50,97270,0.95560646,3.7080975
10/15/2020 11:00,287.96124,0.41,-77,97280,1.4212036,4.823105
10/15/2020 12:00,288.21545,0.44,-72,97270,1.422163,5.038456
10/15/2020 13:00,290.44482,0.54,-2,97260,2.1226215,5.6195107
10/15/2020 14:00,293.89563,0.66,109,97290,3.7165852,6.2434196
10/15/2020 15:00,296.1809,0.65,190,97310,3.8574295,5.8125744
10/15/2020 16:00,298.40204,0.57,267,97330,3.7980576,4.4912643
10/15/2020 17:00,299.86224,0.58,310,97290,4.417261,4.0002804
10/15/2020 18:00,299.10022,0.56,250,97290,4.7116346,3.2461147
10/15/2020 19:00,296.8665,0.49,190,97300,5.0082703,0.33920288
10/15/2020 20:00,293.35815,0.46,80,97410,4.686802,-1.2644005
10/15/2020 21:00,291.1497,0.41,50,97540,3.9962215,-1.6498814
10/15/2020 22:00,288.1779,0.43,50,97660,3.8931036,-2.6170044
10/15/2020 23:00,285.5994,0.33,27,97760,3.0847378,-1.9152164
10/16/2020 0:00,283.94717,0.18,17,97880,1.6164846,-0.9448681
10/16/2020 1:00,283.21945,0.13,4,97940,1.3961163,-0.12452698
10/16/2020 2:00,283.30457,0.07,21,97950,0.3783989,0.19795036
10/16/2020 3:00,283.03857,0.13,23,98040,0.024084091,1.0911579
10/16/2020 4:00,282.86475,0.21,23,98070,-0.5170765,2.031807
10/16/2020 5:00,282.61636,0.26,21,98090,-0.72725487,2.6775227
10/16/2020 6:00,282.45514,0.23,18,98090,0.18371964,2.4692783
