,time,t,fricv,shtfl,sp,u10,v10
0,2020-12-01 00:00:00,286.03003,0.02,0.0,97620.0,-0.14792061,-0.7311268
1,2020-12-01 01:00:00,285.77008,0.01,-1.0,97580.0,0.014665604,0.35463142
2,2020-12-01 02:00:00,285.68512,0.07,-6.0,97640.0,1.6140327,1.4262218
3,2020-12-01 03:00:00,285.77936,0.08,-7.0,97710.0,-0.14450836,2.0476723
4,2020-12-01 04:00:00,286.06573,0.03,-1.0,97780.0,0.10967636,1.1523342
5,2020-12-01 05:00:00,285.73407,0.08,-4.0,97810.0,-0.16528797,1.7571983
6,2020-12-01 06:00:00,285.2638,0.1,-6.0,97830.0,0.78383064,1.8366947
7,2020-12-01 07:00:00,283.83435,0.04,-2.0,97860.0,0.3259449,1.3405914
8,2020-12-01 08:00:00,284.14328,0.07,0.0,97940.0,-0.037054062,1.5012665
9,2020-12-01 09:00:00,283.65225,0.12,-10.0,97940.0,0.7673073,1.8839359
10,2020-12-01 10:00:00,282.1485,0.04,-2.0,97910.0,0.5541687,1.5212402
11,2020-12-01 11:00:00,282.12958,0.15,-8.0,97930.0,-0.20472527,2.3874626
12,2020-12-01 12:00:00,282.46222,0.18,-10.0,97990.0,0.7730713,2.7068634
13,2020-12-01 13:00:00,282.2998,0.2,-4.0,98070.0,1.0061722,2.8973236
14,2020-12-01 14:00:00,282.68347,0.28,22.0,98070.0,0.6882992,3.9300995
15,2020-12-01 15:00:00,283.51898,0.32,50.0,98080.0,0.38267326,4.4821796
16,2020-12-01 16:00:00,283.73718,0.4,70.0,98070.0,2.1177273,5.246317
17,2020-12-01 17:00:00,282.98804,0.48,80.0,98050.0,3.0132484,6.18268
18,2020-12-01 18:00:00,281.87238,0.48,70.0,98090.0,2.9250288,6.1957855
19,2020-12-01 19:00:00,280.61206,0.49,50.0,98220.0,3.1854048,6.279814
20,2020-12-01 20:00:00,278.9079,0.5,9.0,98170.0,3.6058722,6.3328514
21,2020-12-01 21:00:00,277.2948,0.42,-30.0,98300.0,3.628313,5.008421
22,2020-12-01 22:00:00,276.17285,0.32,-50.0,98400.0,2.6840181,4.2252083
23,2020-12-01 23:00:00,275.58527,0.33,-52.0,98500.0,2.8468685,4.350889
24,2020-12-02 00:00:00,274.9953,0.38,-62.0,98630.0,3.3164997,4.867014
25,2020-12-02 01:00:00,274.47977,0.35,-43.0,98730.0,3.3035927,4.354479
26,2020-12-02 02:00:00,274.01178,0.36,-41.0,98820.0,3.2075539,4.457527
27,2020-12-02 03:00:00,273.49142,0.32,-39.0,98840.0,2.708992,4.1692734
28,2020-12-02 04:00:00,273.2904,0.31,-36.0,98900.0,2.1597958,4.2978115
29,2020-12-02 05:00:00,273.15097,0.23,-20.0,98930.0,1.7198105,3.3258228
30,2020-12-02 06:00:00,273.2279,0.29,-30.0,98940.0,1.5548115,4.1774635
31,2020-12-02 07:00:00,273.2941,0.29,-30.0,98980.0,1.7935734,4.1250706
32,2020-12-02 08:00:00,273.3896,0.32,-40.0,99040.0,2.2684135,4.463089
33,2020-12-02 09:00:00,273.35156,0.27,-20.0,99030.0,0.97294235,4.021555
34,2020-12-02 10:00:00,273.12604,0.23,-20.0,99030.0,1.1587448,3.4737587
35,2020-12-02 11:00:00,273.17145,0.27,-30.0,99090.0,1.5289383,3.8989716
36,2020-12-02 12:00:00,273.88467,0.33,-19.0,98980.0,1.428524,4.2809124
37,2020-12-02 13:00:00,274.41205,0.3,-10.0,99020.0,2.201048,3.4466648
38,2020-12-02 14:00:00,275.48798,0.33,10.0,99090.0,2.1853065,3.7995129
39,2020-12-02 15:00:00,275.5934,0.32,4.0,99110.0,2.631199,3.3820782
40,2020-12-02 16:00:00,277.9409,0.4,70.0,99130.0,4.4502525,2.540863
41,2020-12-02 17:00:00,277.35645,0.43,30.0,99190.0,5.428114,1.3869114
42,2020-12-02 18:00:00,276.77875,0.46,-10.0,99210.0,5.7410774,2.3059387
43,2020-12-02 19:00:00,276.28156,0.36,-20.0,99240.0,4.5796223,1.8988457
44,2020-12-02 20:00:00,276.27124,0.3,-28.0,99320.0,3.9594116,1.5623016
45,2020-12-02 21:00:00,276.89758,0.22,-19.0,99370.0,2.43886,2.0640507
46,2020-12-02 22:00:00,275.7384,0.15,-19.0,99470.0,2.027544,1.6494179
47,2020-12-02 23:00:00,274.6969,0.19,-24.0,99540.0,0.79859734,2.9363422
48,2020-12-03 00:00:00,274.01447,0.19,-32.0,99590.0,1.9920082,2.5618134
49,2020-12-03 01:00:00,273.69604,0.19,-32.0,99660.0,0.86771965,3.0770454
50,2020-12-03 02:00:00,273.42874,0.13,-19.0,99740.0,0.75527763,2.5411415
51,2020-12-03 03:00:00,273.03387,0.11,-13.0,99810.0,1.2395744,2.0220165
52,2020-12-03 04:00:00,272.94006,0.13,-15.0,99870.0,1.3839931,2.0541992
53,2020-12-03 05:00:00,272.8333,0.12,-13.0,99890.0,1.3591557,1.8975945
54,2020-12-03 06:00:00,272.7327,0.15,-20.0,99930.0,2.1836243,1.5466537
55,2020-12-03 07:00:00,272.57794,0.13,-14.0,99960.0,1.9432735,1.3497429
56,2020-12-03 08:00:00,272.41223,0.08,-7.0,99990.0,1.191124,1.5074806
57,2020-12-03 09:00:00,272.29227,0.08,-5.0,100010.0,1.4568901,1.0328884
58,2020-12-03 10:00:00,272.05908,0.15,-11.0,100080.0,1.5603409,1.7990208
59,2020-12-03 11:00:00,272.36957,0.16,-10.0,100150.0,1.5364323,1.9640427
60,2020-12-03 12:00:00,272.48108,0.2,-10.0,100110.0,1.9705315,2.0890484
61,2020-12-03 13:00:00,272.9787,0.18,-5.0,100140.0,1.2539444,2.258564
62,2020-12-03 14:00:00,274.78735,0.27,20.0,100150.0,2.176468,2.6643448
63,2020-12-03 15:00:00,277.0672,0.32,40.0,100210.0,2.6886787,3.1428814
64,2020-12-03 16:00:00,279.44894,0.27,50.0,100160.0,2.5571957,2.1193886
65,2020-12-03 17:00:00,281.0592,0.29,50.0,100090.0,2.5820599,2.5980186
66,2020-12-03 18:00:00,281.94455,0.29,30.0,100030.0,1.9117756,3.1274605
67,2020-12-03 19:00:00,282.2243,0.27,6.0,99960.0,1.6072063,3.2415714
68,2020-12-03 20:00:00,281.17175,0.25,-14.0,99950.0,1.2319756,3.2797146
69,2020-12-03 21:00:00,278.73737,0.19,-30.0,100000.0,0.882843,3.0892162
70,2020-12-03 22:00:00,276.87347,0.17,-34.0,99930.0,1.2609081,2.940216
71,2020-12-03 23:00:00,276.09467,0.17,-31.0,99930.0,1.7541752,2.4884033
72,2020-12-04 00:00:00,276.46494,0.11,-13.0,99980.0,1.2921124,1.9102993
73,2020-12-04 01:00:00,276.40646,0.24,-45.0,100000.0,1.8410072,3.2949333
74,2020-12-04 02:00:00,276.09567,0.14,-22.0,99970.0,1.7017403,2.1987133
75,2020-12-04 03:00:00,276.38925,0.18,-33.0,99930.0,2.2646732,2.3371239
