time,t,fricv,shtfl,sp,u10,v10
2020-11-03 15:00:00,277.74542,0.36,20.0,97420.0,3.5592594,-1.7030602
2020-11-03 16:00:00,278.61627,0.43,50.0,97510.0,4.3057632,-1.8122768
2020-11-03 17:00:00,280.59283,0.49,130.0,97620.0,4.63811,-2.478117
2020-11-03 18:00:00,280.56598,0.5,150.0,97670.0,4.114585,-3.32135
2020-11-03 19:00:00,279.67636,0.39,140.0,97750.0,2.9348574,-2.7167406
2020-11-03 20:00:00,278.61798,0.33,80.0,97820.0,2.1804638,-2.5246315
2020-11-03 21:00:00,277.13467,0.29,20.0,97870.0,2.5165062,-1.9475527
2020-11-03 22:00:00,275.4029,0.11,0.0,97910.0,1.2616282,-1.3478603
2020-11-03 23:00:00,275.28906,0.06,0.0,97990.0,-0.03417301,-1.3561134
2020-11-04 00:00:00,274.7295,0.08,-2.0,98050.0,-0.6568823,-1.2305222
2020-11-04 01:00:00,273.66473,0.06,0.0,98070.0,-1.4098492,-1.2869215
2020-11-04 02:00:00,273.2115,0.07,-5.0,98100.0,-1.9345322,0.61792564
2020-11-04 03:00:00,273.00995,0.11,-11.0,98170.0,-2.0331717,1.3085709
2020-11-04 04:00:00,272.9436,0.18,-23.0,98190.0,-2.7330065,1.232974
2020-11-04 05:00:00,273.0705,0.18,-26.0,98190.0,-2.6738243,1.490365
2020-11-04 06:00:00,273.03894,0.14,-23.0,98210.0,-2.816393,1.089941
2020-11-04 07:00:00,273.05914,0.12,-19.0,98240.0,-2.7405539,1.0502968
2020-11-04 08:00:00,273.33453,0.14,-27.0,98260.0,-3.094531,0.9488926
2020-11-04 09:00:00,273.4497,0.13,-28.0,98300.0,-3.2123518,0.7292824
2020-11-04 10:00:00,273.6525,0.26,-69.0,98330.0,-4.1310883,0.9214153
2020-11-04 11:00:00,274.12897,0.27,-70.0,98380.0,-4.2699566,0.16888714
2020-11-04 12:00:00,274.24286,0.22,-54.0,98380.0,-3.896182,0.14221382
2020-11-04 13:00:00,276.80344,0.27,-43.0,98430.0,-3.827876,-0.027243614
2020-11-04 14:00:00,280.74408,0.26,-8.0,98470.0,-2.9409733,1.1910982
2020-11-04 15:00:00,284.312,0.31,11.0,98480.0,-2.272602,2.7012434
2020-11-04 16:00:00,287.1383,0.39,30.0,98450.0,-1.1185074,4.1929646
2020-11-04 17:00:00,289.43857,0.46,40.0,98390.0,0.59075546,5.0588865
2020-11-04 18:00:00,290.5397,0.46,39.0,98340.0,-0.09678841,5.207533
2020-11-04 19:00:00,290.82703,0.39,10.0,98320.0,-0.5907078,4.424774
2020-11-04 20:00:00,290.05283,0.4,-20.0,98310.0,-0.9091873,4.6318893
2020-11-04 21:00:00,288.19894,0.29,-50.0,98320.0,-1.0383682,3.7934494
2020-11-04 22:00:00,285.1756,0.18,-40.0,98340.0,-1.7235041,3.072938
2020-11-04 23:00:00,283.91022,0.19,-46.0,98380.0,-2.257965,2.867877
2020-11-05 00:00:00,283.4674,0.19,-48.0,98420.0,-2.7082634,2.530529
2020-11-05 01:00:00,283.06964,0.25,-63.0,98440.0,-3.5809612,1.9266825
2020-11-05 02:00:00,282.4281,0.19,-44.0,98450.0,-2.892642,2.2435474
2020-11-05 03:00:00,281.94482,0.21,-51.0,98470.0,-3.4996367,1.671339
2020-11-05 04:00:00,281.62302,0.23,-54.0,98480.0,-3.3720083,2.0324078
2020-11-05 05:00:00,281.27075,0.21,-48.0,98470.0,-3.447569,1.5030584
2020-11-05 06:00:00,280.91345,0.22,-50.0,98480.0,-3.795494,0.6228285
2020-11-05 07:00:00,280.33167,0.22,-51.0,98460.0,-3.8094177,0.5247736
2020-11-05 08:00:00,279.97537,0.19,-40.0,98440.0,-3.6225538,0.3204651
2020-11-05 09:00:00,279.5774,0.23,-60.0,98440.0,-3.9883366,0.033539772
2020-11-05 10:00:00,279.21808,0.19,-40.0,98440.0,-3.5881329,0.00488472
2020-11-05 11:00:00,278.85095,0.2,-50.0,98440.0,-3.7794857,0.053915024
2020-11-05 12:00:00,278.8772,0.13,-30.0,98450.0,-3.2027493,0.47445488
