,time,t,fricv,shtfl,sp,u10,v10
0,2020-12-01 00:00:00,289.59253,0.46,-30.0,98160.0,-3.1479206,4.268873
1,2020-12-01 01:00:00,289.70758,0.52,-46.0,98130.0,-4.4228344,3.9796314
2,2020-12-01 02:00:00,289.68512,0.43,-17.0,98170.0,-2.6359673,4.113722
3,2020-12-01 03:00:00,289.21686,0.39,-30.0,98150.0,-3.3945084,2.9851723
4,2020-12-01 04:00:00,288.87823,0.27,-20.0,98250.0,-2.2653236,2.3398342
5,2020-12-01 05:00:00,288.17157,0.4,-14.0,98290.0,-3.102788,3.3196983
6,2020-12-01 06:00:00,287.6388,0.34,-18.0,98300.0,-2.9036694,2.7116947
7,2020-12-01 07:00:00,287.20935,0.34,-9.0,98340.0,-2.674055,2.9030914
8,2020-12-01 08:00:00,286.83078,0.36,-10.0,98410.0,-2.787054,3.0637665
9,2020-12-01 09:00:00,286.58975,0.34,-10.0,98390.0,-2.2951927,3.196436
10,2020-12-01 10:00:00,286.2735,0.26,-18.0,98370.0,-2.8833313,1.2712402
11,2020-12-01 11:00:00,285.31708,0.27,-29.0,98370.0,-2.6422253,2.1374626
12,2020-12-01 12:00:00,284.96222,0.16,-10.0,98410.0,-1.5394287,1.8943634
13,2020-12-01 13:00:00,285.5498,0.2,-4.0,98460.0,-1.1188278,2.0223236
14,2020-12-01 14:00:00,286.37097,0.37,12.0,98480.0,-0.18670082,4.1800995
15,2020-12-01 15:00:00,286.83148,0.4,50.0,98480.0,0.88267326,4.2946796
16,2020-12-01 16:00:00,285.92468,0.4,20.0,98450.0,0.8677273,4.371317
17,2020-12-01 17:00:00,286.73804,0.51,70.0,98400.0,0.07574844,5.55768
18,2020-12-01 18:00:00,285.49738,0.49,70.0,98440.0,1.4250288,5.1957855
19,2020-12-01 19:00:00,282.92456,0.47,10.0,98580.0,1.5604048,5.092314
20,2020-12-01 20:00:00,281.4704,0.49,-42.0,98500.0,2.2933722,5.2703514
21,2020-12-01 21:00:00,280.1073,0.47,-30.0,98640.0,2.753313,4.633421
22,2020-12-01 22:00:00,278.29785,0.46,-50.0,98780.0,2.5590181,4.7252083
23,2020-12-01 23:00:00,277.39777,0.32,-46.0,98900.0,2.1593685,3.5383892
24,2020-12-02 00:00:00,276.8078,0.16,-22.0,98980.0,0.6289997,2.742014
25,2020-12-02 01:00:00,276.79227,0.26,-34.0,99070.0,2.1160927,2.7919788
26,2020-12-02 02:00:00,276.07428,0.32,-41.0,99190.0,2.5825539,3.1450272
27,2020-12-02 03:00:00,275.30392,0.15,-15.0,99230.0,1.458992,2.0442734
28,2020-12-02 04:00:00,274.9154,0.22,-24.0,99310.0,1.6597958,2.6103115
29,2020-12-02 05:00:00,274.58847,0.17,-20.0,99340.0,1.4073105,2.2008228
30,2020-12-02 06:00:00,274.2279,0.14,-10.0,99350.0,0.7423115,2.3024635
31,2020-12-02 07:00:00,273.9816,0.12,-10.0,99400.0,0.35607338,2.1250706
32,2020-12-02 08:00:00,273.6396,0.06,0.0,99460.0,0.26841354,1.775589
33,2020-12-02 09:00:00,273.47656,0.08,-10.0,99480.0,-0.027057648,2.021555
34,2020-12-02 10:00:00,273.18854,0.06,0.0,99500.0,-0.5912552,1.7862587
35,2020-12-02 11:00:00,273.98395,0.09,-10.0,99550.0,-1.2835617,1.2739716
36,2020-12-02 12:00:00,274.38467,0.19,-1.0,99090.0,-1.258976,1.6559124
37,2020-12-02 13:00:00,274.78705,0.12,0.0,99150.0,0.4510479,1.4466648
38,2020-12-02 14:00:00,275.61298,0.38,20.0,99190.0,2.8728065,2.8620129
39,2020-12-02 15:00:00,277.7184,0.41,76.0,99210.0,2.818699,3.0695782
40,2020-12-02 16:00:00,278.2534,0.42,70.0,99240.0,3.2002525,2.853363
41,2020-12-02 17:00:00,278.16895,0.42,50.0,99230.0,3.803114,2.1369114
42,2020-12-02 18:00:00,278.40375,0.46,60.0,99200.0,4.2410774,1.9934387
43,2020-12-02 19:00:00,277.90656,0.47,60.0,99270.0,4.1421223,2.5238457
44,2020-12-02 20:00:00,276.83374,0.37,-9.0,99310.0,3.9594116,0.56230164
45,2020-12-02 21:00:00,276.46008,0.29,-25.0,99390.0,3.25136,0.6265507
46,2020-12-02 22:00:00,275.6134,0.38,-61.0,99470.0,4.340044,0.08691788
47,2020-12-02 23:00:00,275.2594,0.11,-8.0,99550.0,2.1735973,0.56134224
48,2020-12-03 00:00:00,274.45197,0.01,-1.0,99600.0,0.4920082,-0.18818665
49,2020-12-03 01:00:00,273.88354,0.01,-1.0,99660.0,-0.06978035,0.32704544
50,2020-12-03 02:00:00,273.49124,0.05,-5.0,99750.0,0.69277763,-1.3963585
51,2020-12-03 03:00:00,273.22137,0.05,-6.0,99840.0,0.86457443,-1.4779835
52,2020-12-03 04:00:00,273.06506,0.03,-2.0,99890.0,1.0089931,0.30419922
53,2020-12-03 05:00:00,273.0208,0.01,0.0,99940.0,-0.015844345,0.21009445
54,2020-12-03 06:00:00,272.9827,0.02,-1.0,99990.0,-0.44137573,0.48415375
55,2020-12-03 07:00:00,272.70294,0.03,-2.0,100010.0,-0.93172646,0.2872429
56,2020-12-03 08:00:00,272.53723,0.01,-1.0,100090.0,-0.30887604,-0.11751938
57,2020-12-03 09:00:00,272.29227,0.03,-1.0,100060.0,-0.9806099,0.4078884
