,time,t,fricv,shtfl,sp,u10,v10
0,2021-02-01 00:00:00,266.9251,0.31,-24.0,97110.0,-3.222248,1.3591175
1,2021-02-01 02:00:00,266.9701,0.37,-20.0,97000.0,-3.8879337,1.2256823
2,2021-02-01 03:00:00,267.1631,0.35,-10.0,96960.0,-3.7234745,0.7517748
3,2021-02-01 04:00:00,266.9552,0.39,-20.0,96910.0,-4.273613,0.72849846
4,2021-02-01 05:00:00,267.62006,0.23,-5.0,96900.0,-2.592142,-0.16224194
5,2021-02-01 06:00:00,266.6151,0.18,-9.0,96880.0,-2.1393604,0.2789173
6,2021-02-01 07:00:00,267.2399,0.02,0.0,96860.0,-0.54343796,-0.089084625
7,2021-02-01 08:00:00,266.49957,0.03,-1.0,96830.0,-0.9255371,-0.23379898
8,2021-02-01 09:00:00,265.87277,0.01,0.0,96780.0,-0.049354553,-0.4252119
9,2021-02-01 10:00:00,265.8707,0.03,-1.0,96770.0,-0.2636776,-0.94384956
10,2021-02-01 11:00:00,266.62122,0.11,1.0,96740.0,0.0012054443,-1.2129917
11,2021-02-01 12:00:00,266.63507,0.05,0.0,96790.0,0.43966675,-0.29247665
12,2021-02-01 13:00:00,267.08987,0.15,0.0,96810.0,-0.105602264,-1.5979004
13,2021-02-01 14:00:00,268.62357,0.21,11.0,96760.0,-1.0018673,-1.961525
14,2021-02-01 15:00:00,269.27048,0.21,11.0,96720.0,-1.1759834,-1.8761063
15,2021-02-01 16:00:00,269.12115,0.24,1.0,96690.0,-1.071392,-2.2759113
16,2021-02-01 17:00:00,272.22882,0.21,25.0,96590.0,-1.2548637,-1.5695763
17,2021-02-01 18:00:00,271.8742,0.21,19.0,96490.0,-0.6043949,-2.0553856
18,2021-02-01 19:00:00,270.79517,0.26,10.0,96430.0,-0.20017624,-2.7148438
19,2021-02-01 20:00:00,270.21417,0.27,5.0,96440.0,0.07447815,-2.7700233
20,2021-02-01 21:00:00,270.19244,0.32,5.0,96450.0,-0.86380005,-3.3289948
21,2021-02-01 22:00:00,268.92746,0.29,-4.0,96470.0,-0.32375526,-3.1148872
22,2021-02-01 23:00:00,268.5245,0.31,-5.0,96490.0,0.44979858,-3.3192291
23,2021-02-02 00:00:00,268.04266,0.36,-12.0,96480.0,0.47730446,-3.8855457
24,2021-02-02 01:00:00,267.9572,0.37,-16.0,96440.0,1.2008209,-3.868391
25,2021-02-02 02:00:00,267.85815,0.36,-17.0,96430.0,1.3023319,-3.7444172
26,2021-02-02 03:00:00,266.70895,0.3,-11.0,96380.0,1.8121262,-2.6995182
27,2021-02-02 04:00:00,265.86542,0.29,-19.0,96330.0,1.6728401,-2.8776226
28,2021-02-02 05:00:00,266.73218,0.39,-7.0,96250.0,1.7264938,-3.8190746
29,2021-02-02 06:00:00,266.11816,0.49,4.0,96190.0,3.500515,-3.8913307
30,2021-02-02 07:00:00,265.83762,0.43,7.0,96100.0,3.2088795,-3.333723
31,2021-02-02 08:00:00,265.70746,0.47,-3.0,96060.0,3.1592236,-3.911131
32,2021-02-02 09:00:00,266.18442,0.5,-10.0,96000.0,3.1953278,-4.260763
33,2021-02-02 10:00:00,266.21436,0.51,1.0,95960.0,3.8558712,-3.8050575
34,2021-02-02 11:00:00,265.87775,0.51,-2.0,95900.0,3.8689232,-3.8033352
35,2021-02-02 12:00:00,265.7834,0.62,-4.0,95830.0,4.405731,-4.8457355
36,2021-02-02 13:00:00,266.33203,0.57,3.0,95790.0,4.323326,-4.2951374
37,2021-02-02 14:00:00,266.77777,0.52,10.0,95720.0,3.821762,-3.9485092
38,2021-02-02 15:00:00,267.9812,0.52,33.0,95650.0,4.0069313,-3.7815914
39,2021-02-02 16:00:00,269.3053,0.53,52.0,95610.0,4.5017643,-3.300665
40,2021-02-02 17:00:00,270.53775,0.51,71.0,95500.0,4.535677,-2.861002
41,2021-02-02 18:00:00,269.25244,0.55,50.0,95440.0,4.6873055,-3.3849735
42,2021-02-02 19:00:00,269.87534,0.57,67.0,95380.0,4.869379,-3.446909
43,2021-02-02 20:00:00,268.93402,0.6,40.0,95350.0,5.418392,-3.2859879
44,2021-02-02 21:00:00,268.64554,0.5,17.0,95350.0,3.8252163,-3.6767635
45,2021-02-02 22:00:00,267.93134,0.53,-5.0,95330.0,4.276455,-3.5872478
46,2021-02-02 23:00:00,267.17984,0.54,-21.0,95320.0,3.7408218,-4.5072575
47,2021-02-03 00:00:00,267.03577,0.52,-19.0,95310.0,2.9023132,-4.7801437
48,2021-02-03 01:00:00,266.88702,0.62,-28.0,95310.0,3.0295544,-5.994528
49,2021-02-03 02:00:00,266.7296,0.66,-42.0,95310.0,3.051012,-6.501566
50,2021-02-03 03:00:00,267.43683,0.58,-37.0,95280.0,2.7281532,-5.601616
51,2021-02-03 04:00:00,268.31485,0.6,-26.0,95290.0,3.7924042,-5.1994724
52,2021-02-03 05:00:00,268.77356,0.73,-32.0,95210.0,3.916359,-6.820465
53,2021-02-03 06:00:00,269.21448,0.68,-28.0,95200.0,4.1088257,-6.1115646
54,2021-02-03 07:00:00,269.17847,0.71,-30.0,95200.0,4.134327,-6.3225193
55,2021-02-03 08:00:00,269.40457,0.7,-29.0,95230.0,3.8895092,-6.3468037
56,2021-02-03 09:00:00,269.16116,0.7,-29.0,95230.0,3.0798416,-6.880558
57,2021-02-03 10:00:00,268.44553,0.63,-34.0,95250.0,3.784418,-5.6558495
58,2021-02-03 11:00:00,268.463,0.61,-28.0,95280.0,4.1905994,-5.0736694
59,2021-02-03 12:00:00,268.37408,0.64,-37.0,95330.0,4.400133,-5.3672123
60,2021-02-03 13:00:00,268.9711,0.58,0.0,95400.0,3.4796085,-5.0918217
61,2021-02-03 14:00:00,269.03906,0.65,13.0,95480.0,4.5020943,-5.3504467
62,2021-02-03 15:00:00,270.2829,0.62,50.0,95420.0,4.6710024,-4.554838
63,2021-02-03 16:00:00,271.02103,0.66,76.0,95480.0,5.130849,-4.6022186
64,2021-02-03 17:00:00,271.54926,0.6,80.0,95490.0,5.3518744,-3.249917
65,2021-02-03 18:00:00,271.43512,0.63,90.0,95480.0,5.6333094,-3.5353508
66,2021-02-03 19:00:00,271.29626,0.63,80.0,95490.0,5.615093,-3.4213085
67,2021-02-03 20:00:00,270.8007,0.69,61.0,95550.0,6.0378256,-4.1169043
68,2021-02-03 21:00:00,269.75885,0.67,8.0,95650.0,6.137705,-3.5819874
69,2021-02-03 22:00:00,269.05673,0.63,-52.0,95690.0,5.725051,-3.58572
70,2021-02-03 23:00:00,269.31024,0.63,-77.0,95730.0,5.885378,-3.4426012
71,2021-02-04 00:00:00,269.34058,0.63,-79.0,95770.0,6.131954,-3.1523304
72,2021-02-04 01:00:00,268.43884,0.65,-103.0,95790.0,5.9186535,-3.995163
73,2021-02-04 02:00:00,267.99988,0.63,-94.0,95830.0,5.860324,-3.6017857
74,2021-02-04 03:00:00,267.95438,0.57,-83.0,95890.0,5.3499317,-3.2532845
75,2021-02-04 04:00:00,267.32254,0.52,-82.0,95900.0,5.128641,-2.6944656
76,2021-02-04 05:00:00,267.32474,0.57,-75.0,95960.0,5.377138,-3.1396332
77,2021-02-04 06:00:00,266.55627,0.55,-79.0,95990.0,4.784051,-3.642805
78,2021-02-04 07:00:00,266.61105,0.44,-60.0,96030.0,3.9729586,-2.906479
79,2021-02-04 08:00:00,266.8285,0.43,-54.0,96060.0,3.7080908,-3.0988941
80,2021-02-04 09:00:00,266.81406,0.57,-59.0,96110.0,4.7452354,-3.9228306
81,2021-02-04 10:00:00,266.2995,0.6,-54.0,96180.0,4.947233,-4.257555
82,2021-02-04 11:00:00,266.20352,0.61,-59.0,96260.0,4.933214,-4.457464
83,2021-02-04 12:00:00,266.47546,0.6,-53.0,96330.0,4.9620304,-4.228056
84,2021-02-04 13:00:00,268.29688,0.62,-12.0,96370.0,5.1399584,-4.2755184
85,2021-02-04 14:00:00,269.19684,0.6,13.0,96390.0,4.870845,-4.0741253
86,2021-02-04 15:00:00,270.6249,0.48,28.0,96470.0,3.930788,-3.2213192
87,2021-02-04 16:00:00,272.8169,0.46,51.0,96480.0,4.1073074,-2.4335117
88,2021-02-04 17:00:00,273.61194,0.47,44.0,96430.0,3.99051,-2.8257675
89,2021-02-04 18:00:00,274.19446,0.46,36.0,96410.0,4.0812902,-2.511856
90,2021-02-04 19:00:00,274.157,0.36,14.0,96380.0,3.2214947,-1.90032
91,2021-02-04 20:00:00,273.8625,0.21,-2.0,96320.0,1.6588345,-1.4868755
92,2021-02-04 21:00:00,273.1504,0.17,-10.0,96340.0,1.7591476,-1.1632996
93,2021-02-04 22:00:00,271.39145,0.04,-2.0,96280.0,0.081912994,-1.1937485
94,2021-02-04 23:00:00,267.61,0.04,-5.0,96260.0,-0.6028366,-1.1358624
95,2021-02-05 00:00:00,264.67755,0.1,-21.0,96200.0,-2.7036,-0.7650871
96,2021-02-05 01:00:00,262.58682,0.08,-17.0,96200.0,-2.5710459,0.44799042
97,2021-02-05 02:00:00,262.2456,0.13,-36.0,96130.0,-3.2710838,0.5258846
98,2021-02-05 03:00:00,263.10938,0.16,-40.0,96000.0,-3.6546593,2.0268383
