,time,t,fricv,gflux,u10,v10
469,2020-10-20 13:00:00,287.4501,0.15,-33.0,-0.33813953,1.4981918
470,2020-10-20 14:00:00,288.2777,0.17,-20.0,0.9750309,0.9708843
471,2020-10-20 15:00:00,286.80377,0.29,0.0,1.876483,-2.3017387
472,2020-10-20 16:00:00,286.24585,0.3,-18.0,1.8016176,-2.4779758
473,2020-10-20 17:00:00,286.0979,0.3,-4.0,1.6931686,-2.3941984
474,2020-10-20 18:00:00,286.2416,0.28,-10.0,1.5713291,-2.0555296
475,2020-10-20 19:00:00,285.83252,0.29,0.0,0.9297228,-2.7130108
476,2020-10-20 20:00:00,284.05063,0.31,20.0,1.6868134,-2.9160185
477,2020-10-20 21:00:00,282.94174,0.29,30.0,0.8704481,-2.9184237
478,2020-10-20 22:00:00,282.37848,0.26,30.0,0.5921593,-2.8631325
479,2020-10-20 23:00:00,282.151,0.2,30.0,0.38920212,-2.1861906
480,2020-10-21 00:00:00,282.1975,0.13,20.0,0.039240837,-1.3950043
481,2020-10-21 01:00:00,282.3307,0.13,10.0,0.7427788,-1.3237219
482,2020-10-21 02:00:00,282.34723,0.09,10.0,0.9480362,-0.17006302
483,2020-10-21 03:00:00,282.26233,0.01,0.0,-0.1783266,0.3941555
484,2020-10-21 04:00:00,282.09668,0.02,0.0,-0.14989853,0.7350254
485,2020-10-21 05:00:00,282.42673,0.09,-10.0,-1.5575724,0.99189186
486,2020-10-21 06:00:00,283.06992,0.14,-30.0,-1.9505444,1.2896767
487,2020-10-21 07:00:00,283.9893,0.25,-30.0,-2.7239065,1.7927227
488,2020-10-21 08:00:00,284.58923,0.28,-30.0,-2.9572124,1.8412132
489,2020-10-21 09:00:00,284.61023,0.25,-10.0,-2.6105595,2.0125847
490,2020-10-21 10:00:00,284.45883,0.24,-17.0,-2.7251253,2.1569958
491,2020-10-21 11:00:00,285.05524,0.23,-30.0,-2.2275867,2.2124882
492,2020-10-21 12:00:00,285.4803,0.1,-40.0,-1.5203009,1.0428677
493,2020-10-21 13:00:00,287.06226,0.35,-80.0,-2.666215,2.9356346
494,2020-10-21 14:00:00,289.32532,0.31,-110.0,-1.9972553,2.814415
495,2020-10-21 15:00:00,291.41092,0.3,-130.0,-1.9574766,2.4585457
496,2020-10-21 16:00:00,293.9029,0.38,-130.0,-1.4360685,3.7881508
497,2020-10-21 17:00:00,295.3511,0.46,-90.0,-1.3032656,4.8076572
498,2020-10-21 18:00:00,295.88867,0.36,-90.0,0.28141308,3.8223782
499,2020-10-21 19:00:00,295.67374,0.36,-60.0,2.1003437,3.5289917
500,2020-10-21 20:00:00,295.107,0.33,-30.0,2.4669294,3.1423988
501,2020-10-21 21:00:00,293.80545,0.27,-20.0,3.3113708,-0.7628708
502,2020-10-21 22:00:00,292.13614,0.02,0.0,0.42528725,0.4886608
503,2020-10-21 23:00:00,290.67184,0.2,20.0,1.366291,-2.3409595
504,2020-10-22 00:00:00,289.83038,0.26,30.0,0.921443,-2.912346
505,2020-10-22 01:00:00,288.9345,0.25,40.0,1.2348995,-2.508976
506,2020-10-22 02:00:00,288.2779,0.21,10.0,1.0575113,-2.336977
507,2020-10-22 03:00:00,287.69098,0.19,18.169422,0.76858807,-2.048912
508,2020-10-22 04:00:00,287.05984,0.18,20.0,0.29848194,-2.078371
509,2020-10-22 05:00:00,286.65387,0.15,20.0,-0.15267563,-1.8787766
510,2020-10-22 06:00:00,286.688,0.08,0.0,0.34466362,-1.2632561
511,2020-10-22 07:00:00,286.4888,0.06,-10.0,0.23746586,-1.2496433
512,2020-10-22 08:00:00,286.12878,0.05,0.0,0.20408726,-1.2584782
513,2020-10-22 09:00:00,285.95862,0.03,-10.0,0.54700184,-1.0356102
514,2020-10-22 10:00:00,285.88962,0.04,-10.0,0.13246918,-1.1534157
515,2020-10-22 11:00:00,285.85883,0.02,0.0,0.6895046,-0.21748543
516,2020-10-22 12:00:00,286.16388,0.01,-10.0,-0.17549706,0.022590637
517,2020-10-22 13:00:00,287.14978,0.05,-40.0,-0.9834385,0.2752056
518,2020-10-22 14:00:00,288.27148,0.13,-40.0,-1.2131748,0.018611908
519,2020-10-22 15:00:00,287.73914,0.16,-10.0,0.23962784,-1.6760464
520,2020-10-22 16:00:00,288.59418,0.19,-20.0,-0.2124424,-1.7436962
521,2020-10-22 17:00:00,291.1043,0.15,-100.0,-0.85406685,-0.8160534
522,2020-10-22 18:00:00,293.76517,0.13,-90.0,0.67894554,-0.20753098
523,2020-10-22 19:00:00,294.49408,0.12,-110.0,0.34440613,-0.60079765
524,2020-10-22 20:00:00,294.02124,0.15,-70.0,0.101756096,-1.0295525
525,2020-10-22 21:00:00,292.54608,0.08,-50.0,0.120373726,-1.1252594
526,2020-10-22 22:00:00,289.90607,0.05,0.0,-0.51609135,-1.6666889
527,2020-10-22 23:00:00,288.08905,0.12,10.0,-0.18563366,-2.4736824
528,2020-10-23 00:00:00,286.53116,0.03,40.0,-1.2632675,-0.061258316
529,2020-10-23 01:00:00,285.67914,0.07,30.0,-2.4167948,-0.88307476
530,2020-10-23 02:00:00,285.00906,0.07,20.0,-2.4404325,-0.5060959
531,2020-10-23 03:00:00,285.32925,0.09,-10.0,-2.8202696,0.8635597
532,2020-10-23 04:00:00,285.59747,0.11,-10.0,-2.771472,0.9634075
533,2020-10-23 05:00:00,285.42493,0.12,-10.0,-2.8182344,1.0502357
534,2020-10-23 06:00:00,285.76593,0.15,0.0,-3.0601692,1.2496519
535,2020-10-23 07:00:00,285.76425,0.14,0.0,-2.7548904,1.3724823
536,2020-10-23 08:00:00,286.05438,0.16,-10.0,-2.9543772,1.304843
537,2020-10-23 09:00:00,286.5744,0.18,-10.0,-2.963501,0.9435749
538,2020-10-23 10:00:00,287.0613,0.19,-10.0,-2.6098528,1.3582563
539,2020-10-23 11:00:00,287.20825,0.17,0.0,-2.6157904,0.9352436
540,2020-10-23 12:00:00,288.08807,0.17,-20.0,-2.032364,1.4338493
541,2020-10-23 13:00:00,289.57034,0.26,-60.0,-2.2916374,1.7029381
542,2020-10-23 14:00:00,291.97186,0.32,-90.0,-1.4836044,3.1104336
543,2020-10-23 15:00:00,294.29385,0.36,-70.0,-1.3362875,3.5628204
544,2020-10-23 16:00:00,296.18295,0.38,-56.0,-1.2038221,3.7794666
545,2020-10-23 17:00:00,297.43365,0.38,-50.0,-0.7139244,3.8844004
546,2020-10-23 18:00:00,297.8552,0.44,-10.0,-0.7417755,4.7149687
547,2020-10-23 19:00:00,297.24387,0.45,10.0,-0.27006435,5.0317736
548,2020-10-23 20:00:00,296.11526,0.5,40.0,-0.25468922,5.7614937
549,2020-10-23 21:00:00,294.496,0.49,60.0,-0.8413038,5.6705475
550,2020-10-23 22:00:00,292.50317,0.36,80.0,-0.9954195,4.5224285
551,2020-10-23 23:00:00,291.49243,0.37,90.0,-1.8771496,4.267864
552,2020-10-24 00:00:00,291.0854,0.49,70.0,-1.9364996,5.4456196
553,2020-10-24 01:00:00,290.62427,0.41,50.0,-1.5801239,4.7030563
554,2020-10-24 02:00:00,290.01248,0.39,60.0,-1.3376694,4.504015
555,2020-10-24 03:00:00,289.4455,0.41,70.0,-1.0005703,4.8217964
556,2020-10-24 04:00:00,289.14624,0.31,60.0,-1.2544613,3.6903858
557,2020-10-24 05:00:00,288.99982,0.22,60.0,-0.9320469,2.9551678
558,2020-10-24 06:00:00,288.5609,0.18,70.0,-1.9403324,1.9436855
559,2020-10-24 07:00:00,288.83063,0.21,60.0,-1.4893093,2.3639774
560,2020-10-24 08:00:00,288.82108,0.24,50.0,-1.7216988,2.4416351
561,2020-10-24 09:00:00,288.3743,0.07,40.0,-0.68785286,1.6570454
562,2020-10-24 10:00:00,287.43073,0.54,80.0,4.779375,-3.6305504
563,2020-10-24 11:00:00,284.22864,0.49,90.0,3.516367,-4.065651
564,2020-10-24 12:00:00,282.79053,0.51,100.0,4.052326,-3.8269958
565,2020-10-24 13:00:00,282.09302,0.47,90.0,4.021578,-3.141984
566,2020-10-24 14:00:00,281.4112,0.45,80.0,3.6398735,-3.1753864
567,2020-10-24 15:00:00,281.89734,0.49,60.0,3.8924751,-3.5548706
568,2020-10-24 16:00:00,282.761,0.47,40.0,3.9034328,-3.1545334
569,2020-10-24 17:00:00,283.1819,0.49,27.0,3.9927158,-3.2591534
570,2020-10-24 18:00:00,284.5539,0.51,50.0,4.021513,-3.30451
571,2020-10-24 19:00:00,283.80035,0.5,40.0,3.7178936,-3.5603962
572,2020-10-24 20:00:00,282.55994,0.44,50.0,2.8779202,-3.590002
573,2020-10-24 21:00:00,280.64746,0.39,71.0,2.6449852,-3.3573322
574,2020-10-24 22:00:00,279.3205,0.34,70.0,2.6895905,-2.7674065
575,2020-10-24 23:00:00,278.83466,0.31,72.0,2.434147,-2.679966
576,2020-10-25 00:00:00,278.04437,0.28,80.0,2.2427864,-2.5443916
577,2020-10-25 01:00:00,277.66028,0.27,80.0,2.2750406,-2.4155102
578,2020-10-25 02:00:00,277.49078,0.21,70.0,1.8689499,-1.9082718
579,2020-10-25 03:00:00,277.19305,0.17,70.0,1.9226761,-1.347393
580,2020-10-25 04:00:00,276.83466,0.2,60.0,1.9913731,-1.613903
581,2020-10-25 05:00:00,276.0182,0.12,70.0,1.1815891,-1.5304108
582,2020-10-25 06:00:00,275.3171,0.06,60.0,0.9202404,-0.9983692
583,2020-10-25 07:00:00,274.5794,0.06,60.0,0.7792225,-1.2538357
584,2020-10-25 08:00:00,274.1352,0.08,50.0,0.5007515,-1.6092949
585,2020-10-25 09:00:00,274.21124,0.07,70.0,0.5359936,-0.9602661
586,2020-10-25 10:00:00,273.33615,0.03,70.0,0.93790054,-0.54891205
587,2020-10-25 11:00:00,273.02036,0.03,60.0,1.136755,-0.48784256
588,2020-10-25 12:00:00,273.72357,0.02,50.0,0.4559822,-0.5886841
589,2020-10-25 13:00:00,276.6181,0.14,-10.0,0.57219696,-0.9418869
590,2020-10-25 14:00:00,280.0807,0.14,-50.0,-0.24239159,-0.8950863
591,2020-10-25 15:00:00,283.07867,0.26,-60.0,-1.0054531,-1.7498703
592,2020-10-25 16:00:00,285.1195,0.17,-70.0,-0.48478127,-0.82178116
593,2020-10-25 17:00:00,285.96375,0.2,-20.0,-0.62207603,-1.1299362
594,2020-10-25 18:00:00,286.37122,0.21,-50.0,-0.8792343,-1.1113625
595,2020-10-25 19:00:00,286.227,0.16,-20.0,-0.6642704,-0.7289772
596,2020-10-25 20:00:00,284.7462,0.14,10.0,-0.3675747,-0.75284004
597,2020-10-25 21:00:00,282.682,0.1,40.0,-0.4212265,-0.7346325
598,2020-10-25 22:00:00,280.51892,0.04,70.0,-0.014070511,-1.3511906
599,2020-10-25 23:00:00,279.15872,0.04,80.0,-0.6450577,-1.514719
600,2020-10-26 00:00:00,278.74014,0.06,80.0,-1.3954735,-1.6401367
601,2020-10-26 01:00:00,278.43982,0.07,70.0,-2.3701038,-0.198143
602,2020-10-26 02:00:00,278.69116,0.24,50.0,-3.289318,1.9398632
603,2020-10-26 03:00:00,278.5877,0.27,60.0,-3.0987492,2.301937
604,2020-10-26 04:00:00,278.4571,0.32,50.0,-2.8707752,3.0270996
605,2020-10-26 05:00:00,278.57687,0.35,40.0,-2.7076588,3.3594933
606,2020-10-26 06:00:00,278.72192,0.39,20.0,-3.1226234,3.1915169
607,2020-10-26 07:00:00,278.82858,0.42,0.0,-3.5526657,3.2524948
608,2020-10-26 08:00:00,279.2159,0.4,0.0,-3.3165207,3.1819172
609,2020-10-26 09:00:00,279.51993,0.38,0.0,-3.0674686,3.0862808
610,2020-10-26 10:00:00,279.85397,0.42,0.0,-3.152235,3.6246166
611,2020-10-26 11:00:00,280.15942,0.37,-10.0,-2.2468433,3.626831
612,2020-10-26 12:00:00,280.59796,0.23,-10.0,-1.6393509,2.2899284
613,2020-10-26 13:00:00,281.35675,0.34,-20.0,-2.0056858,3.366537
614,2020-10-26 14:00:00,282.27292,0.38,-30.0,-2.3672504,3.6294365
615,2020-10-26 15:00:00,284.0263,0.45,-60.0,-2.4794807,4.2728577
616,2020-10-26 16:00:00,285.15646,0.45,-40.0,-1.904583,4.5217075
617,2020-10-26 17:00:00,285.55832,0.42,-40.0,-2.3680267,3.8567219
618,2020-10-26 18:00:00,286.22125,0.31,-40.0,-1.4129791,2.9204006
619,2020-10-26 19:00:00,286.15,0.47,-30.0,-1.0217209,5.111082
620,2020-10-26 20:00:00,285.32376,0.19,-30.0,1.3310223,2.3263454
621,2020-10-26 21:00:00,284.64258,0.24,-10.0,2.8212547,0.036441803
622,2020-10-26 22:00:00,283.43124,0.23,10.0,2.4841785,-1.145256
623,2020-10-26 23:00:00,282.1828,0.27,40.0,2.3352432,-1.8587799
624,2020-10-27 00:00:00,281.42432,0.28,40.0,2.2059078,-2.049572
625,2020-10-27 01:00:00,280.9109,0.28,40.0,1.7007618,-2.5018654
626,2020-10-27 02:00:00,280.53857,0.27,30.0,1.8354931,-2.362812
627,2020-10-27 03:00:00,280.1911,0.28,30.0,1.5595741,-2.5641212
628,2020-10-27 04:00:00,279.7491,0.26,30.0,1.9839287,-2.034584
629,2020-10-27 05:00:00,279.5786,0.25,30.0,1.698555,-2.143034
630,2020-10-27 06:00:00,279.4108,0.21,30.0,1.9853001,-1.1049614
631,2020-10-27 07:00:00,279.32568,0.23,30.0,2.0526104,-1.5816021
632,2020-10-27 08:00:00,279.1707,0.18,30.0,1.3259315,-1.3124676
633,2020-10-27 09:00:00,279.0891,0.16,30.0,0.6166172,-1.5243931
634,2020-10-27 10:00:00,278.91953,0.19,40.0,1.0093231,-1.7994633
635,2020-10-27 11:00:00,278.7138,0.14,30.0,0.89043236,-1.5883026
636,2020-10-27 12:00:00,278.622,0.02,40.0,0.41149902,-0.5712013
637,2020-10-27 13:00:00,280.20947,0.12,-10.0,0.87929916,0.31334496
638,2020-10-27 14:00:00,281.5274,0.19,-20.0,1.2971821,0.741169
639,2020-10-27 15:00:00,281.98993,0.18,-10.0,1.3588543,-0.3280239
640,2020-10-27 16:00:00,283.234,0.16,-10.0,1.0326633,0.24938202
641,2020-10-27 17:00:00,284.26666,0.27,0.0,2.1661205,0.6929951
642,2020-10-27 18:00:00,283.99997,0.25,10.0,2.150631,0.05075836
643,2020-10-27 19:00:00,283.7093,0.18,10.0,1.3552513,0.17336082
644,2020-10-27 20:00:00,282.9694,0.14,20.0,0.913023,0.47576332
645,2020-10-27 21:00:00,281.97217,0.1,30.0,0.7350502,-0.44202995
646,2020-10-27 22:00:00,280.73026,0.02,30.0,-0.02715683,-0.72361946
647,2020-10-27 23:00:00,280.5736,0.17,20.0,0.9689903,-1.8419113
648,2020-10-28 00:00:00,280.18027,0.03,20.0,0.14432335,-0.23197937
649,2020-10-28 01:00:00,279.62695,0.05,20.0,0.5702553,0.9324455
650,2020-10-28 02:00:00,279.72736,0.05,30.0,0.34288025,0.24622154
651,2020-10-28 03:00:00,279.57977,0.05,30.0,0.31459045,0.03051567
652,2020-10-28 04:00:00,279.4206,0.08,30.0,-0.48332977,-0.31132126
653,2020-10-28 05:00:00,279.11652,0.07,30.0,-0.13906097,0.48305702
654,2020-10-28 06:00:00,279.05222,0.08,20.0,-0.46366692,0.55506897
655,2020-10-28 07:00:00,279.0155,0.05,20.0,-0.40429497,-0.059541702
656,2020-10-28 08:00:00,279.0302,0.1,20.0,-1.0514774,0.17300606
657,2020-10-28 09:00:00,279.0926,0.1,20.0,-1.0722809,0.19911957
658,2020-10-28 10:00:00,279.12665,0.12,20.0,-1.1012497,1.0463676
659,2020-10-28 11:00:00,279.33142,0.1,10.0,-0.7993984,1.048132
660,2020-10-28 12:00:00,279.46097,0.1,10.0,-0.47305298,1.0445061
661,2020-10-28 13:00:00,279.79846,0.09,0.0,-0.015022278,0.7284584
662,2020-10-28 14:00:00,280.5785,0.11,-20.0,-0.17377853,0.8504524
663,2020-10-28 15:00:00,281.7621,0.18,-20.0,0.7744217,1.4175262
664,2020-10-28 16:00:00,282.87418,0.19,-10.0,1.3342667,0.8183651
665,2020-10-28 17:00:00,282.08743,0.25,10.0,2.3359184,1.2308922
666,2020-10-28 18:00:00,282.49832,0.21,-20.0,2.2154255,0.88289833
667,2020-10-28 19:00:00,282.63882,0.31,10.0,3.238655,1.3427353
668,2020-10-28 20:00:00,283.86865,0.26,0.0,2.8601418,0.57154083
669,2020-10-28 21:00:00,283.0983,0.23,40.0,2.5257168,1.2750282
670,2020-10-28 22:00:00,280.93362,0.05,60.0,1.5822792,0.7265072
671,2020-10-28 23:00:00,279.90558,0.02,59.741287,-0.84324074,-0.05598259
672,2020-10-29 00:00:00,278.6395,0.03,30.0,-0.9410572,-0.23186684
673,2020-10-29 01:00:00,277.81348,0.03,30.0,-0.70051384,-0.97686386
674,2020-10-29 02:00:00,277.03497,0.03,30.0,-1.2208633,-0.33813477
675,2020-10-29 03:00:00,276.71967,0.05,30.0,-1.2640142,-1.2605286
676,2020-10-29 04:00:00,275.98126,0.04,50.0,-0.30451202,-1.5460148
677,2020-10-29 05:00:00,275.49078,0.05,50.0,-1.8592281,-0.3515587
678,2020-10-29 06:00:00,276.297,0.04,20.0,-1.2347984,0.65785027
679,2020-10-29 07:00:00,277.18942,0.04,20.0,-1.1587124,0.6634712
680,2020-10-29 08:00:00,277.22842,0.04,20.0,-1.4279099,0.42889214
681,2020-10-29 09:00:00,277.5545,0.03,20.0,-1.2553501,-0.13783836
682,2020-10-29 10:00:00,277.60925,0.04,20.0,-1.3872452,0.03894043
683,2020-10-29 11:00:00,277.5327,0.05,20.0,-1.6988716,0.878479
684,2020-10-29 12:00:00,277.9669,0.04,10.0,-1.4664268,0.12556839
685,2020-10-29 13:00:00,279.31427,0.15,-10.0,-1.9321957,0.39134598
686,2020-10-29 14:00:00,280.81375,0.25,-20.0,-2.4435863,0.955801
687,2020-10-29 15:00:00,282.50616,0.25,-50.0,-2.2724,0.35430717
688,2020-10-29 16:00:00,282.23053,0.24,-60.0,-2.2510777,-0.34700966
689,2020-10-29 17:00:00,283.26614,0.21,-70.0,-1.7952766,0.13540077
690,2020-10-29 18:00:00,283.41437,0.2,-70.0,-1.3611879,-0.8052969
691,2020-10-29 19:00:00,282.37915,0.24,-50.0,-0.6553726,-2.191576
692,2020-10-29 20:00:00,281.4486,0.29,-10.0,-0.0141506195,-3.0927324
693,2020-10-29 21:00:00,280.3722,0.24,10.0,-0.38802147,-2.6624203
694,2020-10-29 22:00:00,279.4618,0.3,30.0,-0.6135464,-3.3798065
695,2020-10-29 23:00:00,278.9749,0.34,30.0,-0.8124809,-3.8495255
696,2020-10-30 00:00:00,278.6825,0.38,30.0,-0.64168644,-4.3201466
697,2020-10-30 01:00:00,278.45706,0.42,40.0,-0.13140011,-4.796384
698,2020-10-30 02:00:00,277.84064,0.31,30.0,-0.3986597,-3.5923882
699,2020-10-30 03:00:00,277.50952,0.28,40.0,-0.15140438,-3.1071072
700,2020-10-30 04:00:00,277.16858,0.26,40.0,-0.22594833,-2.8528662
701,2020-10-30 05:00:00,276.89227,0.23,50.0,-0.029726982,-2.4099264
702,2020-10-30 06:00:00,276.58444,0.25,50.0,0.2933998,-2.7272415
703,2020-10-30 07:00:00,276.38135,0.29,50.0,-0.645113,-3.1855946
704,2020-10-30 08:00:00,275.98755,0.28,50.0,-0.36624336,-3.0802689
705,2020-10-30 09:00:00,275.73138,0.26,50.0,0.11557007,-2.805746
706,2020-10-30 10:00:00,275.51886,0.23,40.0,0.6108122,-2.5365028
707,2020-10-30 11:00:00,275.68945,0.22,30.0,1.0611544,-2.2165632
708,2020-10-30 12:00:00,275.68686,0.28,30.0,1.6547432,-2.5844736
709,2020-10-30 13:00:00,275.60797,0.26,30.0,1.9991512,-1.9514179
710,2020-10-30 14:00:00,276.4838,0.31,10.0,1.6949921,-2.6036797
711,2020-10-30 15:00:00,277.03302,0.35,-20.0,2.4004402,-2.5633583
712,2020-10-30 16:00:00,278.05096,0.37,-17.0,2.9698715,-2.172655
713,2020-10-30 17:00:00,278.7381,0.48,0.0,4.3237762,-2.5853615
714,2020-10-30 18:00:00,278.4881,0.53,10.0,4.391384,-3.6183357
715,2020-10-30 19:00:00,278.64706,0.5,0.0,4.140538,-3.4968185
716,2020-10-30 20:00:00,277.62238,0.46,30.0,3.823101,-3.3998718
717,2020-10-30 21:00:00,275.68497,0.42,70.0,3.290205,-3.4920654
718,2020-10-30 22:00:00,273.28943,0.34,90.0,2.6809416,-3.1901283
719,2020-10-30 23:00:00,272.8544,0.28,70.0,2.028101,-2.7681828
720,2020-10-31 00:00:00,272.78177,0.25,70.0,2.038558,-2.2711143
721,2020-10-31 01:00:00,272.69867,0.19,80.0,0.9352064,-2.3132973
722,2020-10-31 02:00:00,272.89328,0.13,50.0,0.7221832,-1.6599579
723,2020-10-31 03:00:00,272.98663,0.02,40.0,0.2589693,-0.86870575
724,2020-10-31 04:00:00,272.94043,0.03,50.0,0.99785423,-0.12770462
725,2020-10-31 05:00:00,272.78964,0.02,80.0,0.84362316,0.254591
726,2020-10-31 06:00:00,273.06207,0.01,40.0,0.15896797,0.41953087
727,2020-10-31 07:00:00,273.84448,0.02,10.0,0.7468729,0.37477493
728,2020-10-31 08:00:00,273.88336,0.2,20.0,2.3107138,-0.7313309
729,2020-10-31 09:00:00,273.80032,0.23,20.0,2.3494558,-1.4392128
730,2020-10-31 10:00:00,273.6492,0.11,20.0,1.3923264,-0.794775
731,2020-10-31 11:00:00,272.841,0.09,40.0,1.6379728,-0.7852421
732,2020-10-31 12:00:00,272.66656,0.05,70.0,1.2125292,-0.90888786
733,2020-10-31 13:00:00,274.5678,0.09,-30.0,0.6619749,-0.44597626
734,2020-10-31 14:00:00,276.90778,0.13,-30.0,0.7566395,0.20546913
735,2020-10-31 15:00:00,278.28424,0.19,-50.0,0.5029125,1.4247284
736,2020-10-31 16:00:00,279.7555,0.24,-36.0,-0.23184967,1.953928
737,2020-10-31 17:00:00,280.43976,0.23,-27.0,-0.20660973,1.7383318
738,2020-10-31 18:00:00,280.46732,0.32,-28.0,-0.54177666,2.9677868
739,2020-10-31 19:00:00,280.08868,0.33,-10.0,-1.228651,3.0528183
740,2020-10-31 20:00:00,279.4243,0.34,-10.0,-1.4378738,3.3262672
741,2020-10-31 21:00:00,277.71835,0.33,40.0,-1.9592094,3.3269367
742,2020-10-31 22:00:00,275.30914,0.16,67.0,-2.072565,1.9418411
743,2020-10-31 23:00:00,274.3838,0.15,63.0,-1.9885759,2.040369
