,time,t,fricv,shtfl,sp,u10,v10
0,2021-02-01 00:00:00,265.0501,0.18,-8.0,100260.0,-1.0972481,-2.3908825
1,2021-02-01 02:00:00,265.0951,0.31,2.0,100190.0,-1.7629337,-3.7743177
2,2021-02-01 03:00:00,264.8506,0.4,-13.0,100120.0,-2.1609745,-4.935725
3,2021-02-01 04:00:00,264.5802,0.36,-6.0,100050.0,-2.148613,-4.3340015
4,2021-02-01 05:00:00,264.74506,0.36,-2.0,99990.0,-2.154642,-4.412242
5,2021-02-01 06:00:00,264.3026,0.36,-8.0,99950.0,-1.4518604,-4.5960827
6,2021-02-01 07:00:00,264.1774,0.42,-4.0,99860.0,-1.918438,-5.3390846
7,2021-02-01 08:00:00,264.68707,0.44,1.0,99820.0,-2.300537,-5.483799
8,2021-02-01 09:00:00,264.99777,0.44,7.0,99780.0,-2.3618546,-5.362712
9,2021-02-01 10:00:00,264.9332,0.44,-9.0,99710.0,-2.5761776,-5.3813496
10,2021-02-01 11:00:00,265.24622,0.47,-4.0,99650.0,-2.5612946,-5.7754917
11,2021-02-01 12:00:00,265.69757,0.57,-8.0,99620.0,-2.6853333,-7.1674767
12,2021-02-01 13:00:00,266.02737,0.56,0.0,99600.0,-2.8556023,-6.8479004
13,2021-02-01 14:00:00,266.81107,0.54,16.0,99570.0,-3.0643673,-6.524025
14,2021-02-01 15:00:00,267.45798,0.55,33.0,99490.0,-2.8634834,-6.6886063
15,2021-02-01 16:00:00,267.99615,0.56,33.0,99430.0,-2.883892,-6.8384113
16,2021-02-01 17:00:00,269.10382,0.57,49.0,99320.0,-2.4423637,-7.0695763
17,2021-02-01 18:00:00,268.9992,0.61,33.0,99220.0,-3.104395,-7.4303856
18,2021-02-01 19:00:00,269.17017,0.64,33.0,99070.0,-3.2626762,-7.8398438
19,2021-02-01 20:00:00,269.15167,0.62,22.0,99040.0,-3.1755219,-7.5825233
20,2021-02-01 21:00:00,268.87994,0.66,4.0,98990.0,-3.4263,-8.078995
21,2021-02-01 22:00:00,268.92746,0.66,-16.0,98910.0,-2.5737553,-8.427387
22,2021-02-01 23:00:00,269.1495,0.68,-27.0,98770.0,-1.6127014,-9.006729
23,2021-02-02 00:00:00,269.79266,0.63,-26.0,98750.0,-1.8976955,-8.260546
24,2021-02-02 01:00:00,270.5822,0.63,-22.0,98730.0,-2.111679,-8.180891
25,2021-02-02 02:00:00,270.92065,0.65,-21.0,98620.0,-2.260168,-8.431917
26,2021-02-02 03:00:00,271.39645,0.66,-15.0,98500.0,-2.3753738,-8.512018
27,2021-02-02 04:00:00,271.11542,0.65,-27.0,98410.0,-2.07716,-8.502623
28,2021-02-02 05:00:00,271.85718,0.57,-21.0,98260.0,-1.8985062,-7.3815746
29,2021-02-02 06:00:00,271.43066,0.6,-17.0,98240.0,-1.874485,-7.7663307
30,2021-02-02 07:00:00,271.08762,0.55,-14.0,98180.0,-2.1661205,-7.083723
31,2021-02-02 08:00:00,270.89496,0.53,-18.0,98160.0,-1.4032764,-6.973631
32,2021-02-02 09:00:00,271.05942,0.48,-20.0,98100.0,-1.4921722,-6.323263
33,2021-02-02 10:00:00,271.15186,0.39,-21.0,98090.0,-0.8316288,-5.2425575
34,2021-02-02 11:00:00,271.75275,0.47,-19.0,98040.0,-1.6310768,-6.178335
35,2021-02-02 12:00:00,271.6584,0.42,-26.0,97990.0,-0.3442688,-5.7207355
36,2021-02-02 13:00:00,271.95703,0.36,-17.0,98010.0,-0.7391739,-4.7951374
37,2021-02-02 14:00:00,271.71527,0.25,-10.0,97960.0,0.009262085,-3.4485092
38,2021-02-02 15:00:00,272.3562,0.17,-6.0,97940.0,0.1944313,-2.4690914
39,2021-02-02 16:00:00,272.9928,0.17,-3.0,97870.0,0.4392643,-2.363165
40,2021-02-02 17:00:00,273.35025,0.24,-7.0,97790.0,0.28567696,-3.361002
41,2021-02-02 18:00:00,273.12744,0.19,-9.0,97690.0,0.56230545,-2.6974735
42,2021-02-02 19:00:00,273.37534,0.13,-2.0,97700.0,-1.068121,-1.446909
43,2021-02-02 20:00:00,273.12152,0.11,-3.0,97660.0,0.5433922,-1.5359879
44,2021-02-02 21:00:00,273.14554,0.06,-2.0,97600.0,1.1377163,-1.0517635
45,2021-02-02 22:00:00,273.11884,0.15,-6.0,97610.0,0.46395493,-2.2122478
46,2021-02-02 23:00:00,272.55484,0.07,-3.0,97650.0,0.24082184,-1.7572575
47,2021-02-03 00:00:00,269.28577,0.05,-4.0,97690.0,0.65231323,-1.5301437
48,2021-02-03 01:00:00,266.94952,0.05,-7.0,97680.0,1.1545544,-1.4945278
49,2021-02-03 02:00:00,264.3546,0.04,-7.0,97660.0,1.363512,-0.81406593
50,2021-02-03 03:00:00,263.31183,0.06,-10.0,97650.0,1.0406532,-1.7266159
51,2021-02-03 04:00:00,265.18985,0.13,-25.0,97640.0,3.0424042,-1.6994724
52,2021-02-03 05:00:00,268.27356,0.09,-8.0,97660.0,0.35385895,-2.382965
53,2021-02-03 06:00:00,269.52698,0.21,-18.0,97690.0,2.6713257,-1.5490646
54,2021-02-03 07:00:00,270.24097,0.28,-17.0,97680.0,3.009327,-2.5100193
55,2021-02-03 08:00:00,269.27957,0.25,-29.0,97700.0,2.7645092,-2.4093037
56,2021-02-03 09:00:00,270.34866,0.31,-21.0,97690.0,3.7673416,-2.068058
57,2021-02-03 10:00:00,269.38303,0.29,-36.0,97680.0,3.409418,-2.4058495
58,2021-02-03 11:00:00,268.463,0.3,-54.0,97680.0,3.5030994,-2.7611694
59,2021-02-03 12:00:00,267.81158,0.06,-6.0,97770.0,1.7751331,-0.7422123
60,2021-02-03 13:00:00,267.9711,0.21,-30.0,97820.0,3.1671085,-1.0918217
61,2021-02-03 14:00:00,270.47656,0.36,-23.0,97830.0,3.9395943,-2.9129467
62,2021-02-03 15:00:00,272.4079,0.35,-10.0,97870.0,3.4835024,-3.1173382
63,2021-02-03 16:00:00,273.52103,0.38,2.0,97900.0,3.755849,-3.4147186
64,2021-02-03 17:00:00,274.17426,0.39,0.0,97870.0,3.6643744,-3.624917
65,2021-02-03 18:00:00,274.18512,0.39,0.0,97870.0,4.1333094,-3.0978508
66,2021-02-03 19:00:00,273.54626,0.43,-15.0,97900.0,4.802593,-3.2963085
67,2021-02-03 20:00:00,273.1132,0.44,-12.0,97980.0,4.7878256,-3.5544043
68,2021-02-03 21:00:00,271.82135,0.4,-32.0,98080.0,4.075205,-3.6444874
69,2021-02-03 22:00:00,269.61923,0.31,-55.0,98180.0,3.537551,-2.83572
70,2021-02-03 23:00:00,268.18524,0.32,-76.0,98250.0,3.947878,-2.7551012
71,2021-02-04 00:00:00,267.90308,0.43,-92.0,98370.0,4.631954,-3.9648304
72,2021-02-04 01:00:00,268.00134,0.39,-79.0,98400.0,4.3561535,-3.557663
73,2021-02-04 02:00:00,267.74988,0.16,-29.0,98470.0,2.860324,-2.6017857
74,2021-02-04 03:00:00,266.76688,0.09,-18.0,98530.0,1.5374317,-2.3782845
75,2021-02-04 04:00:00,264.88504,0.16,-44.0,98510.0,3.3161411,-1.3194656
76,2021-02-04 05:00:00,265.94974,0.12,-25.0,98530.0,3.4396381,-0.13963318
77,2021-02-04 06:00:00,264.43127,0.15,-43.0,98530.0,3.534051,-0.4553051
78,2021-02-04 07:00:00,266.42355,0.28,-81.0,98590.0,4.3479586,-1.2189789
79,2021-02-04 08:00:00,268.3285,0.27,-65.0,98660.0,4.145591,-1.0988941
80,2021-02-04 09:00:00,268.75156,0.33,-74.0,98660.0,4.3702354,-2.1728306
81,2021-02-04 10:00:00,268.112,0.11,-16.0,98740.0,2.6972332,-1.070055
82,2021-02-04 11:00:00,265.20352,0.16,-44.0,98840.0,3.4332142,-0.8324642
83,2021-02-04 12:00:00,267.41296,0.15,-29.0,98900.0,3.3995304,-1.603056
84,2021-02-04 13:00:00,267.92188,0.09,-13.0,98980.0,2.4524584,-0.5880184
85,2021-02-04 14:00:00,271.07184,0.37,-32.0,99050.0,4.495845,-2.3866253
86,2021-02-04 15:00:00,273.1874,0.34,-6.0,99050.0,3.555788,-2.9088192
87,2021-02-04 16:00:00,274.4419,0.33,-1.0,99100.0,3.1698074,-2.9960117
88,2021-02-04 17:00:00,275.23694,0.32,-2.0,99070.0,3.17801,-2.7632675
89,2021-02-04 18:00:00,275.69446,0.3,-12.0,99030.0,3.9562902,-1.1993561
90,2021-02-04 19:00:00,275.4695,0.32,-28.0,98980.0,4.4714947,-0.52532005
91,2021-02-04 20:00:00,274.7375,0.32,-47.0,98990.0,4.4713345,-1.2368755
92,2021-02-04 21:00:00,274.1504,0.29,-57.0,99010.0,3.9466476,-1.9132996
93,2021-02-04 22:00:00,271.76645,0.07,-11.0,99010.0,2.394413,0.118751526
94,2021-02-04 23:00:00,268.86,0.12,-27.0,99050.0,2.7721634,1.6766376
95,2021-02-05 00:00:00,268.49005,0.14,-30.0,99040.0,3.6714,-0.45258713
96,2021-02-05 01:00:00,268.58682,0.12,-19.0,99050.0,3.1164541,-0.6145096
97,2021-02-05 02:00:00,266.4331,0.13,-31.0,99080.0,2.9164162,2.1508846
98,2021-02-05 03:00:00,267.29688,0.11,-20.0,99060.0,2.4703407,1.5893383
99,2021-02-05 04:00:00,264.86795,0.08,-14.0,99050.0,2.0262566,1.5523739
100,2021-02-05 05:00:00,263.39673,0.08,-18.0,99000.0,2.5106974,1.0640144
101,2021-02-05 06:00:00,261.96918,0.05,-10.0,99060.0,1.1769333,1.4708042
102,2021-02-05 07:00:00,261.6784,0.03,-6.0,98960.0,1.0241156,-0.39038658
103,2021-02-05 08:00:00,262.32965,0.05,-10.0,98880.0,1.3585024,-1.1529865
104,2021-02-05 09:00:00,263.69278,0.07,-15.0,98770.0,2.4017754,-0.6248627
105,2021-02-05 10:00:00,265.98026,0.01,0.0,98670.0,0.15724754,-0.15647125
106,2021-02-05 11:00:00,269.00977,0.09,-10.0,98500.0,-1.4028473,-1.867342
107,2021-02-05 12:00:00,270.4749,0.02,0.0,98520.0,-0.85344124,-0.17404366
108,2021-02-05 13:00:00,271.7118,0.06,0.0,98490.0,1.0677586,1.412838
109,2021-02-05 14:00:00,273.07178,0.18,0.0,98470.0,0.97669506,2.1804104
110,2021-02-05 15:00:00,273.7458,0.3,0.0,98430.0,1.5005445,3.7320766
111,2021-02-05 16:00:00,275.17194,0.3,10.0,98400.0,1.3766966,3.8017902
112,2021-02-05 17:00:00,276.55872,0.31,10.0,98300.0,1.0696096,4.0178185
113,2021-02-05 18:00:00,276.83932,0.28,0.0,98230.0,1.1676826,3.5517883
114,2021-02-05 19:00:00,276.21652,0.27,0.0,98330.0,1.0001383,3.4858532
115,2021-02-05 20:00:00,276.77713,0.23,-20.0,98210.0,1.5680323,2.9297085
116,2021-02-05 21:00:00,275.39294,0.21,-40.0,98200.0,1.4677706,3.121561
117,2021-02-05 22:00:00,273.16464,0.08,-10.0,98200.0,1.7302666,1.7178459
118,2021-02-05 23:00:00,270.14676,0.07,-10.0,98230.0,1.194993,2.0068893
119,2021-02-06 00:00:00,273.10034,0.13,-20.0,98340.0,3.060563,1.1308327
120,2021-02-06 01:00:00,272.70428,0.43,-120.0,98350.0,6.1456423,-0.5008373
121,2021-02-06 03:00:00,271.24353,0.39,-110.0,98520.0,5.4354973,1.8805599
122,2021-02-06 04:00:00,270.4045,0.44,-120.0,98740.0,5.6822395,2.834423
123,2021-02-06 05:00:00,269.64938,0.39,-100.0,98760.0,5.368287,1.8047009
124,2021-02-06 06:00:00,268.9774,0.37,-87.0,98850.0,5.4000854,0.6303177
125,2021-02-06 07:00:00,266.72922,0.14,-30.0,98780.0,3.6259632,0.46321678
126,2021-02-06 08:00:00,265.141,0.08,-10.0,98960.0,2.3014193,1.185648
127,2021-02-06 09:00:00,262.79175,0.07,-10.0,99030.0,2.209321,0.93891907
128,2021-02-06 10:00:00,261.13916,0.05,-10.0,99080.0,1.0237694,1.7084274
129,2021-02-06 11:00:00,261.5965,0.06,-6.997452,99150.0,1.402236,1.5750351
130,2021-02-06 12:00:00,263.276,0.08,-10.0,99210.0,0.22580719,2.6068478
131,2021-02-06 13:00:00,265.5421,0.05,0.0,99280.0,1.7367363,0.11366081
132,2021-02-06 14:00:00,271.4355,0.32,-20.0,99320.0,0.7672434,4.3069134
133,2021-02-06 15:00:00,274.36932,0.47,-30.0,99370.0,4.504052,4.382984
134,2021-02-06 16:00:00,275.48117,0.54,-30.0,99410.0,5.9189377,4.2471695
135,2021-02-06 17:00:00,276.99176,0.56,-10.0,99430.0,6.7035646,3.2893791
136,2021-02-06 18:00:00,277.11615,0.69,-20.0,99410.0,8.241611,4.090494
137,2021-02-06 19:00:00,276.84943,0.57,-30.0,99440.0,7.0510798,3.0208464
138,2021-02-06 21:00:00,275.53598,0.4,-50.0,99580.0,3.908121,3.8613138
139,2021-02-06 22:00:00,273.65207,0.34,-70.0,99690.0,4.393963,2.2215805
140,2021-02-06 23:00:00,272.6881,0.11,-20.0,99830.0,2.077732,2.0588913
141,2021-02-07 00:00:00,272.71545,0.11,-10.0,99890.0,2.0790825,1.9708271
142,2021-02-07 01:00:00,271.88147,0.28,-50.0,99940.0,4.1623135,0.015621185
143,2021-02-07 02:00:00,270.95935,0.02,0.0,99990.0,0.28422546,0.6193619
144,2021-02-07 03:00:00,269.24844,0.02,0.0,100010.0,0.7717037,-0.31236458
145,2021-02-07 04:00:00,267.36975,0.03,0.0,100010.0,0.80425644,0.5915232
146,2021-02-07 05:00:00,266.26022,0.02,0.0,99930.0,-0.40560913,0.64895725
147,2021-02-07 06:00:00,266.72638,0.06,-10.0,99870.0,1.361865,1.531764
148,2021-02-07 07:00:00,267.11432,0.05,-10.0,99850.0,1.7411966,-0.018314362
149,2021-02-07 08:00:00,266.7639,0.07,-10.0,99830.0,-0.7378235,-1.9598789
150,2021-02-07 09:00:00,267.63324,0.09,-10.0,99780.0,0.14222336,-2.2603436
151,2021-02-07 10:00:00,268.1376,0.08,-10.0,99760.0,0.021260262,-2.1959343
152,2021-02-07 11:00:00,268.55862,0.06,0.0,99780.0,0.8645067,-1.5394039
153,2021-02-07 12:00:00,269.94562,0.08,0.0,99700.0,-0.637516,-1.8501358
154,2021-02-07 13:00:00,269.8199,0.15,0.0,99570.0,-0.66222763,-2.0061932
155,2021-02-07 14:00:00,270.21906,0.18,10.0,99620.0,-0.7779007,-2.183464
156,2021-02-07 15:00:00,270.42993,0.19,20.0,99590.0,-1.2029762,-2.0520172
157,2021-02-07 16:00:00,272.12643,0.28,40.0,99460.0,-2.0290089,-2.921568
158,2021-02-07 17:00:00,272.42038,0.32,40.0,99310.0,-0.7190094,-4.0505447
159,2021-02-07 18:00:00,272.7207,0.2,20.0,99190.0,-0.5342655,-2.372982
160,2021-02-07 19:00:00,273.1981,0.16,20.0,99080.0,-0.36925316,-1.967762
161,2021-02-07 20:00:00,273.1176,0.12,10.0,99060.0,-0.993042,-1.0085831
162,2021-02-07 21:00:00,273.15527,0.06,0.0,99030.0,0.04127121,-0.6916485
163,2021-02-07 22:00:00,271.81607,0.02,0.0,99010.0,-0.3840065,0.4300804
164,2021-02-07 23:00:00,269.02753,0.06,-10.0,99060.0,0.6690388,1.8370724
165,2021-02-08 00:00:00,272.21103,0.21,-20.0,99180.0,2.8428307,-1.0154648
166,2021-02-08 01:00:00,270.38983,0.59,-50.0,99350.0,6.6684685,-4.4180126
167,2021-02-08 02:00:00,268.1364,0.35,-50.0,99500.0,4.140766,-2.751337
168,2021-02-08 03:00:00,266.6175,0.22,-40.0,99650.0,3.333231,-0.86699486
169,2021-02-08 04:00:00,265.60117,0.04,0.0,99830.0,1.3253822,0.07127762
170,2021-02-08 05:00:00,265.09363,0.12,-10.0,99890.0,2.9348583,-0.27935982
171,2021-02-08 06:00:00,264.1848,0.24,-30.0,100110.0,3.5875082,0.057516098
172,2021-02-08 07:00:00,262.9992,0.28,-30.0,100230.0,4.0240803,-0.62024117
173,2021-02-08 08:00:00,262.3511,0.3,-30.0,100330.0,4.2556133,-0.3310051
174,2021-02-08 09:00:00,262.1017,0.27,-30.0,100450.0,3.6597452,-1.135807
175,2021-02-08 10:00:00,261.9734,0.21,-30.0,100490.0,3.1399727,-0.87704086
176,2021-02-08 12:00:00,261.0471,0.22,-30.0,100670.0,3.3195639,-0.45812416
177,2021-02-08 13:00:00,263.4709,0.32,-20.0,100770.0,4.068512,-1.8382568
178,2021-02-08 14:00:00,267.54126,0.35,20.0,100780.0,3.920641,-2.5290833
179,2021-02-08 15:00:00,269.6475,0.29,50.0,100860.0,3.2779894,-1.7719364
180,2021-02-08 16:00:00,271.8818,0.13,30.0,100850.0,1.4294348,-0.08114815
181,2021-02-08 17:00:00,272.5995,0.13,30.0,100860.0,0.44695663,1.3336353
182,2021-02-08 18:00:00,272.48822,0.12,20.0,100760.0,0.85509014,1.0728493
