,time,t,fricv,gflux,u10,v10
391,2020-10-17 07:00:00,279.90887,0.09,40.0,1.6332979,-0.77820206
392,2020-10-17 08:00:00,279.71265,0.05,50.0,1.3735142,0.10254288
393,2020-10-17 09:00:00,278.28052,0.06,61.0326,1.8061428,0.18208694
394,2020-10-17 10:00:00,277.09448,0.08,70.0,1.911129,0.11646652
395,2020-10-17 11:00:00,276.39148,0.15,69.0,2.753789,0.033041
396,2020-10-17 12:00:00,277.0122,0.13,25.0,2.2960033,0.04253769
397,2020-10-17 13:00:00,279.91296,0.2,-30.0,2.813058,-0.6021519
398,2020-10-17 14:00:00,283.0962,0.26,-50.0,3.4028797,-0.48757935
399,2020-10-17 15:00:00,285.6938,0.3,-70.0,3.4017248,-2.0959396
400,2020-10-17 16:00:00,287.5505,0.25,-70.0,2.7722092,-1.6018028
401,2020-10-17 17:00:00,288.8108,0.26,-60.0,3.017249,-1.7260685
402,2020-10-17 18:00:00,288.9712,0.25,-40.0,2.9143553,-1.3659306
403,2020-10-17 19:00:00,288.948,0.25,-20.0,3.2508144,-0.6083946
404,2020-10-17 20:00:00,288.05573,0.23,10.0,3.1814213,-1.0363483
405,2020-10-17 21:00:00,286.5395,0.16,40.0,2.5753193,-1.1603127
406,2020-10-17 22:00:00,284.359,0.04,68.0,1.3313503,-0.43169022
407,2020-10-17 23:00:00,281.32172,0.07,76.0,2.0471535,-0.5865078
408,2020-10-18 00:00:00,279.55658,0.04,70.0,1.5620337,-0.32382393
409,2020-10-18 01:00:00,278.0235,0.04,60.0,1.6447277,0.0045375824
410,2020-10-18 02:00:00,276.96326,0.03,60.0,1.3001451,0.117040634
411,2020-10-18 03:00:00,276.02954,0.04,60.0,1.5026712,-0.3307762
412,2020-10-18 04:00:00,275.11853,0.03,60.0,0.66930866,-0.91349983
413,2020-10-18 05:00:00,274.27435,0.02,50.0,0.23058319,-0.83054924
414,2020-10-18 06:00:00,273.68353,0.04,50.0,0.86165047,-1.1528683
415,2020-10-18 07:00:00,273.35498,0.05,50.0,1.1842041,-1.4280148
416,2020-10-18 08:00:00,273.09723,0.05,50.0,1.4315519,-1.3911304
417,2020-10-18 09:00:00,272.8,0.06,60.0,1.7040424,-1.269125
418,2020-10-18 10:00:00,272.52533,0.04,50.0,1.2264175,-1.0859966
419,2020-10-18 11:00:00,272.53476,0.05,50.0,1.4795208,-1.1636486
420,2020-10-18 12:00:00,273.67493,0.06,-10.0,0.84017277,-1.5632572
421,2020-10-18 13:00:00,277.8158,0.12,-90.0,-0.28064728,-1.2650585
422,2020-10-18 14:00:00,282.24664,0.14,-140.0,-0.51913834,-1.3014622
423,2020-10-18 15:00:00,286.24176,0.14,-150.0,-1.3513327,-0.33122063
424,2020-10-18 16:00:00,289.34955,0.23,-130.0,-2.4410706,1.7277031
425,2020-10-18 17:00:00,289.67743,0.35,-80.0,-2.136341,4.403364
426,2020-10-18 18:00:00,290.12793,0.36,-60.0,-2.3289194,4.624893
427,2020-10-18 19:00:00,289.9308,0.33,-40.0,-2.5731068,3.9684887
428,2020-10-18 20:00:00,288.8332,0.33,0.0,-2.5540628,4.1292877
429,2020-10-18 21:00:00,287.15588,0.3,20.0,-3.021741,3.484808
430,2020-10-18 22:00:00,285.16797,0.19,60.0,-2.4875422,2.6039333
431,2020-10-18 23:00:00,283.70676,0.03,90.0,-1.0434284,0.7838421
432,2020-10-19 00:00:00,283.01233,0.01,100.0,-0.3163662,-0.35751915
433,2020-10-19 01:00:00,282.9311,0.01,90.0,0.24747181,0.1613636
434,2020-10-19 02:00:00,282.5504,0.03,80.0,1.157383,0.4427452
435,2020-10-19 03:00:00,282.45538,0.03,70.0,0.8838301,0.46910095
436,2020-10-19 04:00:00,281.70615,0.05,70.0,1.6876526,-0.32318878
437,2020-10-19 05:00:00,282.63898,0.06,40.0,0.8138008,0.04135704
438,2020-10-19 06:00:00,281.65344,0.08,50.0,1.6804504,-0.77433586
439,2020-10-19 07:00:00,282.42227,0.14,10.0,1.9016819,-0.52508926
440,2020-10-19 08:00:00,281.51923,0.06,19.0,1.7379608,-0.62696266
441,2020-10-19 09:00:00,282.1108,0.06,0.0,1.5906639,-0.3706112
442,2020-10-19 10:00:00,282.4588,0.01,-9.0,0.17004395,-0.3065281
443,2020-10-19 11:00:00,282.68375,0.1,-7.0,1.3066788,-1.4305
444,2020-10-19 12:00:00,283.3631,0.08,-16.0,0.38766766,-1.3150883
445,2020-10-19 13:00:00,285.19196,0.07,-60.0,-0.21872139,-0.85780716
446,2020-10-19 14:00:00,287.0628,0.06,-90.0,-0.24535847,0.50696945
447,2020-10-19 15:00:00,288.4905,0.15,-62.0,-1.3489809,1.2454605
448,2020-10-19 16:00:00,289.92465,0.17,-100.0,-1.433219,1.6620674
449,2020-10-19 17:00:00,290.6537,0.2,-60.0,-1.6025381,1.9768219
450,2020-10-19 18:00:00,291.39517,0.19,-50.0,-1.853343,1.3253517
451,2020-10-19 19:00:00,290.56262,0.18,-20.0,-1.8307018,1.4045296
452,2020-10-19 20:00:00,290.8343,0.2,-30.0,-1.7744026,2.0687256
453,2020-10-19 21:00:00,289.5168,0.15,10.0,-1.1930265,2.1462688
454,2020-10-19 22:00:00,288.44592,0.03,20.0,-0.6772003,0.73576355
455,2020-10-19 23:00:00,287.77927,0.02,30.0,-0.48705292,0.37934685
456,2020-10-20 00:00:00,287.51126,0.08,70.0,-0.750577,1.0447235
457,2020-10-20 01:00:00,286.6855,0.03,50.0,-0.9237919,0.8381901
458,2020-10-20 02:00:00,285.7596,0.02,60.0,-0.06889248,0.7997856
459,2020-10-20 03:00:00,286.7561,0.02,50.0,0.40589905,0.829813
460,2020-10-20 04:00:00,287.43063,0.09,30.0,-0.13323784,1.3697071
461,2020-10-20 05:00:00,287.14832,0.09,40.0,-0.53789806,1.1436024
462,2020-10-20 06:00:00,286.84326,0.03,10.0,0.035201073,1.0147457
463,2020-10-20 07:00:00,286.9397,0.05,-4.0,0.049814224,0.72878647
464,2020-10-20 08:00:00,286.76532,0.02,0.0,0.48009396,0.72514343
465,2020-10-20 09:00:00,286.98175,0.02,10.0,-0.036175728,0.6881218
466,2020-10-20 10:00:00,287.18607,0.01,10.0,0.494709,-0.04006958
467,2020-10-20 11:00:00,287.2669,0.01,3.0,0.5527792,-0.083890915
468,2020-10-20 12:00:00,287.63248,0.03,-17.0,-0.39293098,0.32785797
469,2020-10-20 13:00:00,288.4501,0.08,-44.0,-0.27563953,1.2481918
470,2020-10-20 14:00:00,289.8402,0.1,-40.0,0.2250309,1.1583843
471,2020-10-20 15:00:00,292.36627,0.16,-40.0,0.06398296,1.7607613
472,2020-10-20 16:00:00,293.12085,0.19,-42.0,0.8016176,2.2095242
473,2020-10-20 17:00:00,294.2229,0.22,-47.0,0.69316864,2.6058016
474,2020-10-20 18:00:00,295.4291,0.22,-30.0,0.6338291,2.5694704
475,2020-10-20 19:00:00,296.08252,0.16,-40.0,0.6172228,1.7869892
476,2020-10-20 20:00:00,295.42563,0.12,-30.0,0.37431335,1.2714815
477,2020-10-20 21:00:00,293.87924,0.01,-20.0,0.12044811,0.45657635
478,2020-10-20 22:00:00,292.00348,0.01,20.0,-0.34534073,-0.050632477
479,2020-10-20 23:00:00,289.901,0.01,30.0,0.32670212,0.1263094
480,2020-10-21 00:00:00,288.76,0.02,40.0,0.91424084,-0.27000427
481,2020-10-21 01:00:00,287.7682,0.01,40.0,0.055278778,-0.2612219
482,2020-10-21 02:00:00,287.15973,0.03,50.0,0.6355362,-1.170063
483,2020-10-21 03:00:00,286.69983,0.07,40.0,0.1341734,-1.7308445
484,2020-10-21 04:00:00,286.28418,0.05,30.0,0.28760147,-1.4524746
485,2020-10-21 05:00:00,285.92673,0.08,30.0,0.44242764,-1.7581081
486,2020-10-21 06:00:00,285.94492,0.05,0.0,0.049455643,-1.3978233
487,2020-10-21 07:00:00,286.1143,0.02,-20.0,0.08859348,-0.6447773
488,2020-10-21 08:00:00,286.52673,0.03,-20.0,0.35528755,-0.8462868
489,2020-10-21 09:00:00,286.73523,0.06,-20.0,0.45194054,-1.1124153
490,2020-10-21 10:00:00,286.95883,0.05,-6.0,0.08737469,-1.1555042
491,2020-10-21 11:00:00,287.05524,0.06,-20.0,0.27241325,-1.2875118
492,2020-10-21 12:00:00,287.2928,0.05,-20.0,-0.52030087,-0.89463234
493,2020-10-21 13:00:00,287.81226,0.06,-50.0,-0.85371494,-0.6893654
494,2020-10-21 14:00:00,289.32532,0.05,-80.0,-0.24725533,0.751915
495,2020-10-21 15:00:00,291.16092,0.18,-80.0,-0.45747662,2.3960457
496,2020-10-21 16:00:00,292.2779,0.21,-90.0,0.50143147,3.0381508
497,2020-10-21 17:00:00,293.2886,0.25,-60.0,0.8842344,3.3701572
498,2020-10-21 18:00:00,293.45117,0.22,-40.0,0.46891308,3.0098782
499,2020-10-21 19:00:00,293.23624,0.24,-40.0,0.5378437,3.3414917
500,2020-10-21 20:00:00,293.357,0.24,-30.0,1.2169294,3.0798988
501,2020-10-21 21:00:00,292.49295,0.21,-10.0,1.1863708,2.7996292
502,2020-10-21 22:00:00,291.07364,0.13,20.0,1.1752872,2.3636608
503,2020-10-21 23:00:00,290.60934,0.1,30.0,0.74129105,1.9715405
504,2020-10-22 00:00:00,290.26788,0.07,40.0,0.796443,1.5251541
505,2020-10-22 01:00:00,289.872,0.09,60.0,0.7348995,1.553524
506,2020-10-22 02:00:00,289.8404,0.12,20.0,1.3700113,1.413023
507,2020-10-22 03:00:00,289.06598,0.03,18.169422,0.33108807,0.95108795
508,2020-10-22 04:00:00,288.99734,0.01,0.0,0.29848194,0.35912895
509,2020-10-22 05:00:00,288.65387,0.01,10.0,0.15982437,-0.25377655
510,2020-10-22 06:00:00,287.438,0.01,30.0,0.46966362,0.17424393
511,2020-10-22 07:00:00,286.9263,0.02,10.0,0.73746586,0.0003566742
512,2020-10-22 08:00:00,287.87878,0.03,-10.0,0.51658726,-0.82097816
513,2020-10-22 09:00:00,288.20862,0.02,-30.0,0.48450184,-0.6606102
514,2020-10-22 10:00:00,288.20212,0.03,-20.0,0.13246918,-1.0909157
515,2020-10-22 11:00:00,288.17133,0.05,-20.0,0.6270046,-1.3424854
516,2020-10-22 12:00:00,288.53888,0.06,-20.0,-0.112997055,-1.2899094
517,2020-10-22 13:00:00,289.33728,0.15,-40.0,-0.9209385,-1.8497944
518,2020-10-22 14:00:00,290.77148,0.18,-70.0,-1.7131748,-1.5438881
519,2020-10-22 15:00:00,292.86414,0.15,-120.0,-1.0103722,-1.3010464
520,2020-10-22 16:00:00,295.03168,0.13,-120.0,-1.2124424,-0.4311962
521,2020-10-22 17:00:00,296.7918,0.1,-140.0,-0.72906685,0.4339466
522,2020-10-22 18:00:00,297.51517,0.14,-110.0,-0.57105446,1.354969
523,2020-10-22 19:00:00,296.99408,0.17,-80.0,-0.21809387,2.0867023
524,2020-10-22 20:00:00,296.20874,0.18,-40.0,-0.023243904,2.4079475
525,2020-10-22 21:00:00,294.17108,0.18,0.0,-0.6296263,2.6872406
526,2020-10-22 22:00:00,292.21857,0.14,30.0,0.046408653,2.395811
527,2020-10-22 23:00:00,291.21405,0.03,30.0,0.56436634,0.7763176
528,2020-10-23 00:00:00,290.28116,0.02,40.0,-0.013267517,0.6887417
529,2020-10-23 01:00:00,290.05414,0.03,10.0,-1.1042948,-0.38307476
530,2020-10-23 02:00:00,290.13406,0.08,10.0,-0.50293255,-0.8185959
531,2020-10-23 03:00:00,290.01675,0.03,0.0,-0.6952696,-0.6364403
532,2020-10-23 04:00:00,289.97247,0.03,30.0,-0.14647198,-0.28659248
533,2020-10-23 05:00:00,290.17493,0.05,20.0,-0.50573444,0.30023575
534,2020-10-23 06:00:00,290.26593,0.04,10.0,-0.37266922,0.24965191
535,2020-10-23 07:00:00,290.32675,0.02,10.0,-0.25489044,0.4349823
536,2020-10-23 08:00:00,290.42938,0.02,10.0,-0.26687717,-0.44515705
537,2020-10-23 09:00:00,290.5119,0.03,20.0,-0.40100098,-0.118925095
538,2020-10-23 10:00:00,290.3738,0.02,10.0,-0.23485279,-0.01674366
539,2020-10-23 11:00:00,290.27075,0.04,10.0,-0.74079037,0.060243607
540,2020-10-23 12:00:00,290.33807,0.05,10.0,-0.2823639,0.74634933
541,2020-10-23 13:00:00,291.38284,0.11,0.0,-0.10413742,1.2654381
542,2020-10-23 14:00:00,292.22186,0.16,-20.0,-0.85860443,1.9854336
543,2020-10-23 15:00:00,293.60635,0.21,-20.0,-1.1487875,2.5628204
544,2020-10-23 16:00:00,294.93295,0.26,3.0,-1.7663221,2.9044666
545,2020-10-23 17:00:00,294.87115,0.26,0.0,-0.9639244,3.4469004
546,2020-10-23 18:00:00,294.5427,0.24,0.0,-0.6792755,3.3399687
547,2020-10-23 19:00:00,294.93137,0.25,0.0,-1.1450644,3.2817736
548,2020-10-23 20:00:00,294.36526,0.22,-10.0,-0.8796892,3.1364937
549,2020-10-23 21:00:00,293.3085,0.21,40.0,-0.9038038,2.9830475
550,2020-10-23 22:00:00,291.44067,0.15,60.0,-0.6829195,2.5224285
551,2020-10-23 23:00:00,290.11743,0.06,70.0,-0.06464958,1.5178642
552,2020-10-24 00:00:00,289.6479,0.12,60.0,1.1885004,1.5081196
553,2020-10-24 01:00:00,290.06177,0.13,20.0,0.4198761,1.7655563
554,2020-10-24 02:00:00,289.82498,0.11,10.0,0.28733063,1.629015
555,2020-10-24 03:00:00,289.0705,0.05,60.0,-0.5005703,0.13429642
556,2020-10-24 04:00:00,289.52124,0.07,20.0,-0.12946129,0.8778858
557,2020-10-24 05:00:00,289.56232,0.04,10.0,0.6304531,0.7676678
558,2020-10-24 06:00:00,289.6234,0.04,10.0,0.12216759,0.88118553
559,2020-10-24 07:00:00,289.39313,0.1,30.0,0.2606907,1.4889774
560,2020-10-24 08:00:00,289.32108,0.09,30.0,-0.47169876,1.4416351
561,2020-10-24 09:00:00,289.3118,0.08,40.0,-0.31285286,1.4070454
562,2020-10-24 10:00:00,289.55573,0.1,40.0,0.15437508,1.4319496
563,2020-10-24 11:00:00,289.66614,0.07,30.0,0.76636696,0.87184906
564,2020-10-24 12:00:00,289.79053,0.14,20.0,0.4898262,1.9855042
565,2020-10-24 13:00:00,291.03052,0.19,-20.0,1.0840778,2.295516
566,2020-10-24 14:00:00,292.4737,0.25,-30.0,1.3898735,3.0746136
567,2020-10-24 15:00:00,291.70984,0.23,-20.0,2.9549751,1.3826294
568,2020-10-24 16:00:00,292.761,0.24,-40.0,3.0909328,-0.6545334
569,2020-10-24 17:00:00,292.9319,0.31,-7.0,3.6177158,-2.0716534
570,2020-10-24 18:00:00,293.1789,0.35,-30.0,4.271513,-2.17951
571,2020-10-24 19:00:00,292.17535,0.28,10.0,3.0928936,-2.1228962
572,2020-10-24 20:00:00,290.30994,0.27,40.0,3.1904202,-2.027502
573,2020-10-24 21:00:00,287.77246,0.3,67.0,3.7699852,-2.1698322
574,2020-10-24 22:00:00,285.0705,0.24,100.0,3.1895905,-1.9549065
575,2020-10-24 23:00:00,283.14716,0.2,81.0,2.996647,-1.429966
576,2020-10-25 00:00:00,281.98187,0.23,80.0,3.1177864,-1.9818916
577,2020-10-25 01:00:00,280.91028,0.22,80.0,2.5875406,-2.2905102
578,2020-10-25 02:00:00,279.99078,0.16,70.0,2.18145,-1.8457718
579,2020-10-25 03:00:00,279.44305,0.12,70.0,1.9226761,-1.534893
580,2020-10-25 04:00:00,278.95966,0.08,70.0,1.6163731,-1.238903
581,2020-10-25 05:00:00,278.2682,0.04,70.0,1.1815891,-0.84291077
582,2020-10-25 06:00:00,277.6921,0.07,70.0,1.3577404,-1.3108692
583,2020-10-25 07:00:00,277.2669,0.07,70.0,1.0917225,-1.5663357
584,2020-10-25 08:00:00,276.7602,0.04,80.0,1.0632515,-1.1092949
585,2020-10-25 09:00:00,276.27374,0.03,80.0,0.6609936,-1.1477661
586,2020-10-25 10:00:00,275.96115,0.04,80.0,0.37540054,-1.361412
587,2020-10-25 11:00:00,275.70786,0.04,80.0,0.886755,-1.0503426
588,2020-10-25 12:00:00,276.09857,0.02,50.0,0.5184822,-0.6511841
589,2020-10-25 13:00:00,279.2431,0.15,0.0,-1.052803,-1.5043869
590,2020-10-25 14:00:00,281.7682,0.29,-10.0,-2.1798916,-3.0825863
591,2020-10-25 15:00:00,283.89117,0.35,-40.0,-3.067953,-3.5623703
592,2020-10-25 16:00:00,284.807,0.32,-20.0,-2.1722813,-3.5092812
593,2020-10-25 17:00:00,285.65125,0.26,-30.0,-1.934576,-2.4424362
594,2020-10-25 18:00:00,286.24622,0.26,-30.0,-2.1292343,-2.3613625
595,2020-10-25 19:00:00,285.9145,0.2,-20.0,-2.1017704,-1.1039772
596,2020-10-25 20:00:00,284.4337,0.2,10.0,-2.1175747,-1.31534
597,2020-10-25 21:00:00,282.4945,0.18,30.0,-2.2337265,-1.2346325
598,2020-10-25 22:00:00,280.83142,0.12,50.0,-1.7640705,-1.6636906
599,2020-10-25 23:00:00,279.84622,0.06,60.0,-1.0825577,-1.639719
600,2020-10-26 00:00:00,279.30264,0.09,70.0,-1.3329735,-1.6401367
601,2020-10-26 01:00:00,279.31482,0.14,70.0,-0.93260384,-2.073143
602,2020-10-26 02:00:00,279.31616,0.11,40.0,-0.7268181,-1.9976368
603,2020-10-26 03:00:00,280.0877,0.09,20.0,-0.41124916,-1.3230629
604,2020-10-26 04:00:00,279.9571,0.13,20.0,-1.3707752,-1.5354004
605,2020-10-26 05:00:00,279.76437,0.15,10.0,-1.3326588,-1.7655067
606,2020-10-26 06:00:00,279.47192,0.21,10.0,-1.4976234,-2.6209831
607,2020-10-26 07:00:00,279.07858,0.23,0.0,-1.6151657,-2.8725052
608,2020-10-26 08:00:00,279.1534,0.24,0.0,-1.5665207,-3.2555828
609,2020-10-26 09:00:00,279.33243,0.25,0.0,-1.5049686,-3.4137192
610,2020-10-26 10:00:00,279.54147,0.22,0.0,-1.339735,-3.0003834
611,2020-10-26 11:00:00,279.65942,0.21,10.0,-1.3718433,-2.810669
612,2020-10-26 12:00:00,279.78546,0.23,10.0,-1.6393509,-3.0225716
613,2020-10-26 13:00:00,280.41925,0.24,0.0,-1.2556858,-3.195963
614,2020-10-26 14:00:00,280.64792,0.22,-10.0,-1.0547504,-2.8705635
615,2020-10-26 15:00:00,281.0263,0.19,-10.0,-0.97948074,-2.5396423
616,2020-10-26 16:00:00,282.90646,0.21,-40.0,-1.342083,-2.2907925
617,2020-10-26 17:00:00,283.43332,0.2,-60.0,-0.86802673,-2.4557781
618,2020-10-26 18:00:00,283.97125,0.19,-30.0,-0.7254791,-2.3920994
619,2020-10-26 19:00:00,284.0875,0.17,-40.0,-0.8342209,-2.013918
620,2020-10-26 20:00:00,283.32376,0.16,-40.0,-0.79397774,-2.1736546
621,2020-10-26 21:00:00,282.89258,0.12,-30.0,-0.17874527,-2.0260582
622,2020-10-26 22:00:00,282.55624,0.02,-10.0,0.17167854,-0.89525604
623,2020-10-26 23:00:00,282.3078,0.02,0.0,0.5852432,-0.7337799
624,2020-10-27 00:00:00,282.36182,0.02,-10.0,0.7684078,-0.612072
625,2020-10-27 01:00:00,282.5359,0.02,0.0,0.6382618,-0.2518654
626,2020-10-27 02:00:00,282.85107,0.07,-10.0,1.5854931,0.13718796
627,2020-10-27 03:00:00,282.8786,0.03,-10.0,0.9970741,0.49837875
628,2020-10-27 04:00:00,282.8741,0.07,0.0,-0.01607132,1.777916
629,2020-10-27 05:00:00,282.9536,0.15,0.0,0.011054993,2.544466
630,2020-10-27 06:00:00,283.2858,0.12,0.0,0.54780006,2.0825386
631,2020-10-27 07:00:00,283.26318,0.08,10.0,1.4901104,1.2933979
632,2020-10-27 08:00:00,283.4207,0.06,0.0,1.7009315,-0.31246758
633,2020-10-27 09:00:00,283.2141,0.07,10.0,1.4291172,-0.8993931
634,2020-10-27 10:00:00,282.54453,0.02,40.0,0.8843231,-0.29946327
635,2020-10-27 11:00:00,282.0888,0.14,40.0,2.1404324,-0.9008026
636,2020-10-27 12:00:00,281.872,0.06,40.0,1.161499,-0.8212013
637,2020-10-27 13:00:00,283.08447,0.14,0.0,1.3792992,-1.186655
638,2020-10-27 14:00:00,284.5274,0.12,-40.0,0.9221821,-0.946331
639,2020-10-27 15:00:00,285.61493,0.15,-30.0,1.4213543,-1.0155239
640,2020-10-27 16:00:00,287.6715,0.11,-80.0,0.15766335,-0.938118
641,2020-10-27 17:00:00,288.95416,0.11,-90.0,0.7911205,-0.49450493
642,2020-10-27 18:00:00,289.87497,0.15,-60.0,1.338131,-0.63674164
643,2020-10-27 19:00:00,288.7718,0.16,-60.0,1.8552513,0.048360825
644,2020-10-27 20:00:00,287.4694,0.13,-10.0,1.288023,0.6632633
645,2020-10-27 21:00:00,285.53467,0.07,30.0,1.2350502,0.12047005
646,2020-10-27 22:00:00,283.48026,0.04,40.0,1.4103432,-0.59861946
647,2020-10-27 23:00:00,282.5111,0.04,50.0,1.5314903,-0.7169113
648,2020-10-28 00:00:00,282.24277,0.07,50.0,1.5818233,-1.2944794
649,2020-10-28 01:00:00,282.68945,0.03,20.0,0.6952553,-1.0050545
650,2020-10-28 02:00:00,282.97736,0.02,20.0,0.34288025,-0.87877846
651,2020-10-28 03:00:00,282.76727,0.02,20.0,-0.31040955,-0.7194843
652,2020-10-28 04:00:00,282.6706,0.02,40.0,-0.5458298,0.12617874
653,2020-10-28 05:00:00,282.74152,0.01,30.0,0.17343903,0.10805702
654,2020-10-28 06:00:00,283.05222,0.03,20.0,0.5988331,-0.63243103
655,2020-10-28 07:00:00,282.703,0.11,20.0,1.033205,-1.3720417
656,2020-10-28 08:00:00,282.0927,0.09,20.0,0.82352257,-1.076994
657,2020-10-28 09:00:00,281.5301,0.08,30.0,-0.13478088,-1.0508804
658,2020-10-28 10:00:00,281.62665,0.07,30.0,-0.3512497,-0.70363235
659,2020-10-28 11:00:00,281.51892,0.13,30.0,-0.11189842,-1.639368
660,2020-10-28 12:00:00,281.46097,0.14,20.0,-0.09805298,-1.8929939
661,2020-10-28 13:00:00,281.86096,0.12,0.0,-1.2025223,-1.0215416
662,2020-10-28 14:00:00,281.766,0.15,20.0,0.38872147,-1.9620476
663,2020-10-28 15:00:00,282.3871,0.11,0.0,-0.3505783,-1.2699738
664,2020-10-28 16:00:00,285.43668,0.09,-80.0,-0.54073334,0.5058651
665,2020-10-28 17:00:00,286.58743,0.18,-60.0,0.023418427,2.0433922
666,2020-10-28 18:00:00,286.06082,0.17,-60.0,0.7779255,2.0703983
667,2020-10-28 19:00:00,285.63882,0.15,-40.0,1.1761551,1.7802353
668,2020-10-28 20:00:00,285.36865,0.1,-20.0,0.73514175,1.4465408
669,2020-10-28 21:00:00,285.7858,0.04,-20.0,0.5882168,0.7125282
670,2020-10-28 22:00:00,284.12112,0.02,30.0,0.6447792,0.22650719
671,2020-10-28 23:00:00,283.53058,0.03,39.741287,0.96925926,0.7565174
672,2020-10-29 00:00:00,282.6395,0.04,30.0,1.1214428,0.76813316
673,2020-10-29 01:00:00,281.75098,0.04,20.0,1.2994862,0.58563614
674,2020-10-29 02:00:00,281.84747,0.03,40.0,1.0916367,0.036865234
675,2020-10-29 03:00:00,280.90717,0.03,40.0,0.98598576,0.17697144
676,2020-10-29 04:00:00,280.48126,0.04,40.0,1.320488,0.3289852
677,2020-10-29 05:00:00,280.30328,0.03,40.0,1.1407719,-0.3515587
678,2020-10-29 06:00:00,280.2345,0.03,30.0,1.1402016,-0.092149734
679,2020-10-29 07:00:00,280.43942,0.04,30.0,1.4037876,-0.33652878
680,2020-10-29 08:00:00,280.35342,0.02,30.0,0.69709015,-0.19610786
681,2020-10-29 09:00:00,280.492,0.03,20.0,0.9321499,-0.88783836
682,2020-10-29 10:00:00,280.73425,0.04,30.0,0.9252548,-1.0235596
683,2020-10-29 11:00:00,280.9077,0.09,30.0,0.9261284,-1.684021
684,2020-10-29 12:00:00,281.4044,0.09,10.0,0.03357315,-1.6244316
685,2020-10-29 13:00:00,282.37677,0.14,-10.0,-1.1196957,-1.483654
686,2020-10-29 14:00:00,282.68875,0.23,-20.0,-2.6310863,-1.731699
687,2020-10-29 15:00:00,282.88116,0.26,-20.0,-2.9599,-2.1456928
688,2020-10-29 16:00:00,282.85553,0.27,-10.0,-2.3135777,-2.7845097
689,2020-10-29 17:00:00,282.07864,0.27,0.0,-1.4827766,-3.4270992
690,2020-10-29 18:00:00,281.66437,0.28,0.0,-1.4236879,-3.617797
691,2020-10-29 19:00:00,281.25415,0.33,10.0,-1.8428726,-4.441576
692,2020-10-29 20:00:00,281.1361,0.37,10.0,-2.2016506,-4.9677324
693,2020-10-29 21:00:00,280.8097,0.37,20.0,-2.2630215,-4.9124203
694,2020-10-29 22:00:00,280.3993,0.38,30.0,-2.1760464,-5.0673065
695,2020-10-29 23:00:00,280.2874,0.38,30.0,-1.8124809,-5.3495255
696,2020-10-30 00:00:00,280.1825,0.4,30.0,-2.8291864,-5.1951466
697,2020-10-30 01:00:00,280.08206,0.39,40.0,-2.3814,-5.233884
698,2020-10-30 02:00:00,279.96564,0.31,30.0,-1.5861597,-4.279888
699,2020-10-30 03:00:00,279.94702,0.32,30.0,-1.5889044,-4.419607
700,2020-10-30 04:00:00,279.73108,0.33,30.0,-1.8509483,-4.415366
701,2020-10-30 05:00:00,279.14227,0.37,40.0,-2.092227,-5.0349264
702,2020-10-30 06:00:00,278.58444,0.39,40.0,-1.5191002,-5.4772415
703,2020-10-30 07:00:00,278.13135,0.38,50.0,-1.645113,-5.3105946
704,2020-10-30 08:00:00,277.80005,0.38,50.0,-1.9287434,-5.267769
705,2020-10-30 09:00:00,277.29388,0.42,60.0,-2.00943,-5.805746
706,2020-10-30 10:00:00,276.70636,0.33,60.0,-0.8891878,-4.724003
707,2020-10-30 11:00:00,276.00195,0.33,50.0,-1.0638456,-4.529063
708,2020-10-30 12:00:00,275.37436,0.34,40.0,-0.7202568,-4.8969736
709,2020-10-30 13:00:00,275.98297,0.27,30.0,-1.0633488,-3.576418
710,2020-10-30 14:00:00,275.2963,0.24,50.0,-0.18000793,-3.3536797
711,2020-10-30 15:00:00,275.97052,0.22,30.0,-0.037059784,-3.0008583
712,2020-10-30 16:00:00,276.98846,0.18,-2.0,0.09487152,-2.297655
713,2020-10-30 17:00:00,279.9881,0.19,-30.0,0.19877625,-2.2103615
714,2020-10-30 18:00:00,280.6756,0.16,-10.0,-0.48361588,-1.6183357
715,2020-10-30 19:00:00,278.70956,0.12,30.0,-0.046961784,-1.4968185
716,2020-10-30 20:00:00,278.43488,0.14,20.0,-0.86439896,-1.5873718
717,2020-10-30 21:00:00,278.18497,0.16,30.0,-1.709795,-1.3045654
718,2020-10-30 22:00:00,277.35193,0.01,20.0,0.18094158,-0.31512833
719,2020-10-30 23:00:00,276.1044,0.03,70.0,0.77810097,-0.83068275
720,2020-10-31 00:00:00,272.03177,0.04,60.0,1.038558,-1.2086143
721,2020-10-31 01:00:00,272.57367,0.04,70.0,1.4977064,-0.5632973
722,2020-10-31 02:00:00,272.64328,0.03,80.0,0.9096832,-0.6599579
723,2020-10-31 03:00:00,272.48663,0.02,80.0,0.8214693,-0.49370575
724,2020-10-31 04:00:00,272.50293,0.02,90.0,0.74785423,0.12229538
725,2020-10-31 05:00:00,272.47714,0.01,80.0,0.46862316,0.12959099
726,2020-10-31 06:00:00,272.37457,0.03,90.0,1.033968,-0.017969131
727,2020-10-31 07:00:00,272.09448,0.05,100.0,1.1218729,-0.62522507
728,2020-10-31 08:00:00,271.88336,0.02,110.0,0.74821377,0.08116913
729,2020-10-31 09:00:00,271.48782,0.02,170.0,0.53695583,0.3732872
730,2020-10-31 10:00:00,271.3992,0.01,140.0,0.26732635,0.01772499
